Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-07-01 00:00:00.000000;247101;172810;159292;-169947;
2025-07-01 00:00:00.018197;246840;172680;159075;-169964;
2025-07-01 00:00:00.036394;246703;172674;159028;-169948;
2025-07-01 00:00:00.054591;246539;172752;159095;-169925;
2025-07-01 00:00:00.072788;246411;172786;159206;-169996;
2025-07-01 00:00:00.090985;246258;172829;159290;-169981;
2025-07-01 00:00:00.109182;246163;172816;159224;-170014;
2025-07-01 00:00:00.127379;246025;172761;159279;-169954;
2025-07-01 00:00:00.145576;245959;172788;159353;-169946;
2025-07-01 00:00:00.163773;245851;172684;159389;-169953;
2025-07-01 00:00:00.181970;245845;172601;159476;-169963;
2025-07-01 00:00:00.200167;245800;172503;159450;-169949;
2025-07-01 00:00:00.218364;245626;172291;159409;-170002;
2025-07-01 00:00:00.236561;245457;172164;159446;-169887;
2025-07-01 00:00:00.254758;245282;171936;159504;-169946;
2025-07-01 00:00:00.272955;245057;171754;159450;-169923;
2025-07-01 00:00:00.291152;244884;171636;159626;-169955;
2025-07-01 00:00:00.309349;244851;171583;159807;-169991;
2025-07-01 00:00:00.327546;244933;171589;159999;-169939;
2025-07-01 00:00:00.345743;244940;171608;160111;-169985;
2025-07-01 00:00:00.363940;244934;171639;160139;-169956;
2025-07-01 00:00:00.382137;244864;171567;160071;-169861;
2025-07-01 00:00:00.400334;244814;171493;160129;-169831;
2025-07-01 00:00:00.418531;244667;171404;160090;-169890;
2025-07-01 00:00:00.436728;244669;171382;160033;-169950;
2025-07-01 00:00:00.454925;244550;171343;160027;-169912;
2025-07-01 00:00:00.473122;244461;171277;160043;-169959;
2025-07-01 00:00:00.491319;244459;171271;160148;-169891;
2025-07-01 00:00:00.509516;244412;171159;160216;-169920;
2025-07-01 00:00:00.527713;244308;171077;160081;-169977;
2025-07-01 00:00:00.545910;244092;170838;159867;-169947;
2025-07-01 00:00:00.564107;243820;170585;159706;-169919;
2025-07-01 00:00:00.582304;243415;170252;159351;-169940;
2025-07-01 00:00:00.600501;243070;169971;159141;-169972;
2025-07-01 00:00:00.618698;242859;169698;159011;-169913;
2025-07-01 00:00:00.636895;242566;169561;158955;-169925;
2025-07-01 00:00:00.655092;242399;169430;158873;-169903;
2025-07-01 00:00:00.673289;242073;169237;158658;-169907;
2025-07-01 00:00:00.691486;241832;169043;158547;-169924;
2025-07-01 00:00:00.709683;241556;168838;158406;-169920;
2025-07-01 00:00:00.727880;241263;168681;158274;-169983;
2025-07-01 00:00:00.746077;241065;168620;158266;-169908;
2025-07-01 00:00:00.764274;240778;168592;158340;-169931;
2025-07-01 00:00:00.782471;240498;168605;158496;-169863;
2025-07-01 00:00:00.800668;240203;168645;158783;-169868;
2025-07-01 00:00:00.818865;239831;168741;158979;-169951;
2025-07-01 00:00:00.837062;239575;168847;159301;-169919;
2025-07-01 00:00:00.855259;239333;168865;159359;-169887;
2025-07-01 00:00:00.873456;239150;168878;159464;-169847;
2025-07-01 00:00:00.891653;239072;168852;159292;-169921;
2025-07-01 00:00:00.909850;238932;168856;159068;-169918;
2025-07-01 00:00:00.928047;238863;168867;158968;-169949;
2025-07-01 00:00:00.946244;238728;168819;158848;-169873;
2025-07-01 00:00:00.964441;238478;168852;158870;-169878;
2025-07-01 00:00:00.982638;238262;168984;159040;-169890;
2025-07-01 00:00:01.000835;237943;168943;159274;-169913;
2025-07-01 00:00:01.019032;237708;169041;159495;-169938;
2025-07-01 00:00:01.037229;237469;169106;159712;-169970;
2025-07-01 00:00:01.055426;237179;169135;159835;-169908;
2025-07-01 00:00:01.073623;236966;169162;159931;-169930;
2025-07-01 00:00:01.091820;236760;169108;159899;-169965;
2025-07-01 00:00:01.110017;236583;169072;159897;-169904;
2025-07-01 00:00:01.128214;236347;169011;159769;-169941;
2025-07-01 00:00:01.146410;236102;168929;159763;-169964;
2025-07-01 00:00:01.164607;236056;168963;159804;-169902;
2025-07-01 00:00:01.182804;235814;168922;159715;-169922;
