Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-07-01 00:00:00.000000;407853;357735;403688;1704;
2025-07-01 00:00:00.018190;407607;357547;403501;1746;
2025-07-01 00:00:00.036380;407294;357366;403283;1753;
2025-07-01 00:00:00.054570;406991;357096;403041;1723;
2025-07-01 00:00:00.072760;406671;356836;402775;1754;
2025-07-01 00:00:00.090950;406331;356699;402576;1659;
2025-07-01 00:00:00.109140;406028;356481;402379;1747;
2025-07-01 00:00:00.127330;405781;356319;402210;1747;
2025-07-01 00:00:00.145520;405556;356118;401972;1715;
2025-07-01 00:00:00.163710;405389;356112;401951;1677;
2025-07-01 00:00:00.181900;405264;356034;401816;1771;
2025-07-01 00:00:00.200090;405145;355949;401748;1717;
2025-07-01 00:00:00.218280;405080;355913;401773;1755;
2025-07-01 00:00:00.236470;405025;355929;401733;1751;
2025-07-01 00:00:00.254660;404930;355934;401638;1718;
2025-07-01 00:00:00.272850;404951;355954;401749;1695;
2025-07-01 00:00:00.291040;404983;356079;401825;1771;
2025-07-01 00:00:00.309230;405023;356064;401896;1731;
2025-07-01 00:00:00.327420;405020;356173;401956;1712;
2025-07-01 00:00:00.345610;405019;356215;402029;1737;
2025-07-01 00:00:00.363800;405082;356322;402100;1724;
2025-07-01 00:00:00.381990;405226;356472;402197;1741;
2025-07-01 00:00:00.400180;405303;356567;402295;1810;
2025-07-01 00:00:00.418370;405368;356619;402398;1711;
2025-07-01 00:00:00.436560;405539;356771;402514;1746;
2025-07-01 00:00:00.454750;405624;356869;402623;1761;
2025-07-01 00:00:00.472940;405753;356996;402834;1726;
2025-07-01 00:00:00.491130;405899;357183;402927;1709;
2025-07-01 00:00:00.509320;406043;357421;403154;1760;
2025-07-01 00:00:00.527510;406141;357478;403250;1769;
2025-07-01 00:00:00.545700;406341;357673;403444;1761;
2025-07-01 00:00:00.563890;406507;357823;403689;1748;
2025-07-01 00:00:00.582081;406724;358116;403898;1783;
2025-07-01 00:00:00.600271;406891;358229;404076;1787;
2025-07-01 00:00:00.618461;407049;358358;404279;1732;
2025-07-01 00:00:00.636651;407236;358527;404517;1723;
2025-07-01 00:00:00.654841;407429;358761;404665;1759;
2025-07-01 00:00:00.673031;407637;358948;404890;1720;
2025-07-01 00:00:00.691221;407902;359169;405158;1757;
2025-07-01 00:00:00.709411;408017;359326;405286;1701;
2025-07-01 00:00:00.727601;408247;359476;405539;1687;
2025-07-01 00:00:00.745791;408456;359724;405773;1737;
2025-07-01 00:00:00.763981;408694;359988;406012;1691;
2025-07-01 00:00:00.782171;408945;360199;406262;1750;
2025-07-01 00:00:00.800361;409173;360343;406474;1778;
2025-07-01 00:00:00.818551;409298;360470;406694;1825;
2025-07-01 00:00:00.836741;409206;360425;406677;1703;
2025-07-01 00:00:00.854931;409105;360357;406582;1728;
2025-07-01 00:00:00.873121;408900;360278;406531;1757;
2025-07-01 00:00:00.891311;408707;360105;406281;1763;
2025-07-01 00:00:00.909501;408500;359989;406119;1766;
2025-07-01 00:00:00.927691;408242;359743;405962;1775;
2025-07-01 00:00:00.945881;408007;359603;405843;1728;
2025-07-01 00:00:00.964071;407767;359493;405716;1795;
2025-07-01 00:00:00.982261;407608;359329;405552;1707;
2025-07-01 00:00:01.000451;407421;359191;405414;1747;
2025-07-01 00:00:01.018641;407285;359131;405376;1713;
2025-07-01 00:00:01.036831;407197;359072;405299;1706;
2025-07-01 00:00:01.055021;407174;359087;405350;1743;
2025-07-01 00:00:01.073211;407122;359161;405367;1776;
2025-07-01 00:00:01.091401;407221;359197;405382;1764;
2025-07-01 00:00:01.109591;407230;359322;405486;1759;
2025-07-01 00:00:01.127781;407267;359275;405504;1746;
2025-07-01 00:00:01.145971;407266;359384;405552;1758;
2025-07-01 00:00:01.164161;407413;359480;405722;1814;
2025-07-01 00:00:01.182351;407486;359554;405816;1788;
2025-07-01 00:00:01.200541;407523;359595;405900;1741;
2025-07-01 00:00:01.218731;407670;359776;406026;1729;
2025-07-01 00:00:01.236921;407750;359922;406168;1759;
2025-07-01 00:00:01.255111;407834;359959;406232;1677;
2025-07-01 00:00:01.273301;407962;360094;406428;1792;
2025-07-01 00:00:01.291491;408141;360195;406516;1770;
2025-07-01 00:00:01.309681;408295;360327;406662;1731;
2025-07-01 00:00:01.327871;408515;360522;406932;1781;
2025-07-01 00:00:01.346061;408687;360719;407089;1753;
2025-07-01 00:00:01.364251;408854;360903;407259;1686;
2025-07-01 00:00:01.382441;409046;361066;407489;1707;
2025-07-01 00:00:01.400631;409215;361221;407655;1697;
2025-07-01 00:00:01.418821;409369;361367;407799;1733;
2025-07-01 00:00:01.437011;409561;361491;408006;1733;
2025-07-01 00:00:01.455201;409828;361718;408245;1713;
2025-07-01 00:00:01.473391;410072;361951;408432;1758;
2025-07-01 00:00:01.491581;410254;362091;408643;1754;
2025-07-01 00:00:01.509771;410474;362312;408847;1766;
2025-07-01 00:00:01.527961;410696;362554;409059;1767;
2025-07-01 00:00:01.546151;410917;362650;409309;1735;
2025-07-01 00:00:01.564341;411062;362894;409485;1764;
2025-07-01 00:00:01.582531;411350;363096;409774;1759;
2025-07-01 00:00:01.600721;411540;363298;410000;1735;
2025-07-01 00:00:01.618911;411792;363509;410227;1741;
2025-07-01 00:00:01.637101;412170;363735;410534;1746;
2025-07-01 00:00:01.655291;412373;363885;410656;1690;
2025-07-01 00:00:01.673481;412535;363988;410852;1733;
2025-07-01 00:00:01.691671;412580;364016;410942;1701;
2025-07-01 00:00:01.709862;412534;364051;410936;1791;
2025-07-01 00:00:01.728052;412469;363951;410849;1710;
2025-07-01 00:00:01.746242;412335;363878;410826;1745;
2025-07-01 00:00:01.764432;412180;363751;410775;1749;
2025-07-01 00:00:01.782622;411994;363591;410654;1746;
2025-07-01 00:00:01.800812;411825;363407;410492;1662;
2025-07-01 00:00:01.819002;411748;363451;410495;1740;
2025-07-01 00:00:01.837192;411611;363339;410417;1772;
2025-07-01 00:00:01.855382;411505;363207;410301;1743;
2025-07-01 00:00:01.873572;411422;363158;410238;1706;
2025-07-01 00:00:01.891762;411441;363153;410222;1758;
2025-07-01 00:00:01.909952;411373;363170;410179;1709;
2025-07-01 00:00:01.928142;411412;363167;410221;1712;
