mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svm__C,param_svm__kernel,param_svm__gamma,param_svm__coef0,param_svm__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.08092746734619141,0.056735855876125015,0.015125656127929687,0.011828418638036037,3,0.01,linear,,,,"{'pca__n_components': 3, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.5,0.2159090909090909,0.5681818181818182,0.5340909090909091,0.5227272727272727,0.7613636363636364,0.625,0.5,0.5113636363636364,0.5,0.5238636363636364,0.12861005995123848,1176
0.050444817543029784,0.03915015246175822,0.009036493301391602,0.010753893061867846,3,0.1,linear,,,,"{'pca__n_components': 3, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.5113636363636364,0.23863636363636365,0.5454545454545454,0.5340909090909091,0.5,0.7386363636363636,0.625,0.5,0.48863636363636365,0.5,0.5181818181818182,0.1187703875495811,1266
0.12124567031860352,0.10746418607245437,0.007883667945861816,0.005097296299825673,3,1.0,linear,,,,"{'pca__n_components': 3, 'svm__C': 1, 'svm__kernel': 'linear'}",0.5113636363636364,0.23863636363636365,0.5454545454545454,0.5340909090909091,0.5227272727272727,0.7386363636363636,0.625,0.5,0.48863636363636365,0.5,0.5204545454545454,0.11861807591545354,1240
0.4212745428085327,0.3930226298814761,0.006142830848693848,0.001286969433243426,3,10.0,linear,,,,"{'pca__n_components': 3, 'svm__C': 10, 'svm__kernel': 'linear'}",0.5,0.23863636363636365,0.5454545454545454,0.5340909090909091,0.5227272727272727,0.7386363636363636,0.625,0.5,0.48863636363636365,0.5,0.5193181818181818,0.1187540777899249,1248
3.433798003196716,1.6729976826678958,0.012388491630554199,0.01375913188497082,3,100.0,linear,,,,"{'pca__n_components': 3, 'svm__C': 100, 'svm__kernel': 'linear'}",0.5,0.23863636363636365,0.5454545454545454,0.5340909090909091,0.5113636363636364,0.7386363636363636,0.625,0.5,0.48863636363636365,0.5,0.5181818181818182,0.11877038754958108,1266
0.04832513332366943,0.008011705885149224,0.007701301574707031,0.0021162413327873893,4,0.01,linear,,,,"{'pca__n_components': 4, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.6704545454545454,0.5,0.5795454545454546,0.5340909090909091,0.3977272727272727,0.6931818181818182,0.6136363636363636,0.5,0.5227272727272727,0.8068181818181818,0.5818181818181818,0.11178029661234488,536
0.07771039009094238,0.0767361752321726,0.011704587936401367,0.013375003374560972,4,0.1,linear,,,,"{'pca__n_components': 4, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5568181818181818,0.5113636363636364,0.38636363636363635,0.5568181818181818,0.6136363636363636,0.5,0.42045454545454547,0.875,0.5579545454545455,0.13080034150889278,765
0.2084665060043335,0.20915452475932594,0.011944913864135742,0.009707685933704044,4,1.0,linear,,,,"{'pca__n_components': 4, 'svm__C': 1, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5568181818181818,0.5,0.3977272727272727,0.5454545454545454,0.6022727272727273,0.5,0.4090909090909091,0.875,0.5545454545454546,0.1306373442109083,794
0.4943213701248169,0.4210412142178828,0.011725425720214844,0.012908858498746793,4,10.0,linear,,,,"{'pca__n_components': 4, 'svm__C': 10, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5568181818181818,0.5,0.3977272727272727,0.5454545454545454,0.6022727272727273,0.5,0.4090909090909091,0.875,0.5545454545454546,0.1306373442109083,794
3.0724785566329955,2.9701835878314453,0.0065011739730834964,0.002377302307258936,4,100.0,linear,,,,"{'pca__n_components': 4, 'svm__C': 100, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5568181818181818,0.5,0.3977272727272727,0.5454545454545454,0.6022727272727273,0.5,0.4090909090909091,0.875,0.5545454545454546,0.1306373442109083,794
0.09056248664855956,0.07577637435202877,0.012980794906616211,0.012311101245562457,5,0.01,linear,,,,"{'pca__n_components': 5, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.6818181818181818,0.5,0.5909090909090909,0.4318181818181818,0.4090909090909091,0.6818181818181818,0.6363636363636364,0.5,0.4772727272727273,0.7840909090909091,0.5693181818181818,0.11792476415070753,637
0.1115873098373413,0.12493140607289736,0.013494634628295898,0.01402616018108458,5,0.1,linear,,,,"{'pca__n_components': 5, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5795454545454546,0.36363636363636365,0.375,0.5795454545454546,0.6590909090909091,0.48863636363636365,0.4090909090909091,0.7386363636363636,0.5352272727272728,0.12264833319847292,995
0.09057912826538086,0.015890406568505246,0.007997870445251465,0.0026679144537165573,5,1.0,linear,,,,"{'pca__n_components': 5, 'svm__C': 1, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5909090909090909,0.3522727272727273,0.375,0.5340909090909091,0.6704545454545454,0.5,0.3977272727272727,0.7386363636363636,0.5318181818181817,0.12590580894967765,1052
0.590272855758667,0.48123762926799657,0.011504459381103515,0.008168249486364122,5,10.0,linear,,,,"{'pca__n_components': 5, 'svm__C': 10, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5909090909090909,0.3522727272727273,0.375,0.5454545454545454,0.6704545454545454,0.48863636363636365,0.3977272727272727,0.7386363636363636,0.5318181818181817,0.12631539301445685,1052
3.48553307056427,1.8555627931183063,0.009660935401916504,0.005872141910702686,5,100.0,linear,,,,"{'pca__n_components': 5, 'svm__C': 100, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5909090909090909,0.3522727272727273,0.375,0.5454545454545454,0.6704545454545454,0.48863636363636365,0.3977272727272727,0.7386363636363636,0.5318181818181817,0.12631539301445685,1052
0.039828038215637206,0.0028956836194310724,0.006812500953674317,0.0012682010446884169,6,0.01,linear,,,,"{'pca__n_components': 6, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.6931818181818182,0.5,0.5568181818181818,0.42045454545454547,0.375,0.7159090909090909,0.6136363636363636,0.5,0.4090909090909091,0.8181818181818182,0.5602272727272728,0.13973576747112318,734
0.04616601467132568,0.004178314685108092,0.00606689453125,0.0012663409855016947,6,0.1,linear,,,,"{'pca__n_components': 6, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5568181818181818,0.375,0.3977272727272727,0.5227272727272727,0.6818181818181818,0.48863636363636365,0.3977272727272727,0.7613636363636364,0.5340909090909091,0.12468969749404729,1012
0.0767780065536499,0.007039900098399861,0.005854511260986328,0.0011264709740900884,6,1.0,linear,,,,"{'pca__n_components': 6, 'svm__C': 1, 'svm__kernel': 'linear'}",0.6931818181818182,0.5,0.5568181818181818,0.38636363636363635,0.375,0.45454545454545453,0.6931818181818182,0.4772727272727273,0.3977272727272727,0.75,0.5284090909090909,0.13186225752154287,1091
0.3857368230819702,0.1433741146396899,0.008095693588256837,0.0066646374581364005,6,10.0,linear,,,,"{'pca__n_components': 6, 'svm__C': 10, 'svm__kernel': 'linear'}",0.6931818181818182,0.5,0.5340909090909091,0.375,0.375,0.45454545454545453,0.6931818181818182,0.4772727272727273,0.3977272727272727,0.75,0.525,0.13279419234537768,1162
2.8912474393844603,1.8092345073616825,0.008174276351928711,0.005857419853138092,6,100.0,linear,,,,"{'pca__n_components': 6, 'svm__C': 100, 'svm__kernel': 'linear'}",0.6931818181818182,0.5,0.5340909090909091,0.375,0.375,0.45454545454545453,0.6931818181818182,0.4772727272727273,0.3977272727272727,0.75,0.525,0.13279419234537768,1162
0.06718788146972657,0.05532433983634359,0.011433076858520509,0.01136996788445946,7,0.01,linear,,,,"{'pca__n_components': 7, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.6818181818181818,0.48863636363636365,0.5454545454545454,0.4318181818181818,0.4090909090909091,0.5909090909090909,0.6363636363636364,0.5,0.4090909090909091,0.8295454545454546,0.5522727272727271,0.12828332537881895,833
0.06234383583068848,0.044303091625749476,0.009799551963806153,0.009685633512500793,7,0.1,linear,,,,"{'pca__n_components': 7, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5454545454545454,0.3068181818181818,0.42045454545454547,0.5113636363636364,0.6363636363636364,0.5,0.38636363636363635,0.8068181818181818,0.5272727272727273,0.13760795912018728,1112
0.10519554615020751,0.0823836461576233,0.00856168270111084,0.008286827479693957,7,1.0,linear,,,,"{'pca__n_components': 7, 'svm__C': 1, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5454545454545454,0.2727272727272727,0.3977272727272727,0.5113636363636364,0.6477272727272727,0.48863636363636365,0.38636363636363635,0.8295454545454546,0.5238636363636363,0.1507942128468436,1182
0.3178161859512329,0.08227304379184876,0.006596779823303223,0.0009940264472616943,7,10.0,linear,,,,"{'pca__n_components': 7, 'svm__C': 10, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5454545454545454,0.2727272727272727,0.3977272727272727,0.5113636363636364,0.6477272727272727,0.4772727272727273,0.38636363636363635,0.8295454545454546,0.5227272727272728,0.15109791035086056,1196
2.948615026473999,1.7437320133463674,0.009258604049682618,0.007214075028047062,7,100.0,linear,,,,"{'pca__n_components': 7, 'svm__C': 100, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.5454545454545454,0.2727272727272727,0.3977272727272727,0.5113636363636364,0.6477272727272727,0.4772727272727273,0.38636363636363635,0.8409090909090909,0.5238636363636364,0.15342592500229524,1176
0.05608398914337158,0.048063447141839806,0.008250069618225098,0.006061103015522388,8,0.01,linear,,,,"{'pca__n_components': 8, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.7613636363636364,0.48863636363636365,0.5681818181818182,0.4318181818181818,0.42045454545454547,0.6590909090909091,0.6363636363636364,0.5,0.3522727272727273,0.6704545454545454,0.5488636363636363,0.12448758609158218,857
0.06557264328002929,0.04555902100988603,0.008644008636474609,0.0058856725043253165,8,0.1,linear,,,,"{'pca__n_components': 8, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.7386363636363636,0.5,0.5681818181818182,0.2840909090909091,0.4090909090909091,0.6477272727272727,0.6477272727272727,0.5,0.42045454545454547,0.6477272727272727,0.5363636363636364,0.13230708707116257,980
0.14803357124328614,0.10815498796127615,0.010408663749694824,0.006501307329750175,8,1.0,linear,,,,"{'pca__n_components': 8, 'svm__C': 1, 'svm__kernel': 'linear'}",0.7272727272727273,0.5,0.5681818181818182,0.2727272727272727,0.3977272727272727,0.625,0.625,0.4772727272727273,0.42045454545454547,0.625,0.5238636363636364,0.1290110588507246,1176
0.5322271823883057,0.36875697326016066,0.010884308815002441,0.008921134889523015,8,10.0,linear,,,,"{'pca__n_components': 8, 'svm__C': 10, 'svm__kernel': 'linear'}",0.7159090909090909,0.5,0.5681818181818182,0.2727272727272727,0.3977272727272727,0.6022727272727273,0.625,0.4772727272727273,0.4318181818181818,0.625,0.5215909090909091,0.1247362920804666,1209
3.8598050117492675,2.552694281755499,0.006269907951354981,0.0016079539334343934,8,100.0,linear,,,,"{'pca__n_components': 8, 'svm__C': 100, 'svm__kernel': 'linear'}",0.7159090909090909,0.5,0.5681818181818182,0.2727272727272727,0.3977272727272727,0.6022727272727273,0.625,0.4772727272727273,0.4318181818181818,0.625,0.5215909090909091,0.1247362920804666,1209
0.04423620700836182,0.00743480050444242,0.007155728340148926,0.0025834871795572755,9,0.01,linear,,,,"{'pca__n_components': 9, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.7159090909090909,0.4772727272727273,0.5681818181818182,0.36363636363636365,0.42045454545454547,0.5568181818181818,0.6363636363636364,0.5,0.36363636363636365,0.6704545454545454,0.5272727272727271,0.11778780472590852,1139
0.04966249465942383,0.006008691716018988,0.006626725196838379,0.001796767916230974,9,0.1,linear,,,,"{'pca__n_components': 9, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.7386363636363636,0.5,0.5681818181818182,0.3522727272727273,0.4090909090909091,0.5795454545454546,0.6363636363636364,0.5,0.375,0.625,0.5284090909090909,0.11823097753798188,1091
0.08181185722351074,0.008066580138926558,0.006058526039123535,0.0008571547620284702,9,1.0,linear,,,,"{'pca__n_components': 9, 'svm__C': 1, 'svm__kernel': 'linear'}",0.7272727272727273,0.48863636363636365,0.5454545454545454,0.36363636363636365,0.4090909090909091,0.5795454545454546,0.625,0.5,0.3977272727272727,0.625,0.5261363636363636,0.1104145550502385,1141
0.34715268611907957,0.04111566588354234,0.0056231021881103516,0.001009325449034413,9,10.0,linear,,,,"{'pca__n_components': 9, 'svm__C': 10, 'svm__kernel': 'linear'}",0.7272727272727273,0.48863636363636365,0.5454545454545454,0.36363636363636365,0.4090909090909091,0.5681818181818182,0.625,0.5,0.3977272727272727,0.625,0.525,0.10991638444857953,1162
3.313205194473267,1.7486072883838704,0.008050847053527831,0.005447074196382335,9,100.0,linear,,,,"{'pca__n_components': 9, 'svm__C': 100, 'svm__kernel': 'linear'}",0.7272727272727273,0.48863636363636365,0.5454545454545454,0.38636363636363635,0.4090909090909091,0.5681818181818182,0.625,0.5,0.3977272727272727,0.625,0.5272727272727272,0.10674562332561255,1130
0.058714675903320315,0.03470924250904771,0.00810086727142334,0.006110387887835035,10,0.01,linear,,,,"{'pca__n_components': 10, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.7045454545454546,0.5227272727272727,0.5909090909090909,0.3522727272727273,0.42045454545454547,0.6363636363636364,0.6477272727272727,0.5,0.3068181818181818,0.6477272727272727,0.5329545454545455,0.12941081520069755,1028
0.06153216361999512,0.0473562253188998,0.008871316909790039,0.007981695642874575,10,0.1,linear,,,,"{'pca__n_components': 10, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.6590909090909091,0.5113636363636364,0.5909090909090909,0.3409090909090909,0.4090909090909091,0.5795454545454546,0.625,0.5,0.29545454545454547,0.6136363636363636,0.5125000000000001,0.11933982487691565,1343
0.14041366577148437,0.11409314329853214,0.011055970191955566,0.008902290327465026,10,1.0,linear,,,,"{'pca__n_components': 10, 'svm__C': 1, 'svm__kernel': 'linear'}",0.6590909090909091,0.5113636363636364,0.6022727272727273,0.375,0.4090909090909091,0.5340909090909091,0.6363636363636364,0.5,0.3181818181818182,0.6136363636363636,0.5159090909090909,0.1108988445341441,1300
0.4892622947692871,0.36531709788625005,0.007653546333312988,0.004356711239936078,10,10.0,linear,,,,"{'pca__n_components': 10, 'svm__C': 10, 'svm__kernel': 'linear'}",0.6590909090909091,0.5113636363636364,0.5909090909090909,0.375,0.4090909090909091,0.5340909090909091,0.6363636363636364,0.5,0.3181818181818182,0.6136363636363636,0.5147727272727272,0.11006313927968425,1324
4.2663898944854735,2.8525360888659255,0.0067080497741699215,0.002312388633236902,10,100.0,linear,,,,"{'pca__n_components': 10, 'svm__C': 100, 'svm__kernel': 'linear'}",0.6590909090909091,0.5113636363636364,0.5909090909090909,0.375,0.4090909090909091,0.5340909090909091,0.6363636363636364,0.5,0.3181818181818182,0.6136363636363636,0.5147727272727272,0.11006313927968425,1324
0.04038076400756836,0.00321075401766116,0.005523228645324707,0.0006124113245422689,11,0.01,linear,,,,"{'pca__n_components': 11, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.5568181818181818,0.5113636363636364,0.6136363636363636,0.36363636363636365,0.4090909090909091,0.5909090909090909,0.7159090909090909,0.5,0.4772727272727273,0.8295454545454546,0.5568181818181819,0.13222898370717143,775
0.0457216739654541,0.003921437399384618,0.0058517932891845705,0.0013826208485991048,11,0.1,linear,,,,"{'pca__n_components': 11, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.5227272727272727,0.5,0.6022727272727273,0.3068181818181818,0.3977272727272727,0.5227272727272727,0.7386363636363636,0.48863636363636365,0.5454545454545454,0.8181818181818182,0.5443181818181818,0.14142592167744233,897
0.09584848880767823,0.04277050294939489,0.0065334558486938475,0.0034790490604784405,11,1.0,linear,,,,"{'pca__n_components': 11, 'svm__C': 1, 'svm__kernel': 'linear'}",0.5113636363636364,0.5,0.6136363636363636,0.29545454545454547,0.4659090909090909,0.5909090909090909,0.7272727272727273,0.4772727272727273,0.5454545454545454,0.8181818181818182,0.5545454545454545,0.1378517289465523,800
0.4546350955963135,0.3842319600067846,0.0072926759719848635,0.006110014334485164,11,10.0,linear,,,,"{'pca__n_components': 11, 'svm__C': 10, 'svm__kernel': 'linear'}",0.5113636363636364,0.5,0.6136363636363636,0.32954545454545453,0.45454545454545453,0.5795454545454546,0.7272727272727273,0.4772727272727273,0.5340909090909091,0.8181818181818182,0.5545454545454546,0.132404651487541,794
4.875511002540589,2.1138798888793757,0.017620563507080078,0.014681218261864996,11,100.0,linear,,,,"{'pca__n_components': 11, 'svm__C': 100, 'svm__kernel': 'linear'}",0.5113636363636364,0.5,0.6136363636363636,0.32954545454545453,0.45454545454545453,0.5795454545454546,0.7272727272727273,0.4772727272727273,0.5340909090909091,0.8181818181818182,0.5545454545454546,0.132404651487541,794
0.046624064445495605,0.005707462813375667,0.006809711456298828,0.0011903309819193385,12,0.01,linear,,,,"{'pca__n_components': 12, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.5681818181818182,0.5,0.5909090909090909,0.32954545454545453,0.4090909090909091,0.5,0.7386363636363636,0.5,0.4659090909090909,0.8295454545454546,0.5431818181818182,0.14081741886054244,908
0.06451685428619384,0.04806815665813366,0.008893370628356934,0.008688129920130292,12,0.1,linear,,,,"{'pca__n_components': 12, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.5227272727272727,0.5,0.6022727272727273,0.29545454545454547,0.375,0.5,0.6136363636363636,0.5,0.5454545454545454,0.8181818181818182,0.5272727272727273,0.13312440586915886,1112
0.160514760017395,0.1473104538130356,0.010782217979431153,0.009652323767130037,12,1.0,linear,,,,"{'pca__n_components': 12, 'svm__C': 1, 'svm__kernel': 'linear'}",0.5340909090909091,0.5,0.6363636363636364,0.3181818181818182,0.4090909090909091,0.375,0.625,0.5,0.5454545454545454,0.8295454545454546,0.5272727272727273,0.139842000571956,1112
0.47343251705169676,0.399441904263333,0.008095645904541015,0.0059275136432284424,12,10.0,linear,,,,"{'pca__n_components': 12, 'svm__C': 10, 'svm__kernel': 'linear'}",0.5340909090909091,0.5,0.6363636363636364,0.3181818181818182,0.42045454545454547,0.38636363636363635,0.6136363636363636,0.5,0.5454545454545454,0.8409090909090909,0.5295454545454545,0.13947214538696598,1073
4.527195596694947,2.2124427371654654,0.011251735687255859,0.008145404917406222,12,100.0,linear,,,,"{'pca__n_components': 12, 'svm__C': 100, 'svm__kernel': 'linear'}",0.5340909090909091,0.5,0.6363636363636364,0.3181818181818182,0.42045454545454547,0.38636363636363635,0.6136363636363636,0.5,0.5454545454545454,0.8409090909090909,0.5295454545454545,0.13947214538696598,1073
0.05529077053070068,0.007403333287920745,0.008286523818969726,0.002642423577009557,13,0.01,linear,,,,"{'pca__n_components': 13, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.5454545454545454,0.5,0.5795454545454546,0.32954545454545453,0.4090909090909091,0.4318181818181818,0.75,0.5,0.5340909090909091,0.8863636363636364,0.5465909090909091,0.1554327802413433,877
0.0765185832977295,0.07793857887730021,0.010213899612426757,0.00931325563474818,13,0.1,linear,,,,"{'pca__n_components': 13, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.5454545454545454,0.5,0.6136363636363636,0.3181818181818182,0.4090909090909091,0.3068181818181818,0.5909090909090909,0.48863636363636365,0.5454545454545454,0.8181818181818182,0.5136363636363637,0.14263966622284732,1326
0.17096197605133057,0.1402653318594289,0.017398929595947264,0.015833210197572806,13,1.0,linear,,,,"{'pca__n_components': 13, 'svm__C': 1, 'svm__kernel': 'linear'}",0.5227272727272727,0.5,0.6136363636363636,0.3068181818181818,0.42045454545454547,0.3068181818181818,0.5795454545454546,0.5568181818181818,0.5227272727272727,0.8409090909090909,0.5170454545454545,0.14757422141568724,1290
1.0148043632507324,1.1373452395457722,0.009174990653991699,0.008453232731396641,13,10.0,linear,,,,"{'pca__n_components': 13, 'svm__C': 10, 'svm__kernel': 'linear'}",0.5227272727272727,0.5,0.6136363636363636,0.3068181818181818,0.42045454545454547,0.3068181818181818,0.5795454545454546,0.5568181818181818,0.5227272727272727,0.8181818181818182,0.5147727272727273,0.14266229702249836,1315
5.661431884765625,2.8020578171037958,0.006625509262084961,0.0011837286491347097,13,100.0,linear,,,,"{'pca__n_components': 13, 'svm__C': 100, 'svm__kernel': 'linear'}",0.5227272727272727,0.5,0.6136363636363636,0.3068181818181818,0.42045454545454547,0.3068181818181818,0.5795454545454546,0.5568181818181818,0.5227272727272727,0.8181818181818182,0.5147727272727273,0.14266229702249836,1315
0.12249500751495361,0.12245488185038403,0.01980419158935547,0.019070779976112884,14,0.01,linear,,,,"{'pca__n_components': 14, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.5795454545454546,0.5,0.5795454545454546,0.32954545454545453,0.4090909090909091,0.4772727272727273,0.7272727272727273,0.5,0.5113636363636364,0.875,0.5488636363636364,0.14799364097350615,855
0.09849762916564941,0.10829099899217048,0.01508345603942871,0.02113948170436765,14,0.1,linear,,,,"{'pca__n_components': 14, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.6022727272727273,0.5,0.6477272727272727,0.3409090909090909,0.4431818181818182,0.3068181818181818,0.5909090909090909,0.5909090909090909,0.5,0.8977272727272727,0.5420454545454545,0.15974298184250188,927
0.154805588722229,0.15584753078143343,0.008311033248901367,0.0014252949850877914,14,1.0,linear,,,,"{'pca__n_components': 14, 'svm__C': 1, 'svm__kernel': 'linear'}",0.5795454545454546,0.5,0.625,0.3977272727272727,0.45454545454545453,0.29545454545454547,0.5795454545454546,0.6022727272727273,0.48863636363636365,0.9204545454545454,0.5443181818181818,0.1582322607659621,897
0.9021652221679688,0.7157113614695789,0.00953347682952881,0.004474385766637351,14,10.0,linear,,,,"{'pca__n_components': 14, 'svm__C': 10, 'svm__kernel': 'linear'}",0.5795454545454546,0.5,0.6136363636363636,0.4090909090909091,0.45454545454545453,0.2840909090909091,0.5795454545454546,0.6022727272727273,0.48863636363636365,0.9204545454545454,0.5431818181818182,0.15850541612875174,908
4.441285800933838,2.7174354883741967,0.007212376594543457,0.0033048080693927943,14,100.0,linear,,,,"{'pca__n_components': 14, 'svm__C': 100, 'svm__kernel': 'linear'}",0.5795454545454546,0.5,0.6136363636363636,0.3977272727272727,0.4431818181818182,0.2840909090909091,0.5795454545454546,0.6022727272727273,0.48863636363636365,0.9204545454545454,0.5409090909090908,0.1601587538858897,941
0.04447281360626221,0.0025304687350229944,0.006779003143310547,0.0018172336788177255,15,0.01,linear,,,,"{'pca__n_components': 15, 'svm__C': 0.01, 'svm__kernel': 'linear'}",0.6022727272727273,0.5,0.6022727272727273,0.32954545454545453,0.42045454545454547,0.4318181818181818,0.7272727272727273,0.5,0.5113636363636364,0.8522727272727273,0.5477272727272727,0.14630433581300983,862
0.044863557815551756,0.0024381738298962035,0.006032919883728028,0.0007636595207637995,15,0.1,linear,,,,"{'pca__n_components': 15, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.6704545454545454,0.5,0.625,0.32954545454545453,0.4772727272727273,0.3409090909090909,0.7045454545454546,0.3977272727272727,0.5,0.8636363636363636,0.5409090909090908,0.163510052260045,941
0.0882270336151123,0.01293911474692253,0.006703519821166992,0.001247995306471024,15,1.0,linear,,,,"{'pca__n_components': 15, 'svm__C': 1, 'svm__kernel': 'linear'}",0.6590909090909091,0.5,0.6136363636363636,0.3977272727272727,0.5340909090909091,0.3181818181818182,0.7045454545454546,0.3977272727272727,0.5,0.8409090909090909,0.5465909090909091,0.15156296594032495,877
