mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__kernel,param_svm__gamma,param_svm__coef0,param_svm__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.04171440601348877,0.003934430491279731,0.008898425102233886,0.0012964284578248766,10.0,rbf,scale,,,"{'svm__C': 10, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.8522727272727273,0.625,0.4090909090909091,0.8295454545454546,0.6477272727272727,0.8977272727272727,0.6704545454545454,0.5340909090909091,0.625,0.7954545454545454,0.6886363636363637,0.14625136857451065,3
0.04944033622741699,0.0034691137242736777,0.013395953178405761,0.002421976684344131,10.0,rbf,0.01,,,"{'svm__C': 10, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.7386363636363636,0.48863636363636365,0.6022727272727273,0.5909090909090909,0.7045454545454546,0.7159090909090909,0.5795454545454546,0.6590909090909091,0.48863636363636365,0.6363636363636364,0.6204545454545455,0.08338152876292791,23
0.04265537261962891,0.004828888215007213,0.009902453422546387,0.0019721492036524606,10.0,rbf,0.1,,,"{'svm__C': 10, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.8409090909090909,0.6136363636363636,0.4090909090909091,0.8181818181818182,0.6704545454545454,0.8636363636363636,0.6363636363636364,0.5340909090909091,0.5681818181818182,0.8068181818181818,0.6761363636363636,0.14430028521818516,8
0.058162784576416014,0.009589923529851652,0.011359667778015137,0.0028501037058815955,10.0,rbf,1,,,"{'svm__C': 10, 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.7727272727272727,0.5,0.5,0.6136363636363636,0.7045454545454546,0.8068181818181818,0.6590909090909091,0.48863636363636365,0.6590909090909091,0.3977272727272727,0.6102272727272727,0.12766275465310872,27
0.0694955825805664,0.013830810563254282,0.007515144348144531,0.0017443870689947151,100.0,rbf,scale,,,"{'svm__C': 100, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.6931818181818182,0.36363636363636365,0.4772727272727273,0.6136363636363636,0.7159090909090909,0.7272727272727273,0.5795454545454546,0.5113636363636364,0.5909090909090909,0.625,0.5897727272727272,0.10833664436559172,33
0.09863545894622802,0.048747447907568624,0.019063067436218262,0.01248832541775229,100.0,rbf,0.01,,,"{'svm__C': 100, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.8181818181818182,0.5340909090909091,0.5681818181818182,0.6931818181818182,0.7386363636363636,0.8977272727272727,0.6931818181818182,0.7272727272727273,0.5568181818181818,0.6590909090909091,0.6886363636363636,0.11008073671193032,4
0.07997364997863769,0.01838271415761737,0.022898125648498534,0.03795267667236736,100.0,rbf,0.1,,,"{'svm__C': 100, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.6818181818181818,0.3522727272727273,0.4659090909090909,0.6136363636363636,0.7045454545454546,0.7386363636363636,0.6022727272727273,0.48863636363636365,0.5681818181818182,0.6477272727272727,0.5863636363636364,0.11411263827848357,36
0.07314493656158447,0.0372637568098704,0.018368792533874512,0.013789301319470421,100.0,rbf,1,,,"{'svm__C': 100, 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.7727272727272727,0.5,0.5,0.6022727272727273,0.7045454545454546,0.7954545454545454,0.6590909090909091,0.48863636363636365,0.6477272727272727,0.4090909090909091,0.6079545454545454,0.12367583761558824,28
0.0569460391998291,0.029570265606527105,0.00566558837890625,0.0011277519356605095,0.1,poly,scale,0.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5568181818181818,0.625,0.6363636363636364,0.5454545454545454,0.5,0.625,0.5681818181818182,0.5681818181818182,0.26136363636363635,0.4318181818181818,0.5318181818181819,0.10766108438479102,55
0.04510278701782226,0.004389974441709289,0.005395722389221191,0.0006772321941980854,0.1,poly,0.01,0.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5,0.5,0.5,0.5227272727272727,0.5,0.5,0.5,0.5,0.5,0.5,0.5022727272727272,0.006818181818181812,64
0.0535067081451416,0.02102865368427785,0.0050853252410888675,0.0016245592789716442,0.1,poly,0.1,0.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.6363636363636364,0.6477272727272727,0.6704545454545454,0.5227272727272727,0.5340909090909091,0.6590909090909091,0.5795454545454546,0.6363636363636364,0.2840909090909091,0.4318181818181818,0.5602272727272728,0.11678037060515643,44
0.0672086238861084,0.023523677796872606,0.005778002738952637,0.0015279210627729054,0.1,poly,scale,0.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5113636363636364,0.4772727272727273,0.6931818181818182,0.45454545454545453,0.4431818181818182,0.7159090909090909,0.7045454545454546,0.6363636363636364,0.4659090909090909,0.5,0.5602272727272728,0.1073307335465307,44
0.03855555057525635,0.00296687439538396,0.0060074090957641605,0.0017523993323591152,0.1,poly,0.01,0.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5113636363636364,0.5,0.5,0.5,0.5011363636363637,0.003409090909090906,65
0.04717404842376709,0.017803950719665722,0.007627296447753906,0.006398394544840531,0.1,poly,0.1,0.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.6022727272727273,0.2727272727272727,0.6590909090909091,0.5227272727272727,0.4659090909090909,0.7045454545454546,0.6931818181818182,0.5227272727272727,0.45454545454545453,0.5227272727272727,0.5420454545454545,0.12396784607108464,50
0.03791649341583252,0.0037879045566346753,0.00717928409576416,0.0018143450835178458,0.1,poly,scale,1.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.7272727272727273,0.38636363636363635,0.5681818181818182,0.5454545454545454,0.6136363636363636,0.7159090909090909,0.5681818181818182,0.6818181818181818,0.48863636363636365,0.5227272727272727,0.5818181818181818,0.10110443827061466,41
0.051005983352661134,0.015514961288386402,0.00644223690032959,0.0013468968322351358,0.1,poly,0.01,1.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.42045454545454547,0.4318181818181818,0.6931818181818182,0.5113636363636364,0.5,0.5,0.5681818181818182,0.48863636363636365,0.32954545454545453,0.5,0.49431818181818177,0.09051762305012562,68
0.036599349975585935,0.004247671591626182,0.006460928916931152,0.0014311017465693388,0.1,poly,0.1,1.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.6818181818181818,0.3977272727272727,0.5795454545454546,0.5340909090909091,0.6590909090909091,0.7272727272727273,0.5795454545454546,0.6931818181818182,0.4772727272727273,0.5340909090909091,0.5863636363636364,0.09935224088361089,36
0.049799656867980956,0.01638389224420975,0.005804300308227539,0.003764854126079828,0.1,poly,scale,1.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.7727272727272727,0.2727272727272727,0.5227272727272727,0.6022727272727273,0.7613636363636364,0.8977272727272727,0.7727272727272727,0.6818181818181818,0.48863636363636365,0.5795454545454546,0.6352272727272726,0.17162100879891432,20
0.049803638458251955,0.01306149323049608,0.0060443878173828125,0.0019073562174884671,0.1,poly,0.01,1.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.625,0.3409090909090909,0.5454545454545454,0.42045454545454547,0.4772727272727273,0.5,0.6931818181818182,0.48863636363636365,0.45454545454545453,0.5,0.5045454545454545,0.09442080944473179,63
0.03981866836547852,0.016521045500417154,0.004748749732971192,0.0011040752836603512,0.1,poly,0.1,1.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.7954545454545454,0.3977272727272727,0.5113636363636364,0.7045454545454546,0.7159090909090909,0.8977272727272727,0.7727272727272727,0.7045454545454546,0.5,0.5568181818181818,0.6556818181818181,0.14886363636363634,10
0.035753512382507326,0.004355813154143379,0.005784416198730468,0.0015647107905628398,1.0,poly,scale,0.0,2.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.7386363636363636,0.6704545454545454,0.5795454545454546,0.5795454545454546,0.625,0.8977272727272727,0.5909090909090909,0.6477272727272727,0.3522727272727273,0.5227272727272727,0.6204545454545455,0.13409090909090907,23
0.039093828201293944,0.004552721324175068,0.005664682388305664,0.000845059653200289,1.0,poly,0.01,0.0,2.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5,0.5,0.5,0.48863636363636365,0.5,0.4772727272727273,0.5227272727272727,0.5,0.5,0.5,0.49886363636363634,0.010720433104609767,67
0.05861837863922119,0.014180807407738374,0.007011318206787109,0.0023805531942576058,1.0,poly,0.1,0.0,2.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.7386363636363636,0.6704545454545454,0.5795454545454546,0.5909090909090909,0.6477272727272727,0.9090909090909091,0.5681818181818182,0.6363636363636364,0.3977272727272727,0.5340909090909091,0.6272727272727272,0.1275362531508927,22
0.05069429874420166,0.01762153292264469,0.011788296699523925,0.011566043281857914,1.0,poly,scale,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.6363636363636364,0.2840909090909091,0.5,0.6136363636363636,0.6477272727272727,0.6477272727272727,0.6704545454545454,0.5454545454545454,0.6363636363636364,0.75,0.5931818181818181,0.12130914677347743,30
0.040393614768981935,0.005654746729862676,0.006480002403259277,0.0013789311024952297,1.0,poly,0.01,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5,0.5,0.5,0.48863636363636365,0.5,0.5,0.625,0.5,0.5,0.5,0.5113636363636364,0.038030001206094344,60
0.04838881492614746,0.01827778779786706,0.005119919776916504,0.0012274187257244598,1.0,poly,0.1,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.6931818181818182,0.3181818181818182,0.5113636363636364,0.6590909090909091,0.7159090909090909,0.5909090909090909,0.6704545454545454,0.5681818181818182,0.6704545454545454,0.7386363636363636,0.6136363636363636,0.11885733513629892,26
0.04219264984130859,0.0037675882046023894,0.00476386547088623,0.0010480967483669167,1.0,poly,scale,1.0,2.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.7727272727272727,0.45454545454545453,0.6136363636363636,0.6363636363636364,0.625,0.8295454545454546,0.5795454545454546,0.75,0.4772727272727273,0.6136363636363636,0.6352272727272728,0.11470520065738624,18
0.05416429042816162,0.029458631066239666,0.010460424423217773,0.015885597052177645,1.0,poly,0.01,1.0,2.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.7045454545454546,0.36363636363636365,0.5795454545454546,0.5795454545454546,0.5568181818181818,0.6818181818181818,0.7045454545454546,0.4772727272727273,0.5,0.5795454545454546,0.5727272727272729,0.10255012884253162,42
0.05213644504547119,0.02083808671074543,0.01255970001220703,0.022519452842203656,1.0,poly,0.1,1.0,2.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.7840909090909091,0.4772727272727273,0.625,0.6931818181818182,0.6590909090909091,0.7840909090909091,0.5568181818181818,0.75,0.4772727272727273,0.6136363636363636,0.6420454545454546,0.108431958708775,14
0.03471605777740479,0.0037993631143144286,0.0035963535308837892,0.001250335414516214,1.0,poly,scale,1.0,3.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.8522727272727273,0.5340909090909091,0.4772727272727273,0.6704545454545454,0.6818181818181818,0.9090909090909091,0.7840909090909091,0.7159090909090909,0.625,0.7045454545454546,0.6954545454545455,0.1257005164456803,2
0.060012292861938474,0.030172370194521562,0.010646533966064454,0.011482595756595654,1.0,poly,0.01,1.0,3.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.7272727272727273,0.38636363636363635,0.5568181818181818,0.6477272727272727,0.5681818181818182,0.6818181818181818,0.6590909090909091,0.5340909090909091,0.48863636363636365,0.6704545454545454,0.5920454545454545,0.099124525157013,32
0.06387925148010254,0.023921600425479313,0.01357285976409912,0.015227846312718939,1.0,poly,0.1,1.0,3.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.8295454545454546,0.5681818181818182,0.4659090909090909,0.7386363636363636,0.6704545454545454,0.875,0.7954545454545454,0.7272727272727273,0.6590909090909091,0.7159090909090909,0.7045454545454546,0.11555203471714692,1
0.05677952766418457,0.021957780824963195,0.004844164848327637,0.0021110495184162915,10.0,poly,scale,0.0,2.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.8068181818181818,0.6931818181818182,0.5454545454545454,0.5909090909090909,0.6818181818181818,0.7840909090909091,0.5568181818181818,0.6363636363636364,0.5568181818181818,0.5227272727272727,0.6375,0.09594705194459861,17
0.04798707962036133,0.01989735004215515,0.0056096076965332035,0.0018188722329991467,10.0,poly,0.01,0.0,2.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.6363636363636364,0.6477272727272727,0.6704545454545454,0.5227272727272727,0.5340909090909091,0.6590909090909091,0.5795454545454546,0.6363636363636364,0.2840909090909091,0.4318181818181818,0.5602272727272728,0.11678037060515643,44
0.06364228725433349,0.018914376775250083,0.006489443778991699,0.0027076728284047345,10.0,poly,0.1,0.0,2.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.8181818181818182,0.6931818181818182,0.5227272727272727,0.6022727272727273,0.6818181818181818,0.7727272727272727,0.5681818181818182,0.6477272727272727,0.5681818181818182,0.5340909090909091,0.6409090909090909,0.09523784927162256,15
0.07718040943145751,0.02545120264728223,0.0061538457870483395,0.0014914609617758508,10.0,poly,scale,0.0,3.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.7954545454545454,0.3977272727272727,0.5,0.75,0.6704545454545454,0.6022727272727273,0.7613636363636364,0.5909090909090909,0.6022727272727273,0.6818181818181818,0.6352272727272728,0.11704545454545452,18
0.05059680938720703,0.013829248802920906,0.011422395706176758,0.01160125033754567,10.0,poly,0.01,0.0,3.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5,0.5,0.5,0.3977272727272727,0.5,0.4659090909090909,0.6590909090909091,0.6477272727272727,0.5,0.5,0.5170454545454545,0.07473265021571537,57
0.07007043361663819,0.023788254960537426,0.006854248046875,0.006870242644467707,10.0,poly,0.1,0.0,3.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.8068181818181818,0.4659090909090909,0.5,0.7272727272727273,0.6477272727272727,0.625,0.7727272727272727,0.5568181818181818,0.6363636363636364,0.7272727272727273,0.6465909090909092,0.10833664436559172,13
0.055904483795166014,0.007294435337582643,0.004894280433654785,0.0016373937745046356,10.0,poly,scale,1.0,2.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.8181818181818182,0.5,0.5909090909090909,0.7159090909090909,0.6818181818181818,0.7045454545454546,0.5795454545454546,0.7159090909090909,0.5795454545454546,0.6590909090909091,0.6545454545454545,0.08761061485180174,12
0.0393082857131958,0.004646545864124902,0.004980397224426269,0.0010633687642005935,10.0,poly,0.01,1.0,2.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.7613636363636364,0.5,0.625,0.5909090909090909,0.7159090909090909,0.5909090909090909,0.6363636363636364,0.6818181818181818,0.45454545454545453,0.6363636363636364,0.6193181818181818,0.08776524143022557,25
0.07724606990814209,0.028073494042087817,0.004342126846313477,0.0007144110205634219,10.0,poly,0.1,1.0,2.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.8068181818181818,0.5113636363636364,0.5454545454545454,0.7159090909090909,0.6590909090909091,0.7272727272727273,0.5795454545454546,0.7272727272727273,0.625,0.6590909090909091,0.6556818181818181,0.08744094819641197,10
0.07593307495117188,0.013477409264107862,0.004413223266601563,0.0023665818409696862,10.0,poly,scale,1.0,3.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.7045454545454546,0.625,0.4659090909090909,0.7613636363636364,0.6818181818181818,0.7954545454545454,0.7159090909090909,0.6363636363636364,0.6818181818181818,0.7386363636363636,0.680681818181818,0.08720434110431668,7
0.04193823337554932,0.008911568237298327,0.004890632629394531,0.0006147365965061768,10.0,poly,0.01,1.0,3.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.7159090909090909,0.5113636363636364,0.6136363636363636,0.6704545454545454,0.6818181818181818,0.7954545454545454,0.6363636363636364,0.6931818181818182,0.4772727272727273,0.6136363636363636,0.6409090909090909,0.089361832960625,15
0.06910340785980225,0.007246966142568931,0.005257081985473633,0.0027405807870400315,10.0,poly,0.1,1.0,3.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.6704545454545454,0.6136363636363636,0.4659090909090909,0.7727272727272727,0.6477272727272727,0.8068181818181818,0.7045454545454546,0.5795454545454546,0.6931818181818182,0.6704545454545454,0.6625,0.091623612478642,9
0.06380255222320556,0.01843631746028066,0.008593869209289551,0.005008590342883871,0.1,sigmoid,scale,0.0,,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.7159090909090909,0.45454545454545453,0.5,0.625,0.5113636363636364,0.5795454545454546,0.7045454545454546,0.4090909090909091,0.42045454545454547,0.5568181818181818,0.5477272727272727,0.1037519291864848,48
0.06155118942260742,0.010666485037748795,0.010873889923095703,0.0075159056858881005,0.1,sigmoid,0.01,0.0,,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.5113636363636364,0.48863636363636365,0.6477272727272727,0.4659090909090909,0.5,0.5113636363636364,0.6590909090909091,0.5,0.32954545454545453,0.5,0.5113636363636362,0.08743356391668793,61
0.058603310585021974,0.01165745525173379,0.006525850296020508,0.0019300559302149515,0.1,sigmoid,0.1,0.0,,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.7159090909090909,0.4659090909090909,0.5,0.5568181818181818,0.5,0.5681818181818182,0.6931818181818182,0.375,0.4090909090909091,0.5568181818181818,0.5340909090909091,0.10414944761263274,54
0.05829865932464599,0.009841012707982572,0.011042022705078125,0.011704009177632427,0.1,sigmoid,scale,1.0,,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.4772727272727273,0.22727272727272727,0.4772727272727273,0.5795454545454546,0.48863636363636365,0.22727272727272727,0.42045454545454547,0.38636363636363635,0.48863636363636365,0.7045454545454546,0.44772727272727275,0.13788919374652286,74
0.061393332481384275,0.00477029035711817,0.007790374755859375,0.002608667770849904,0.1,sigmoid,0.01,1.0,,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.5568181818181818,0.3977272727272727,0.6477272727272727,0.5568181818181818,0.5,0.4431818181818182,0.6818181818181818,0.5,0.36363636363636365,0.5,0.5147727272727273,0.09562349766550647,59
0.060729146003723145,0.012818699905587257,0.009812188148498536,0.003869169979753199,0.1,sigmoid,0.1,1.0,,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.42045454545454547,0.2727272727272727,0.5113636363636364,0.5909090909090909,0.48863636363636365,0.25,0.3068181818181818,0.375,0.48863636363636365,0.7272727272727273,0.4431818181818182,0.1419317726908727,75
0.042779731750488284,0.006886112840033698,0.005135536193847656,0.0015447326602503265,1.0,sigmoid,scale,0.0,,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.5909090909090909,0.6022727272727273,0.5227272727272727,0.5681818181818182,0.4318181818181818,0.5227272727272727,0.5227272727272727,0.2727272727272727,0.22727272727272727,0.5795454545454546,0.4840909090909092,0.12625404011210137,69
