subject,sample_idx,true_label,predicted_label,correct,decision_score
jovita,75,lie,lie,True,0.8852117067178605
jovita,76,lie,lie,True,0.9641586702921457
jovita,77,truth,lie,False,4.04350052182647
jovita,78,truth,lie,False,1.8630224034603744
jovita,79,truth,lie,False,2.2048985940881574
jovita,80,truth,lie,False,1.4979640771149034
jovita,81,truth,lie,False,1.3322454434214084
jovita,82,truth,lie,False,1.780988524471283
jovita,83,truth,lie,False,1.2805398535630301
jovita,84,truth,truth,True,-1.4806567503240444
jovita,85,truth,truth,True,-2.359844773506261
jovita,86,truth,truth,True,-0.3463065007757459
jovita,87,truth,truth,True,-3.0159108274198068
nathan,0,lie,truth,False,-2.4241387683900397
nathan,1,lie,truth,False,-2.4788534266086812
nathan,2,lie,truth,False,-1.9032593360762706
nathan,3,lie,truth,False,-0.8379086773040311
nathan,4,lie,truth,False,-1.2608266283320355
nathan,5,lie,truth,False,-1.2639469099865446
nathan,6,lie,truth,False,-0.9359716889059321
nathan,7,lie,truth,False,-1.2230037835101695
nathan,8,lie,truth,False,-0.09600572015145048
nathan,9,lie,truth,False,-0.569493307273633
nathan,10,lie,truth,False,-1.0885860845984259
nathan,11,truth,truth,True,-1.6016117624610842
nathan,12,truth,truth,True,-1.3617452835686201
nathan,13,truth,truth,True,-1.4538404561147513
nathan,14,truth,truth,True,-1.2856825200885367
nathan,15,truth,truth,True,-0.953977323139089
nathan,16,truth,truth,True,-1.1069108700487758
nathan,17,truth,truth,True,-0.3291210580261087
nathan,18,truth,truth,True,-1.3207222320615335
nathan,19,truth,truth,True,-1.342551010524729
nathan,20,truth,truth,True,-0.9536893192444623
nathan,21,truth,truth,True,-0.24904289201174878
nathan,22,lie,lie,True,5.065998217383387
nathan,23,lie,lie,True,7.303977856638298
nathan,24,lie,lie,True,5.3230254448563805
nathan,25,lie,lie,True,0.06550604554520648
nathan,26,lie,truth,False,-2.4052970258339097
nathan,27,lie,truth,False,-0.36286769012185094
nathan,28,lie,lie,True,1.0294844716657674
nathan,29,lie,lie,True,8.773721301503892
nathan,30,lie,lie,True,0.0749871472926967
nathan,31,lie,truth,False,-1.2873488365054042
nathan,32,lie,truth,False,-1.9018917910886048
nathan,33,truth,truth,True,-2.034653046946869
nathan,34,truth,truth,True,-2.3432041251332176
nathan,35,truth,truth,True,-1.7647444301104653
nathan,36,truth,truth,True,-2.23155182790876
nathan,37,truth,truth,True,-1.046456312759025
nathan,38,truth,truth,True,-0.8418822598323886
nathan,39,truth,truth,True,-1.0561263773302585
nathan,40,truth,truth,True,-1.1101357938979035
nathan,41,truth,truth,True,-0.6032458388718344
nathan,42,truth,truth,True,-0.10886519863737121
nathan,43,truth,lie,False,0.4735837993156842
nathan,44,lie,lie,True,2.3856981020404198
nathan,45,lie,lie,True,0.544469493518045
nathan,46,lie,lie,True,5.8820957443520765
nathan,47,lie,lie,True,2.7122655711378005
nathan,48,lie,lie,True,2.4663380000896185
nathan,49,lie,lie,True,2.9038427364311126
nathan,50,lie,lie,True,3.5518434660389366
nathan,51,lie,lie,True,2.2923459647805573
nathan,52,lie,lie,True,0.3045646446975061
nathan,53,lie,lie,True,1.37825498431262
nathan,54,lie,lie,True,1.3702903421518466
nathan,55,truth,truth,True,-3.8101836937389293
nathan,56,truth,truth,True,-3.4729737467040858
nathan,57,truth,truth,True,-3.5220403919411387
nathan,58,truth,truth,True,-2.7876420233858457
nathan,59,truth,truth,True,-1.8391854934867071
nathan,60,truth,truth,True,-2.5575528412172135
nathan,61,truth,truth,True,-3.930288765083423
nathan,62,truth,truth,True,-3.85122206696658
nathan,63,truth,truth,True,-3.304256578711979
nathan,64,truth,truth,True,-2.755996144976422
nathan,65,truth,truth,True,-2.78071822084143
nathan,66,lie,truth,False,-1.153175774344895
nathan,67,lie,truth,False,-1.82133274325711
nathan,68,lie,truth,False,-0.6090880878529813
nathan,69,lie,truth,False,-0.2934107803308391
nathan,70,lie,truth,False,-1.095959407588274
nathan,71,lie,lie,True,1.7686674367150923
nathan,72,lie,lie,True,0.7300211053679292
nathan,73,lie,lie,True,0.45849287366625685
nathan,74,lie,truth,False,-1.0525884819559117
nathan,75,lie,truth,False,-0.5828761997132159
nathan,76,lie,truth,False,-0.6705513659389118
nathan,77,truth,truth,True,-3.0338783953217683
nathan,78,truth,truth,True,-2.8298204067156334
nathan,79,truth,truth,True,-1.8066393313663989
nathan,80,truth,truth,True,-2.5749331319737205
nathan,81,truth,truth,True,-2.1834211062432223
nathan,82,truth,truth,True,-2.3978795806465434
nathan,83,truth,truth,True,-2.2766018237851378
nathan,84,truth,truth,True,-2.096143159840087
nathan,85,truth,truth,True,-2.0481797213230344
nathan,86,truth,truth,True,-1.8031928108991084
nathan,87,truth,truth,True,-1.1970587800777777
prayogi,0,lie,lie,True,0.7158518907408858
prayogi,1,lie,lie,True,0.888012143321015
prayogi,2,lie,lie,True,0.6395385974085649
prayogi,3,lie,lie,True,0.7572252973570849
prayogi,4,lie,lie,True,0.17842722609732375
prayogi,5,lie,lie,True,0.1767328615931093
prayogi,6,lie,lie,True,0.4198973113949044
prayogi,7,lie,lie,True,0.37910609393540773
prayogi,8,lie,lie,True,0.4387546619712236
prayogi,9,lie,lie,True,0.5483513189524661
prayogi,10,lie,lie,True,0.4606312538775509
prayogi,11,truth,lie,False,0.4332144795454119
prayogi,12,truth,lie,False,1.0865629561178873
prayogi,13,truth,lie,False,0.844956123186123
prayogi,14,truth,lie,False,0.5950274236217014
prayogi,15,truth,truth,True,-0.7494872146122956
prayogi,16,truth,truth,True,-0.8721107673322591
prayogi,17,truth,truth,True,-0.6298783399133708
prayogi,18,truth,lie,False,0.01339732928230053
prayogi,19,truth,lie,False,0.5387926617112454
prayogi,20,truth,lie,False,1.6429736186900845
prayogi,21,truth,lie,False,1.874956341728372
prayogi,22,lie,lie,True,1.5177707258634978
prayogi,23,lie,lie,True,1.822659138400046
prayogi,24,lie,lie,True,1.1319325356058165
prayogi,25,lie,lie,True,1.0529959529403183
prayogi,26,lie,lie,True,0.9025555875323575
prayogi,27,lie,lie,True,0.5394993236172586
prayogi,28,lie,lie,True,0.8622215782674686
prayogi,29,lie,lie,True,1.0368399770459935
prayogi,30,lie,lie,True,1.0530342547660876
prayogi,31,lie,lie,True,0.8031114528157289
prayogi,32,lie,lie,True,0.717621003132278
prayogi,33,truth,lie,False,0.49092301594000787
prayogi,34,truth,lie,False,0.1447147160567407
prayogi,35,truth,truth,True,-0.09617752377735911
prayogi,36,truth,lie,False,0.6560783215233946
prayogi,37,truth,lie,False,0.929959634081524
prayogi,38,truth,lie,False,1.1333225303461107
prayogi,39,truth,lie,False,0.7073858380878147
prayogi,40,truth,truth,True,-0.35267294257705506
prayogi,41,truth,truth,True,-0.9386049574204914
prayogi,42,truth,truth,True,-0.5567440046000599
prayogi,43,truth,truth,True,-0.24494358828095109
prayogi,44,lie,truth,False,-0.49422847955962157
prayogi,45,lie,truth,False,-0.8094596851237491
prayogi,46,lie,truth,False,-0.5342937545313281
prayogi,47,lie,lie,True,0.8599994574866046
prayogi,48,lie,lie,True,0.9621974491449948
prayogi,49,lie,lie,True,1.1260292562988639
prayogi,50,lie,truth,False,-0.13999490579210483
prayogi,51,lie,lie,True,0.09058391864646664
prayogi,52,lie,lie,True,0.24637730553125692
prayogi,53,lie,lie,True,0.8200610183277108
prayogi,54,lie,lie,True,1.0117183847706896
prayogi,55,truth,lie,False,0.007383907988519289
prayogi,56,truth,truth,True,-0.059406068966203374
prayogi,57,truth,lie,False,0.45619480062505413
prayogi,58,truth,lie,False,0.9752114938713176
prayogi,59,truth,lie,False,0.9002255098961959
prayogi,60,truth,lie,False,0.3425139183376782
prayogi,61,truth,lie,False,0.5228829642019609
prayogi,62,truth,lie,False,0.6178871502865207
prayogi,63,truth,lie,False,0.15910460759836498
prayogi,64,truth,lie,False,0.4469240313406776
prayogi,65,truth,lie,False,0.42664587189395176
prayogi,66,lie,lie,True,2.5280894359207373
prayogi,67,lie,lie,True,1.476468352868571
prayogi,68,lie,lie,True,1.5029495412132161
prayogi,69,lie,lie,True,1.6532314443011815
prayogi,70,lie,lie,True,0.005359202720491507
prayogi,71,lie,truth,False,-0.8359172940840612
prayogi,72,lie,lie,True,0.7780055399253419
prayogi,73,lie,lie,True,1.310264865794558
prayogi,74,lie,lie,True,1.2726290567655205
prayogi,75,lie,lie,True,1.624500683677264
prayogi,76,lie,lie,True,1.678620270277587
prayogi,77,truth,truth,True,-2.361245477032412
prayogi,78,truth,truth,True,-1.631537607986131
prayogi,79,truth,truth,True,-1.4424470139979246
prayogi,80,truth,truth,True,-1.6956002037745543
prayogi,81,truth,truth,True,-2.2867560112418053
prayogi,82,truth,truth,True,-3.061283958958463
prayogi,83,truth,truth,True,-4.303315092778107
prayogi,84,truth,truth,True,-2.4185674299146496
prayogi,85,truth,truth,True,-1.8450173842594544
prayogi,86,truth,truth,True,-0.8862374057962418
prayogi,87,truth,lie,False,0.2612196370337766
rizqi,0,lie,lie,True,0.19177846317607639
rizqi,1,lie,truth,False,-0.44045948163500426
rizqi,2,lie,truth,False,-0.8758060287864635
rizqi,3,lie,truth,False,-0.9034019544503
rizqi,4,lie,truth,False,-0.06425982229405558
rizqi,5,lie,truth,False,-0.053742590093291076
rizqi,6,lie,lie,True,0.03793442261130964
rizqi,7,lie,truth,False,-0.8624500846898691
rizqi,8,lie,lie,True,0.2729478460962622
rizqi,9,lie,lie,True,0.03857342303155087
rizqi,10,lie,lie,True,0.4208330239012079
rizqi,11,truth,lie,False,0.6274982953458113
rizqi,12,truth,lie,False,0.46876147698210313
rizqi,13,truth,lie,False,0.31781457054167883
rizqi,14,truth,lie,False,0.865793892517611
rizqi,15,truth,lie,False,0.8503276138272249
rizqi,16,truth,lie,False,1.0651038652751734
rizqi,17,truth,truth,True,-0.3720971309579888
rizqi,18,truth,truth,True,-0.37506285907688386
rizqi,19,truth,truth,True,-0.33349678906481817
rizqi,20,truth,truth,True,-0.5621124451731352
rizqi,21,truth,truth,True,-0.49510639731239614
rizqi,22,lie,lie,True,0.5293199453745399
rizqi,23,lie,lie,True,0.8854396504352107
rizqi,24,lie,lie,True,0.7442799628129546
rizqi,25,lie,lie,True,0.7902463321724296
rizqi,26,lie,lie,True,0.7925326390462051
rizqi,27,lie,lie,True,0.5505194085929894
rizqi,28,lie,lie,True,0.07730992914442436
rizqi,29,lie,lie,True,0.48337087480185414
rizqi,30,lie,lie,True,0.03800425605991831
rizqi,31,lie,truth,False,-0.5647014671607178
rizqi,32,lie,truth,False,-0.6025353469521046
rizqi,33,truth,truth,True,-0.3622535100617206
rizqi,34,truth,lie,False,0.1285935465832997
rizqi,35,truth,truth,True,-0.11600774160525318
rizqi,36,truth,truth,True,-0.5391676288604101
rizqi,37,truth,truth,True,-0.7461809747603285
rizqi,38,truth,truth,True,-0.622971458297686
rizqi,39,truth,truth,True,-0.4778801335329945
rizqi,40,truth,truth,True,-1.1831519657672704
rizqi,41,truth,truth,True,-0.05252747440449945
rizqi,42,truth,truth,True,-0.7378407829543085
rizqi,43,truth,truth,True,-1.2268178441246025
rizqi,44,lie,lie,True,0.8349102025521309
rizqi,45,lie,lie,True,0.7324389572874606
rizqi,46,lie,lie,True,0.9894490160065859
rizqi,47,lie,lie,True,0.5818429437879942
rizqi,48,lie,lie,True,0.6912577393369261
rizqi,49,lie,lie,True,1.0230346974676376
rizqi,50,lie,lie,True,1.0521296392943342
rizqi,51,lie,truth,False,-0.6383763591710117
rizqi,52,lie,lie,True,1.0335789976716878
rizqi,53,lie,lie,True,0.9526266474613655
rizqi,54,lie,lie,True,0.9700017168281767
rizqi,55,truth,lie,False,0.7078037741694077
rizqi,56,truth,lie,False,0.35984836977494816
rizqi,57,truth,lie,False,0.0005307397135918546
rizqi,58,truth,truth,True,-0.2835349448807811
rizqi,59,truth,truth,True,-0.33065191153470774
rizqi,60,truth,truth,True,-0.33227601999339185
rizqi,61,truth,truth,True,-0.3470682234508805
rizqi,62,truth,truth,True,-0.4736450142689027
rizqi,63,truth,truth,True,-0.30328957185928684
rizqi,64,truth,truth,True,-1.0386064652500486
rizqi,65,truth,truth,True,-1.2204477586340876
rizqi,66,lie,truth,False,-0.01154070963816256
rizqi,67,lie,truth,False,-0.15724196728438344
rizqi,68,lie,lie,True,0.07780309660508111
rizqi,69,lie,truth,False,-0.8365814514929841
rizqi,70,lie,truth,False,-0.40117311623144913
rizqi,71,lie,truth,False,-0.582933746801904
rizqi,72,lie,lie,True,0.16684519725572944
rizqi,73,lie,lie,True,0.36044856513099255
rizqi,74,lie,lie,True,0.39489332133903354
rizqi,75,lie,lie,True,0.21260958199851143
rizqi,76,lie,truth,False,-0.04920506723113194
rizqi,77,truth,truth,True,-0.2671893948291826
rizqi,78,truth,truth,True,-1.1456870247548403
rizqi,79,truth,truth,True,-1.6820163034710272
rizqi,80,truth,truth,True,-1.1635671896443023
rizqi,81,truth,truth,True,-1.4372210263006073
rizqi,82,truth,truth,True,-1.611012087121449
rizqi,83,truth,truth,True,-2.060480881328866
rizqi,84,truth,truth,True,-0.8874976217943902
rizqi,85,truth,truth,True,-1.1954407470188475
rizqi,86,truth,truth,True,-1.4773885638813196
rizqi,87,truth,truth,True,-2.372685112433749
