subject,sample_idx,true_label,predicted_label,correct,decision_score
jovita,66,lie,truth,False,-0.31335896197944774
jovita,67,lie,truth,False,-1.9358725589434103
jovita,68,lie,truth,False,-2.176623004847178
jovita,69,lie,truth,False,-2.015477237424585
jovita,70,lie,truth,False,-2.0691048411858026
jovita,71,lie,truth,False,-2.5093392062269744
jovita,72,lie,truth,False,-2.0143021755815966
jovita,73,lie,truth,False,-1.7160627427840016
jovita,74,lie,truth,False,-2.215501970494286
jovita,75,lie,truth,False,-1.9080378518650505
jovita,76,lie,truth,False,-3.543934785446363
jovita,77,truth,lie,False,2.6148279982996225
jovita,78,truth,lie,False,2.303670051919873
jovita,79,truth,lie,False,1.1529683463998521
jovita,80,truth,lie,False,0.4924402354741923
jovita,81,truth,lie,False,0.30254653857957664
jovita,82,truth,lie,False,0.37397874739391507
jovita,83,truth,lie,False,0.20806704780980187
jovita,84,truth,truth,True,-0.9643918975424968
jovita,85,truth,truth,True,-1.8728772781648486
jovita,86,truth,truth,True,-0.8707371464126095
jovita,87,truth,truth,True,-2.4576528878480133
nathan,0,lie,truth,False,-1.3280322288441166
nathan,1,lie,truth,False,-1.4487881080846081
nathan,2,lie,truth,False,-0.9593517673796763
nathan,3,lie,truth,False,-0.4541812601241426
nathan,4,lie,truth,False,-0.38904563437404205
nathan,5,lie,truth,False,-0.08929826338530256
nathan,6,lie,lie,True,0.1418321149653079
nathan,7,lie,lie,True,0.10483244447067586
nathan,8,lie,lie,True,0.788293491921942
nathan,9,lie,lie,True,0.548509931353107
nathan,10,lie,truth,False,-0.2118810750331943
nathan,11,truth,truth,True,-1.3549575172075767
nathan,12,truth,truth,True,-0.6101694711072223
nathan,13,truth,truth,True,-0.34276677607274497
nathan,14,truth,truth,True,-0.14691558102383323
nathan,15,truth,truth,True,-0.38252742876927115
nathan,16,truth,truth,True,-0.27309979615008784
nathan,17,truth,lie,False,0.34786266715070774
nathan,18,truth,truth,True,-0.9232839466413206
nathan,19,truth,truth,True,-0.9689824406601908
nathan,20,truth,truth,True,-0.32238523993631485
nathan,21,truth,lie,False,0.042229869718173
nathan,22,lie,lie,True,4.161122001268678
nathan,23,lie,lie,True,7.085986438316481
nathan,24,lie,lie,True,6.272015118264092
nathan,25,lie,lie,True,1.8100421018193031
nathan,26,lie,truth,False,-0.35172984981541533
nathan,27,lie,lie,True,1.2899737249361438
nathan,28,lie,lie,True,2.5405529441582715
nathan,29,lie,lie,True,10.222717762489234
nathan,30,lie,lie,True,3.2463757632544894
nathan,31,lie,lie,True,1.4432932751687872
nathan,32,lie,lie,True,0.29724292840272937
nathan,33,truth,truth,True,-0.4513034387900916
nathan,34,truth,truth,True,-0.6613512294710158
nathan,35,truth,truth,True,-0.29883437227671017
nathan,36,truth,truth,True,-0.2844803949314658
nathan,37,truth,truth,True,-0.138017995905116
nathan,38,truth,lie,False,0.3648962713163386
nathan,39,truth,lie,False,0.33594084995431817
nathan,40,truth,truth,True,-0.2615626518389744
nathan,41,truth,lie,False,0.4599977699121829
nathan,42,truth,lie,False,0.3339255288684828
nathan,43,truth,truth,True,-0.3624822763233433
nathan,44,lie,lie,True,7.304256799282981
nathan,45,lie,lie,True,1.896708046021966
nathan,46,lie,lie,True,8.364381831203083
nathan,47,lie,lie,True,3.0476129495375073
nathan,48,lie,lie,True,3.8795662823338937
nathan,49,lie,lie,True,2.9970106898793687
nathan,50,lie,lie,True,3.0521146744987817
nathan,51,lie,lie,True,3.9001939863963324
nathan,52,lie,lie,True,4.36751040466201
nathan,53,lie,lie,True,3.786391190738149
nathan,54,lie,lie,True,2.757855852999049
nathan,55,truth,truth,True,-1.7772151248914951
nathan,56,truth,truth,True,-1.6654881261208496
nathan,57,truth,truth,True,-1.4909712457953772
nathan,58,truth,truth,True,-1.2144196292149199
nathan,59,truth,truth,True,-1.0996382157072826
nathan,60,truth,truth,True,-1.393544756130435
nathan,61,truth,truth,True,-0.6864617983803392
nathan,62,truth,truth,True,-1.3534430951853382
nathan,63,truth,truth,True,-1.375686603735848
nathan,64,truth,truth,True,-1.2938815846725944
nathan,65,truth,truth,True,-0.5788649066881574
nathan,66,lie,truth,False,-0.12305341379650242
nathan,67,lie,truth,False,-0.28534994041308903
nathan,68,lie,lie,True,1.5063252580756235
nathan,69,lie,lie,True,1.014500564160506
nathan,70,lie,lie,True,0.20606809510217378
nathan,71,lie,lie,True,3.0086726050305796
nathan,72,lie,lie,True,1.6440916331502848
nathan,73,lie,lie,True,0.9587768783052388
nathan,74,lie,lie,True,0.6823656322254491
nathan,75,lie,lie,True,1.2714599257933474
nathan,76,lie,lie,True,0.907442267227254
nathan,77,truth,lie,False,0.1754012430556256
nathan,78,truth,truth,True,-1.1414691650792201
nathan,79,truth,truth,True,-0.7423948499973828
nathan,80,truth,truth,True,-0.804732715083476
nathan,81,truth,truth,True,-0.7966713838817632
nathan,82,truth,lie,False,0.05870740165830956
nathan,83,truth,lie,False,0.6138620052183279
nathan,84,truth,lie,False,0.05734992039098388
nathan,85,truth,lie,False,0.5242714224785275
nathan,86,truth,truth,True,-0.20466134769401884
nathan,87,truth,truth,True,-0.5455938664106205
prayogi,0,lie,lie,True,1.0988389241161598
prayogi,1,lie,lie,True,1.488977151306985
prayogi,2,lie,lie,True,1.052431074193842
prayogi,3,lie,lie,True,0.9279044298301988
prayogi,4,lie,lie,True,0.1842894248768982
prayogi,5,lie,truth,False,-0.034650196375429376
prayogi,6,lie,lie,True,0.28053630207488117
prayogi,7,lie,lie,True,0.3725236506481466
prayogi,8,lie,lie,True,0.43217408230195126
prayogi,9,lie,lie,True,0.629457400528032
prayogi,10,lie,lie,True,0.6745199972468332
prayogi,11,truth,truth,True,-0.012872275282622303
prayogi,12,truth,lie,False,1.583911289893434
prayogi,13,truth,lie,False,1.783561923988314
prayogi,14,truth,lie,False,1.0295697607511622
prayogi,15,truth,truth,True,-0.7692290054525133
prayogi,16,truth,truth,True,-0.8492767825095626
prayogi,17,truth,truth,True,-0.7316640661996199
prayogi,18,truth,lie,False,0.038314392562711796
prayogi,19,truth,lie,False,0.5405874423040178
prayogi,20,truth,lie,False,1.4234367483779116
prayogi,21,truth,lie,False,1.4898917527118463
prayogi,22,lie,lie,True,0.9119737022650543
prayogi,23,lie,lie,True,1.0492909481725952
prayogi,24,lie,lie,True,0.5623043116592279
prayogi,25,lie,lie,True,0.32155336310421573
prayogi,26,lie,lie,True,0.255219261843802
prayogi,27,lie,lie,True,0.33322433034697413
prayogi,28,lie,lie,True,0.7947633717138936
prayogi,29,lie,lie,True,1.0704858832510795
prayogi,30,lie,lie,True,1.2249749085475616
prayogi,31,lie,lie,True,0.9030188105929802
prayogi,32,lie,lie,True,0.7071300589367469
prayogi,33,truth,lie,False,1.579496351269634
prayogi,34,truth,lie,False,1.2803701850472404
prayogi,35,truth,lie,False,1.162601523118949
prayogi,36,truth,lie,False,1.5144992999608144
prayogi,37,truth,lie,False,1.6710522383256263
prayogi,38,truth,lie,False,1.6854757800261666
prayogi,39,truth,lie,False,1.0799094951725696
prayogi,40,truth,lie,False,0.494254135689224
prayogi,41,truth,truth,True,-0.04029754366187227
prayogi,42,truth,lie,False,0.20476226768716582
prayogi,43,truth,lie,False,0.2717298231155633
prayogi,44,lie,lie,True,0.045647416416177145
prayogi,45,lie,truth,False,-0.1551795480604633
prayogi,46,lie,truth,False,-0.020999618429042632
prayogi,47,lie,lie,True,0.42320528907840244
prayogi,48,lie,lie,True,0.10991656707537206
prayogi,49,lie,lie,True,0.14365644368747849
prayogi,50,lie,truth,False,-0.06900163196072906
prayogi,51,lie,lie,True,1.2135253183564518
prayogi,52,lie,lie,True,1.3430319613250847
prayogi,53,lie,lie,True,1.7163945223681711
prayogi,54,lie,lie,True,1.8895282768135067
prayogi,55,truth,lie,False,0.2951294207684118
prayogi,56,truth,truth,True,-0.023671058715299897
prayogi,57,truth,truth,True,-0.347766290515182
prayogi,58,truth,truth,True,-0.3464649755319847
prayogi,59,truth,truth,True,-0.15678021324161523
prayogi,60,truth,truth,True,-0.1280185383550531
prayogi,61,truth,truth,True,-0.20158596692764635
prayogi,62,truth,truth,True,-0.3554571296940979
prayogi,63,truth,truth,True,-0.4114771796142987
prayogi,64,truth,truth,True,-0.5526156204748496
prayogi,65,truth,truth,True,-0.49929760198690604
prayogi,66,lie,lie,True,3.7957311752047382
prayogi,67,lie,lie,True,0.7735051509041735
prayogi,68,lie,lie,True,0.6577432180956642
prayogi,69,lie,lie,True,0.8135087583780416
prayogi,70,lie,lie,True,0.3488034461617779
prayogi,71,lie,truth,False,-0.5296205048393334
prayogi,72,lie,lie,True,0.40801266448486845
prayogi,73,lie,lie,True,0.8667531142037066
prayogi,74,lie,lie,True,0.5113135768142021
prayogi,75,lie,lie,True,0.9247861744706212
prayogi,76,lie,lie,True,0.9255114853819255
prayogi,77,truth,truth,True,-1.85982410157338
prayogi,78,truth,truth,True,-0.45886899077034343
prayogi,79,truth,truth,True,-0.898214954166586
prayogi,80,truth,truth,True,-0.042437255652586325
prayogi,81,truth,truth,True,-0.5514709760502323
prayogi,82,truth,truth,True,-0.8175999968995531
prayogi,83,truth,truth,True,-1.1733361564484697
prayogi,84,truth,truth,True,-0.7259056652463194
prayogi,85,truth,truth,True,-0.6101600533604765
prayogi,86,truth,truth,True,-0.824108530368294
prayogi,87,truth,truth,True,-0.3347777300082773
rizqi,0,lie,lie,True,0.5297294990485012
rizqi,1,lie,truth,False,-0.20010348334633943
rizqi,2,lie,truth,False,-0.4536255721884811
rizqi,3,lie,truth,False,-0.531308135213061
rizqi,4,lie,truth,False,-0.7561334701041772
rizqi,5,lie,truth,False,-0.6515372715584419
rizqi,6,lie,truth,False,-0.5763145577057852
rizqi,7,lie,truth,False,-0.6108206024113324
rizqi,8,lie,truth,False,-0.09621815097684083
rizqi,9,lie,truth,False,-0.19931136487611723
rizqi,10,lie,lie,True,0.00335819788401525
rizqi,11,truth,truth,True,-0.20437898245745878
rizqi,12,truth,truth,True,-0.3417802877733457
rizqi,13,truth,truth,True,-0.6307156993160868
rizqi,14,truth,truth,True,-0.7579022735209732
rizqi,15,truth,truth,True,-0.7825328642362702
rizqi,16,truth,truth,True,-0.8542581509967694
rizqi,17,truth,truth,True,-1.4652381261942156
rizqi,18,truth,truth,True,-1.2840548766335356
rizqi,19,truth,truth,True,-1.139262648152799
rizqi,20,truth,truth,True,-1.0644587962359862
rizqi,21,truth,truth,True,-1.045368691199197
rizqi,22,lie,lie,True,0.29985988725158774
rizqi,23,lie,lie,True,0.6871067546513937
rizqi,24,lie,lie,True,0.892855770917257
rizqi,25,lie,lie,True,0.7439539972270487
rizqi,26,lie,lie,True,0.716761843245388
rizqi,27,lie,truth,False,-1.3037698699261646
rizqi,28,lie,truth,False,-0.361586777418312
rizqi,29,lie,truth,False,-1.2565518960669853
rizqi,30,lie,truth,False,-0.6986005024937884
rizqi,31,lie,truth,False,-0.9093870431332715
rizqi,32,lie,truth,False,-1.0418853080166148
rizqi,33,truth,truth,True,-0.007719039194427631
rizqi,34,truth,truth,True,-0.736195742016165
rizqi,35,truth,truth,True,-0.3169151098484876
rizqi,36,truth,truth,True,-0.5477308261498545
rizqi,37,truth,truth,True,-0.3265744044138478
rizqi,38,truth,truth,True,-0.4813004645248765
rizqi,39,truth,truth,True,-0.8054949984563474
rizqi,40,truth,truth,True,-1.4552079465570527
rizqi,41,truth,truth,True,-0.47199749595542706
rizqi,42,truth,truth,True,-1.0163523696955898
rizqi,43,truth,truth,True,-1.4741187726706542
rizqi,44,lie,lie,True,1.356972621057861
rizqi,45,lie,lie,True,2.4849281485493413
rizqi,46,lie,lie,True,3.2378316541633967
rizqi,47,lie,lie,True,3.370089625773345
rizqi,48,lie,lie,True,3.7996214997979623
rizqi,49,lie,lie,True,3.5401771766831316
rizqi,50,lie,lie,True,3.340768778703304
rizqi,51,lie,lie,True,3.182350820215859
rizqi,52,lie,lie,True,3.815653199399919
rizqi,53,lie,lie,True,5.408375677430347
rizqi,54,lie,lie,True,6.596456341940563
rizqi,55,truth,lie,False,0.06244535875314693
rizqi,56,truth,truth,True,-0.07447015363802933
rizqi,57,truth,truth,True,-0.17285050678035174
rizqi,58,truth,truth,True,-0.31873379966771276
rizqi,59,truth,truth,True,-0.2990548376998349
rizqi,60,truth,truth,True,-0.3761510176960813
rizqi,61,truth,truth,True,-0.6857608182859635
rizqi,62,truth,truth,True,-0.8926577145338218
rizqi,63,truth,truth,True,-1.0298027838897204
rizqi,64,truth,truth,True,-1.0917447268050335
rizqi,65,truth,truth,True,-0.9964844024892944
rizqi,66,lie,lie,True,1.959343453927364
rizqi,67,lie,lie,True,1.7837594362673006
rizqi,68,lie,lie,True,2.4843144822617726
rizqi,69,lie,lie,True,0.8653166601200005
rizqi,70,lie,lie,True,1.3463485980902368
rizqi,71,lie,lie,True,0.9510368738117038
rizqi,72,lie,lie,True,1.415360221193519
rizqi,73,lie,lie,True,1.5191834789899477
rizqi,74,lie,lie,True,1.3530170900340426
rizqi,75,lie,lie,True,1.8208367013838354
rizqi,76,lie,lie,True,0.7203528668717345
rizqi,77,truth,lie,False,0.7940462958867965
rizqi,78,truth,truth,True,-0.8185220414451183
rizqi,79,truth,truth,True,-0.8664944040061308
rizqi,80,truth,truth,True,-0.11831659547393925
rizqi,81,truth,truth,True,-0.20764182481014049
rizqi,82,truth,truth,True,-1.4070505933372985
rizqi,83,truth,truth,True,-1.4102644589540498
rizqi,84,truth,truth,True,-0.18990073701344967
rizqi,85,truth,truth,True,-1.0636499565094213
rizqi,86,truth,truth,True,-1.8727491125221296
rizqi,87,truth,truth,True,-0.9788741953861152
