timestamp,sender,data
2025-05-28 11:53:50,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00W')
2025-05-28 11:53:50,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00W')
2025-05-28 11:53:51,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00V')
2025-05-28 11:53:52,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00V')
2025-05-28 11:53:53,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00V')
2025-05-28 11:53:54,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00V')
2025-05-28 11:53:55,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00V')
2025-05-28 11:53:56,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00V')
2025-05-28 11:53:57,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00V')
2025-05-28 11:53:58,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00V')
2025-05-28 11:53:59,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00V')
2025-05-28 11:54:00,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00V')
2025-05-28 11:54:01,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00V')
2025-05-28 11:54:02,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00W')
2025-05-28 11:54:03,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00W')
2025-05-28 11:54:04,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:05,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:06,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:08,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:08,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:09,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:10,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:11,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:12,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:14,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:14,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:15,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:16,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:17,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:18,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:19,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:20,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:21,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:22,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:23,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:24,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:25,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:26,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:27,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:27,00002a19-0000-1000-8000-00805f9b34fb (Handle: 43): Battery Level,bytearray(b'\x1a')
2025-05-28 11:54:29,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:29,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:30,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:31,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:32,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:33,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00Y')
2025-05-28 11:54:34,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:35,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:36,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:37,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
2025-05-28 11:54:38,00002a37-0000-1000-8000-00805f9b34fb (Handle: 39): Heart Rate Measurement,bytearray(b'\x00X')
