timestamp,heart_rate
2025-05-28 11:52:53,105
2025-05-28 11:52:54,105
2025-05-28 11:52:56,106
2025-05-28 11:52:56,106
2025-05-28 11:52:57,106
2025-05-28 11:52:58,105
2025-05-28 11:52:59,105
2025-05-28 11:53:00,105
2025-05-28 11:53:01,105
2025-05-28 11:53:02,104
2025-05-28 11:53:03,103
2025-05-28 11:53:04,101
2025-05-28 11:53:05,100
2025-05-28 11:53:06,99
2025-05-28 11:53:07,98
2025-05-28 11:53:08,98
2025-05-28 11:53:10,98
2025-05-28 11:53:10,98
2025-05-28 11:53:11,98
2025-05-28 11:53:12,99
2025-05-28 11:53:13,99
2025-05-28 11:53:14,99
2025-05-28 11:53:15,99
2025-05-28 11:53:16,98
2025-05-28 11:53:17,98
2025-05-28 11:53:18,98
2025-05-28 11:53:19,97
2025-05-28 11:53:20,96
2025-05-28 11:53:21,95
2025-05-28 11:53:22,93
2025-05-28 11:53:23,92
2025-05-28 11:53:24,90
2025-05-28 11:53:25,88
2025-05-28 11:53:26,87
2025-05-28 11:53:27,86
2025-05-28 11:53:28,86
2025-05-28 11:53:29,85
2025-05-28 11:53:30,86
2025-05-28 11:53:31,86
2025-05-28 11:53:32,86
2025-05-28 11:53:33,85
2025-05-28 11:53:35,85
2025-05-28 11:53:35,86
2025-05-28 11:53:36,86
2025-05-28 11:53:37,86
2025-05-28 11:53:38,86
2025-05-28 11:53:39,86
2025-05-28 11:53:40,86
2025-05-28 11:53:41,86
2025-05-28 11:53:42,87
2025-05-28 11:53:43,87
2025-05-28 11:53:44,87
2025-05-28 11:53:45,87
2025-05-28 11:53:46,87
2025-05-28 11:53:47,87
2025-05-28 11:53:48,87
2025-05-28 11:53:50,87
2025-05-28 11:53:50,87
2025-05-28 11:53:51,86
2025-05-28 11:53:52,86
2025-05-28 11:53:53,86
2025-05-28 11:53:54,86
2025-05-28 11:53:55,86
2025-05-28 11:53:56,86
2025-05-28 11:53:57,86
2025-05-28 11:53:58,86
2025-05-28 11:53:59,86
2025-05-28 11:54:00,86
2025-05-28 11:54:01,86
2025-05-28 11:54:02,87
2025-05-28 11:54:03,87
2025-05-28 11:54:04,88
2025-05-28 11:54:05,89
2025-05-28 11:54:06,89
2025-05-28 11:54:08,89
2025-05-28 11:54:08,89
2025-05-28 11:54:09,89
2025-05-28 11:54:10,89
2025-05-28 11:54:11,88
2025-05-28 11:54:12,88
2025-05-28 11:54:14,88
2025-05-28 11:54:14,88
2025-05-28 11:54:15,88
2025-05-28 11:54:16,88
2025-05-28 11:54:17,88
2025-05-28 11:54:18,89
2025-05-28 11:54:19,89
2025-05-28 11:54:20,89
2025-05-28 11:54:21,89
2025-05-28 11:54:22,89
2025-05-28 11:54:23,89
2025-05-28 11:54:24,89
2025-05-28 11:54:25,89
2025-05-28 11:54:26,88
2025-05-28 11:54:27,89
2025-05-28 11:54:29,89
2025-05-28 11:54:29,89
2025-05-28 11:54:30,89
2025-05-28 11:54:31,89
2025-05-28 11:54:32,89
2025-05-28 11:54:33,89
2025-05-28 11:54:34,88
2025-05-28 11:54:35,88
2025-05-28 11:54:36,88
2025-05-28 11:54:37,88
2025-05-28 11:54:38,88
2025-05-28 11:54:39,87
2025-05-28 11:54:40,87
2025-05-28 11:54:41,87
2025-05-28 11:54:42,88
2025-05-28 11:54:44,88
2025-05-28 11:54:44,88
2025-05-28 11:54:45,88
2025-05-28 11:54:46,89
2025-05-28 11:54:47,90
2025-05-28 11:54:48,90
2025-05-28 11:54:49,91
2025-05-28 11:54:50,91
2025-05-28 11:54:51,91
2025-05-28 11:54:52,90
2025-05-28 11:54:54,89
2025-05-28 11:54:54,87
2025-05-28 11:54:55,86
2025-05-28 11:54:56,86
2025-05-28 11:54:57,85
2025-05-28 11:54:58,86
2025-05-28 11:54:59,86
2025-05-28 11:55:00,86
2025-05-28 11:55:01,86
2025-05-28 11:55:02,86
2025-05-28 11:55:03,86
2025-05-28 11:55:04,86
2025-05-28 11:55:05,85
2025-05-28 11:55:06,86
2025-05-28 11:55:07,86
2025-05-28 11:55:08,86
2025-05-28 11:55:09,86
2025-05-28 11:55:10,87
2025-05-28 11:55:11,87
2025-05-28 11:55:12,87
2025-05-28 11:55:13,87
2025-05-28 11:55:14,86
2025-05-28 11:55:15,86
2025-05-28 11:55:16,86
2025-05-28 11:55:17,86
2025-05-28 11:55:18,86
2025-05-28 11:55:20,87
2025-05-28 11:55:20,87
2025-05-28 11:55:21,87
2025-05-28 11:55:22,89
2025-05-28 11:55:23,90
2025-05-28 11:55:24,90
2025-05-28 11:55:25,90
2025-05-28 11:55:26,90
2025-05-28 11:55:27,90
2025-05-28 11:55:28,90
2025-05-28 11:55:29,90
2025-05-28 11:55:30,89
2025-05-28 11:55:31,88
2025-05-28 11:55:32,89
2025-05-28 11:55:33,89
2025-05-28 11:55:34,90
2025-05-28 11:55:35,90
2025-05-28 11:55:36,91
2025-05-28 11:55:37,91
2025-05-28 11:55:38,92
2025-05-28 11:55:39,92
2025-05-28 11:55:40,91
2025-05-28 11:55:41,91
2025-05-28 11:55:42,90
2025-05-28 11:55:44,89
2025-05-28 11:55:44,89
2025-05-28 11:55:45,88
2025-05-28 11:55:46,87
2025-05-28 11:55:47,87
2025-05-28 11:55:48,86
2025-05-28 11:55:49,86
2025-05-28 11:55:50,86
2025-05-28 11:55:51,87
2025-05-28 11:55:52,87
2025-05-28 11:55:53,87
2025-05-28 11:55:54,88
2025-05-28 11:55:55,89
2025-05-28 11:55:56,89
2025-05-28 11:55:57,89
2025-05-28 11:55:58,89
2025-05-28 11:56:00,88
2025-05-28 11:56:00,88
2025-05-28 11:56:01,88
2025-05-28 11:56:02,87
2025-05-28 11:56:03,87
2025-05-28 11:56:04,87
2025-05-28 11:56:05,87
2025-05-28 11:56:06,86
2025-05-28 11:56:08,86
2025-05-28 11:56:08,86
2025-05-28 11:56:09,86
2025-05-28 11:56:10,87
2025-05-28 11:56:11,87
2025-05-28 11:56:12,87
2025-05-28 11:56:13,86
2025-05-28 11:56:15,86
2025-05-28 11:56:15,85
2025-05-28 11:56:16,85
2025-05-28 11:56:17,84
2025-05-28 11:56:18,84
2025-05-28 11:56:19,84
2025-05-28 11:56:20,85
2025-05-28 11:56:21,86
2025-05-28 11:56:22,86
2025-05-28 11:56:23,87
2025-05-28 11:56:24,88
2025-05-28 11:56:25,89
2025-05-28 11:56:26,90
2025-05-28 11:56:27,91
2025-05-28 11:56:28,91
2025-05-28 11:56:29,91
2025-05-28 11:56:30,91
2025-05-28 11:56:31,90
2025-05-28 11:56:32,90
2025-05-28 11:56:33,89
2025-05-28 11:56:34,89
2025-05-28 11:56:35,88
2025-05-28 11:56:36,89
2025-05-28 11:56:37,89
2025-05-28 11:56:38,90
2025-05-28 11:56:39,90
2025-05-28 11:56:40,91
2025-05-28 11:56:41,91
2025-05-28 11:56:42,93
2025-05-28 11:56:43,93
2025-05-28 11:56:44,94
2025-05-28 11:56:45,94
2025-05-28 11:56:46,94
2025-05-28 11:56:47,94
2025-05-28 11:56:48,94
2025-05-28 11:56:49,93
2025-05-28 11:56:50,93
2025-05-28 11:56:51,92
2025-05-28 11:56:52,93
2025-05-28 11:56:53,94
2025-05-28 11:56:54,94
2025-05-28 11:56:55,95
