Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-11T18:12:40.004;802955562584663424;-37465;-110280;-126367;-318076;
2025-06-11T18:12:40.022;802955562602920064;-37610;-110347;-126477;-318084;
2025-06-11T18:12:40.040;802955562621176576;-37845;-110485;-126668;-318041;
2025-06-11T18:12:40.058;802955562639433216;-38037;-110650;-126795;-318000;
2025-06-11T18:12:40.077;802955562657689728;-38252;-110778;-126987;-318052;
2025-06-11T18:12:40.095;802955562675946368;-38541;-111009;-127161;-318124;
2025-06-11T18:12:40.113;802955562694203008;-38744;-111110;-127234;-318071;
2025-06-11T18:12:40.131;802955562712459520;-38959;-111347;-127426;-318051;
2025-06-11T18:12:40.150;802955562730716160;-39166;-111421;-127494;-318089;
2025-06-11T18:12:40.168;802955562748972800;-39195;-111506;-127542;-318040;
2025-06-11T18:12:40.186;802955562767229312;-39256;-111503;-127607;-318008;
2025-06-11T18:12:40.205;802955562785485952;-39413;-111566;-127677;-318038;
2025-06-11T18:12:40.223;802955562803742592;-39430;-111584;-127705;-318106;
2025-06-11T18:12:40.241;802955562821999104;-39488;-111649;-127770;-318080;
2025-06-11T18:12:40.259;802955562840255744;-39519;-111644;-127791;-318056;
2025-06-11T18:12:40.278;802955562858512384;-39595;-111762;-127874;-318009;
2025-06-11T18:12:40.296;802955562876768896;-39624;-111728;-127807;-317974;
2025-06-11T18:12:40.314;802955562895025536;-39710;-111745;-127845;-317967;
2025-06-11T18:12:40.332;802955562913282048;-39709;-111721;-127884;-317973;
2025-06-11T18:12:40.351;802955562931538688;-39785;-111843;-127958;-318039;
2025-06-11T18:12:40.369;802955562949795328;-39861;-111936;-128025;-318028;
2025-06-11T18:12:40.387;802955562968051840;-39843;-111928;-128050;-318020;
2025-06-11T18:12:40.405;802955562986308480;-39909;-111980;-128117;-318034;
2025-06-11T18:12:40.424;802955563004565120;-39999;-111980;-128127;-318102;
2025-06-11T18:12:40.442;802955563022821682;-39984;-111985;-128127;-318084;
2025-06-11T18:12:40.460;802955563041078656;-39952;-112003;-128152;-318075;
2025-06-11T18:12:40.478;802955563059335680;-40016;-112019;-128100;-318096;
2025-06-11T18:12:40.497;802955563077592704;-39882;-111909;-128044;-318020;
2025-06-11T18:12:40.515;802955563095849728;-39919;-111900;-128055;-318032;
2025-06-11T18:12:40.533;802955563114106752;-39941;-111870;-128077;-318087;
2025-06-11T18:12:40.551;802955563132363904;-39809;-111882;-128022;-318083;
2025-06-11T18:12:40.570;802955563150620928;-39798;-111869;-128037;-318067;
2025-06-11T18:12:40.588;802955563168877952;-39855;-111854;-128067;-318084;
2025-06-11T18:12:40.606;802955563187134976;-39919;-111943;-128168;-318079;
2025-06-11T18:12:40.624;802955563205392000;-40001;-112043;-128238;-318061;
2025-06-11T18:12:40.643;802955563223649024;-40317;-112198;-128432;-318105;
2025-06-11T18:12:40.661;802955563241906048;-40561;-112457;-128594;-318122;
2025-06-11T18:12:40.679;802955563260163072;-40822;-112612;-128686;-318156;
2025-06-11T18:12:40.697;802955563278420096;-40992;-112820;-128882;-318056;
2025-06-11T18:12:40.716;802955563296677248;-41218;-112914;-129044;-318053;
2025-06-11T18:12:40.734;802955563314934272;-41306;-113015;-129111;-318056;
2025-06-11T18:12:40.752;802955563333191296;-41464;-113147;-129234;-318147;
2025-06-11T18:12:40.770;802955563351448320;-41544;-113071;-129279;-318057;
2025-06-11T18:12:40.789;802955563369705344;-41587;-113111;-129349;-318067;
2025-06-11T18:12:40.807;802955563387962368;-41615;-113168;-129309;-318053;
2025-06-11T18:12:40.825;802955563406219392;-41679;-113234;-129376;-318045;
2025-06-11T18:12:40.843;802955563424476416;-41724;-113253;-129405;-318044;
2025-06-11T18:12:40.862;802955563442733568;-41686;-113212;-129371;-318043;
2025-06-11T18:12:40.880;802955563460990592;-41730;-113308;-129452;-318042;
2025-06-11T18:12:40.898;802955563479247616;-41792;-113359;-129495;-318071;
2025-06-11T18:12:40.917;802955563497504640;-41846;-113278;-129516;-318026;
2025-06-11T18:12:40.935;802955563515761664;-41880;-113355;-129496;-318045;
2025-06-11T18:12:40.953;802955563534018688;-41999;-113447;-129630;-318123;
2025-06-11T18:12:40.971;802955563552275712;-42006;-113436;-129669;-318095;
2025-06-11T18:12:40.990;802955563570532736;-42016;-113488;-129660;-318087;
2025-06-11T18:12:41.008;802955563588789760;-42014;-113458;-129637;-318084;
2025-06-11T18:12:41.026;802955563607046912;-42017;-113445;-129663;-318126;
2025-06-11T18:12:41.044;802955563625303936;-42050;-113492;-129692;-318187;
2025-06-11T18:12:41.063;802955563643560960;-42016;-113426;-129596;-318107;
2025-06-11T18:12:41.081;802955563661817984;-41931;-113349;-129585;-318030;
2025-06-11T18:12:41.099;802955563680075008;-41904;-113362;-129548;-318037;
2025-06-11T18:12:41.117;802955563698332032;-41840;-113283;-129518;-318034;
2025-06-11T18:12:41.136;802955563716589056;-41794;-113234;-129524;-318065;
2025-06-11T18:12:41.154;802955563734846080;-41809;-113248;-129525;-318108;
2025-06-11T18:12:41.172;802955563753103104;-41739;-113222;-129542;-318037;
2025-06-11T18:12:41.190;802955563771360256;-41777;-113243;-129524;-318073;
2025-06-11T18:12:41.209;802955563789617280;-41807;-113318;-129514;-318092;
