Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-12T17:24:26.005;803039070205484160;-76364;-117320;-146857;-318052;
2025-06-12T17:24:26.023;803039070223736064;-76325;-117244;-146797;-318102;
2025-06-12T17:24:26.041;803039070241987840;-76268;-117176;-146686;-318092;
2025-06-12T17:24:26.060;803039070260239744;-76301;-117225;-146754;-318134;
2025-06-12T17:24:26.078;803039070278491520;-76176;-117145;-146675;-318023;
2025-06-12T17:24:26.096;803039070296743296;-76344;-117224;-146772;-318063;
2025-06-12T17:24:26.114;803039070314995200;-76385;-117369;-146849;-318055;
2025-06-12T17:24:26.133;803039070333246976;-76502;-117433;-146914;-318042;
2025-06-12T17:24:26.151;803039070351498880;-76587;-117502;-146932;-317988;
2025-06-12T17:24:26.169;803039070369750656;-76601;-117549;-147008;-317981;
2025-06-12T17:24:26.187;803039070388002560;-76730;-117670;-147145;-318045;
2025-06-12T17:24:26.206;803039070406254336;-76730;-117685;-147091;-318031;
2025-06-12T17:24:26.224;803039070424506240;-76826;-117652;-147118;-318055;
2025-06-12T17:24:26.242;803039070442758016;-76782;-117597;-147113;-318061;
2025-06-12T17:24:26.260;803039070461009920;-76742;-117602;-147127;-318091;
2025-06-12T17:24:26.279;803039070479261696;-76649;-117622;-147088;-318062;
2025-06-12T17:24:26.297;803039070497513600;-76666;-117548;-147020;-318079;
2025-06-12T17:24:26.315;803039070515765376;-76592;-117521;-147013;-318056;
2025-06-12T17:24:26.333;803039070534017152;-76582;-117399;-146936;-318037;
2025-06-12T17:24:26.352;803039070552269056;-76579;-117383;-146970;-318037;
2025-06-12T17:24:26.370;803039070570520832;-76554;-117393;-146954;-318027;
2025-06-12T17:24:26.388;803039070588772731;-76524;-117379;-146907;-318093;
2025-06-12T17:24:26.406;803039070607023616;-76533;-117267;-146922;-318097;
2025-06-12T17:24:26.425;803039070625274496;-76469;-117270;-146884;-318063;
2025-06-12T17:24:26.443;803039070643525376;-76355;-117253;-146881;-318131;
2025-06-12T17:24:26.461;803039070661776128;-76310;-117149;-146759;-318131;
2025-06-12T17:24:26.479;803039070680027008;-76253;-117021;-146759;-318113;
2025-06-12T17:24:26.498;803039070698277888;-76123;-116973;-146618;-318051;
2025-06-12T17:24:26.516;803039070716528768;-76077;-116916;-146632;-318056;
2025-06-12T17:24:26.534;803039070734779648;-75978;-116895;-146524;-318045;
2025-06-12T17:24:26.552;803039070753030400;-75879;-116737;-146443;-318048;
2025-06-12T17:24:26.571;803039070771281280;-75739;-116664;-146384;-318050;
2025-06-12T17:24:26.589;803039070789532160;-75658;-116551;-146363;-318073;
2025-06-12T17:24:26.607;803039070807783040;-75649;-116525;-146332;-318113;
2025-06-12T17:24:26.625;803039070826033920;-75560;-116477;-146175;-318065;
2025-06-12T17:24:26.644;803039070844284672;-75381;-116352;-146092;-318048;
2025-06-12T17:24:26.662;803039070862535552;-75236;-116332;-146001;-318076;
2025-06-12T17:24:26.680;803039070880786432;-75186;-116204;-145947;-318094;
2025-06-12T17:24:26.698;803039070899037312;-75013;-116082;-145848;-318031;
2025-06-12T17:24:26.717;803039070917288192;-75002;-116037;-145767;-318026;
2025-06-12T17:24:26.735;803039070935538944;-74925;-115948;-145728;-318034;
2025-06-12T17:24:26.753;803039070953789824;-74964;-115912;-145757;-318041;
2025-06-12T17:24:26.771;803039070972040704;-75085;-116053;-145851;-318043;
2025-06-12T17:24:26.790;803039070990291584;-75185;-116121;-145845;-318033;
2025-06-12T17:24:26.808;803039071008542464;-75390;-116233;-145956;-318134;
2025-06-12T17:24:26.826;803039071026793216;-75360;-116324;-145997;-318034;
2025-06-12T17:24:26.844;803039071045044096;-75467;-116370;-146084;-318082;
2025-06-12T17:24:26.863;803039071063294976;-75504;-116430;-146148;-318048;
2025-06-12T17:24:26.881;803039071081545856;-75632;-116497;-146214;-318074;
2025-06-12T17:24:26.899;803039071099796736;-75607;-116500;-146175;-318051;
2025-06-12T17:24:26.917;803039071118047488;-75648;-116570;-146191;-318040;
2025-06-12T17:24:26.936;803039071136298368;-75660;-116505;-146187;-318084;
2025-06-12T17:24:26.954;803039071154549248;-75568;-116426;-146058;-318056;
2025-06-12T17:24:26.972;803039071172800128;-75550;-116336;-146103;-318087;
2025-06-12T17:24:26.990;803039071191051008;-75459;-116377;-146077;-318049;
2025-06-12T17:24:27.009;803039071209301760;-75429;-116372;-146061;-318071;
2025-06-12T17:24:27.027;803039071227552640;-75339;-116308;-145949;-318007;
2025-06-12T17:24:27.045;803039071245803520;-75330;-116236;-145952;-318054;
2025-06-12T17:24:27.063;803039071264054400;-75347;-116188;-145934;-318074;
2025-06-12T17:24:27.082;803039071282305280;-75268;-116215;-145867;-317981;
2025-06-12T17:24:27.100;803039071300556032;-75265;-116171;-145849;-318030;
2025-06-12T17:24:27.118;803039071318806912;-75248;-116138;-145838;-318054;
2025-06-12T17:24:27.136;803039071337057792;-75192;-116128;-145820;-318057;
2025-06-12T17:24:27.155;803039071355308608;-75116;-116094;-145769;-318089;
