lf_power,hf_power,lf_hf_ratio,lf_norm,hf_norm,ln_hf,lf_peak,hf_peak,n_samples,window_start,window_end,window_number,nn_count
274.9358631839751,84.67977010955892,3.2467714877858347,76.45270053083605,23.547299469163953,4.438876731449079,0.07142857142857142,0.3571428571428571,113,0.0,30.0,1,33
246.65572785497233,80.56112380501743,3.061721537697943,75.37989764392444,24.62010235607557,4.389016198226332,0.06896551724137931,0.3448275862068966,117,0.9864275942028985,30.986427594202897,2,34
193.03365942435045,29.19418154534243,6.612059294231065,86.86295046653318,13.137049533466824,3.37396942727309,0.07017543859649122,0.21052631578947367,114,1.972855188405797,31.9728551884058,3,33
100.2204975293225,67.4016932661296,1.486913646718203,59.78951656324591,40.21048343675409,4.210670140245566,0.06896551724137931,0.3448275862068966,117,2.9592827826086956,32.959282782608696,4,33
99.41123868510246,77.08056919159542,1.2897055603987664,56.32626232405866,43.67373767594135,4.344851227945411,0.07017543859649122,0.3508771929824561,115,3.945710376811594,33.9457103768116,5,32
154.18288026829606,36.60211613691768,4.21240344934002,80.81499235968357,19.185007640316428,3.600106056684498,0.06779661016949153,0.3389830508474576,118,4.932137971014493,34.93213797101449,6,33
125.40376082127095,71.9873803138104,1.7420242308388723,63.530592153298805,36.46940784670121,4.276490830234574,0.06779661016949153,0.3389830508474576,119,5.918565565217391,35.91856556521739,7,33
88.39665824427539,84.3325644509399,1.048191274862746,51.176434922221205,48.82356507777879,4.434768082835318,0.07142857142857142,0.3571428571428571,113,6.90499315942029,36.904993159420286,8,32
89.87308192394718,69.2463566867643,1.2978745196731116,56.48152275337224,43.518477246627754,4.237670532661985,0.06896551724137931,0.3448275862068966,116,7.891420753623188,37.89142075362319,9,33
57.82742505853318,88.56024166441114,0.6529727558520398,39.50293515366858,60.49706484633142,4.483683017217922,0.07017543859649122,0.3508771929824561,114,8.877848347826086,38.87784834782609,10,33
79.48893567977721,94.22376548872283,0.8436187544350564,45.758850760528745,54.241149239471255,4.5456724373292205,0.14545454545454545,0.36363636363636365,111,9.864275942028986,39.86427594202898,11,32
127.41383012396786,147.28201176928235,0.8651010981813716,46.38360349607413,53.61639650392588,4.992349196318783,0.06896551724137931,0.3448275862068966,117,10.850703536231883,40.85070353623188,12,33
131.69544861740732,98.19726256145586,1.341131567033113,57.28561290268331,42.71438709731669,4.586978338815619,0.06779661016949153,0.3389830508474576,118,11.837131130434782,41.837131130434784,13,33
151.9935160898785,107.02826718052867,1.4201249828094968,58.67981996371482,41.32018003628519,4.673092978829988,0.06779661016949153,0.3389830508474576,118,12.82355872463768,42.82355872463768,14,33
156.2844979381419,291.11975589632306,0.5368392037048827,34.93138399975195,65.06861600024804,5.673734714805075,0.07017543859649122,0.21052631578947367,115,13.80998631884058,43.80998631884058,15,32
127.3040526770214,286.96079646653766,0.4436287264482354,30.730112134835156,69.26988786516485,5.65934560875174,0.06779661016949153,0.2033898305084746,119,14.796413913043477,44.79641391304348,16,33
101.88772072419448,283.285556661456,0.3596643680848039,26.452437566737146,73.54756243326285,5.646455423049901,0.06779661016949153,0.2033898305084746,119,15.782841507246376,45.782841507246374,17,33
92.12057602554307,296.92272286062394,0.3102510146008079,23.678746373291805,76.3212536267082,5.693471912558316,0.13793103448275862,0.20689655172413793,116,16.769269101449275,46.769269101449275,18,33
116.03913767443426,334.00420892354646,0.3474181898737558,25.783991375855376,74.21600862414462,5.811153594464805,0.14285714285714285,0.21428571428571427,113,17.755696695652173,47.755696695652176,19,33
99.59134594635564,463.58891270202105,0.2148268502926202,17.683742357264656,82.31625764273534,6.138998195523921,0.13333333333333333,0.2,120,18.74212428985507,48.74212428985507,20,35
100.69442060539986,532.543357606929,0.18908210790176178,15.901518208478766,84.09848179152124,6.277664317004946,0.13559322033898305,0.2033898305084746,119,19.72855188405797,49.72855188405797,21,35
144.71626521750898,544.5089644012623,0.2657738892813965,20.996948312172982,79.00305168782702,6.299884405784347,0.13793103448275862,0.20689655172413793,117,20.71497947826087,50.71497947826087,22,34
83.36540638119158,373.34215942037395,0.22329491668077114,18.253563685742165,81.74643631425783,5.9224953166461525,0.06779661016949153,0.2033898305084746,118,21.701407072463766,51.701407072463766,23,34
242.5674553386303,404.61958219308656,0.5994950961688154,37.48027096830454,62.51972903169545,6.002947322457875,0.13793103448275862,0.20689655172413793,117,22.687834666666664,52.68783466666666,24,34
256.9354888291507,336.1784436570509,0.7642830576348938,43.31975270790459,56.68024729209542,5.817642101301555,0.13793103448275862,0.20689655172413793,117,23.674262260869565,53.67426226086957,25,34
343.1565741870028,321.0338946332699,1.0689107285042425,51.66538670699589,48.334613293004125,5.771546708313554,0.13559322033898305,0.2033898305084746,119,24.660689855072462,54.66068985507246,26,35
491.3677319189251,369.638131962142,1.3293210018961208,57.06903431575223,42.930965684247774,5.91252450533902,0.13559322033898305,0.2033898305084746,119,25.64711744927536,55.647117449275356,27,35
589.2752021685869,496.0374852262586,1.1879650625593339,54.295431078306734,45.70456892169327,6.206651498922218,0.13793103448275862,0.20689655172413793,116,26.63354504347826,56.633545043478264,28,34
182.14851838085968,746.5869161983926,0.24397496718581238,19.61253028569745,80.38746971430254,6.615512041813657,0.13559322033898305,0.2033898305084746,118,27.61997263768116,57.61997263768116,29,35
771.5640394444212,512.2080054229175,1.5063490442859435,60.10132737577663,39.89867262422338,6.238730803129654,0.07017543859649122,0.21052631578947367,115,28.606400231884056,58.60640023188405,30,34
