lf_power,hf_power,lf_hf_ratio,lf_norm,hf_norm,ln_hf,lf_peak,hf_peak,n_samples,window_start,window_end,window_number,nn_count
229.94679989271867,355.7692375848834,0.6463369386675974,39.25909232108262,60.74090767891738,5.8742823116424985,0.06896551724137931,0.20689655172413793,117,0.0,30.0,1,48
225.84502457137964,309.8427406850352,0.7289021006981027,42.15982503600312,57.84017496399687,5.736064880652256,0.06896551724137931,0.20689655172413793,117,1.001776347826087,31.001776347826087,2,48
239.85144173995744,299.0381107352715,0.8020765017215145,44.50846015445487,55.491539845545134,5.70057102592135,0.07017543859649122,0.2807017543859649,115,2.003552695652174,32.003552695652175,3,48
305.8395167325975,539.8014954626642,0.5665777499754094,36.16658987939175,63.83341012060825,6.291201470981445,0.13559322033898305,0.2711864406779661,118,3.005329043478261,33.00532904347826,4,49
300.0588995503567,624.9498023223591,0.4801328017631431,32.438494788522085,67.56150521147791,6.43767133022665,0.13559322033898305,0.2711864406779661,118,4.007105391304348,34.00710539130435,5,49
197.73782784178806,503.37653032545495,0.3928228988227598,28.203363051740542,71.79663694825945,6.221338459297029,0.13559322033898305,0.2711864406779661,119,5.008881739130436,35.00888173913044,6,49
229.0104266506397,498.0014151870672,0.45985898767901123,31.500233348573488,68.49976665142651,6.210602918761714,0.13793103448275862,0.20689655172413793,116,6.010658086956522,36.010658086956525,7,48
241.81135153317837,411.1964840386963,0.5880676535902051,37.03039050387672,62.96960949612328,6.019071163614848,0.06896551724137931,0.20689655172413793,117,7.012434434782609,37.012434434782605,8,48
229.90088291881563,365.26606406745225,0.6294066313161815,38.627965494884926,61.37203450511507,5.900626030683391,0.06896551724137931,0.20689655172413793,117,8.014210782608696,38.0142107826087,9,48
310.9740848563872,378.48814280452615,0.8216217357619913,45.10386100648408,54.896138993515905,5.936184745582387,0.06779661016949153,0.2711864406779661,118,9.015987130434784,39.01598713043478,10,48
307.2133422466103,481.5548679643118,0.6379612432230214,38.94849440806689,61.05150559193311,6.177020176904614,0.13559322033898305,0.2711864406779661,118,10.017763478260871,40.017763478260875,11,48
275.2891849078672,560.6167510914798,0.4910470198614281,32.9330338561063,67.06696614389371,6.329037518932647,0.13559322033898305,0.2711864406779661,118,11.019539826086957,41.019539826086955,12,48
269.2213358122521,672.2950851170506,0.4004511438089408,28.59443869778959,71.4055613022104,6.510697358897994,0.13559322033898305,0.2033898305084746,118,12.021316173913045,42.02131617391304,13,48
223.80305720678822,662.1212986382533,0.3380091497842934,25.262095542379914,74.73790445762009,6.495448769723717,0.13559322033898305,0.2033898305084746,118,13.023092521739132,43.02309252173913,14,48
168.47545368161892,454.65197723683957,0.37055915759023705,27.037078665160763,72.96292133483924,6.11953224108326,0.13559322033898305,0.2033898305084746,119,14.024868869565218,44.02486886956522,15,48
130.40777614141558,324.9487861282309,0.40131793595915827,28.638606961415125,71.36139303858488,5.78366758876862,0.13793103448275862,0.20689655172413793,117,15.026645217391305,45.026645217391305,16,48
126.81023319713589,298.17399618087677,0.42528937741509465,29.838809167749474,70.16119083225053,5.6976771959155155,0.13793103448275862,0.20689655172413793,117,16.028421565217393,46.02842156521739,17,48
50.41308607225598,163.726955905213,0.3079095057593436,23.54211085732404,76.45788914267597,5.098200137315937,0.13559322033898305,0.2033898305084746,118,17.03019791304348,47.03019791304348,18,48
54.966382971327896,139.95074488505907,0.3927552012422052,28.19987323629486,71.80012676370514,4.941290538455759,0.13559322033898305,0.2033898305084746,118,18.031974260869568,48.03197426086957,19,48
79.82073041824832,113.71817533894503,0.7019170873990636,41.24273107051066,58.75726892948935,4.733723241446063,0.13559322033898305,0.2033898305084746,118,19.033750608695655,49.033750608695655,20,48
88.667293941403,245.22367268925396,0.36157722037611634,26.555763049284547,73.44423695071545,5.502170743811626,0.13333333333333333,0.2,120,20.035526956521743,50.03552695652174,21,49
77.75295593862211,214.21436774200743,0.3629679780968994,26.630704750944222,73.36929524905578,5.366977232057353,0.13793103448275862,0.20689655172413793,117,21.037303304347827,51.03730330434783,22,48
103.64928612465374,188.06310020622072,0.5511410053912599,35.531328452775966,64.46867154722405,5.2367775459104395,0.13559322033898305,0.2033898305084746,118,22.039079652173914,52.03907965217391,23,48
99.23269083444268,197.02175803174828,0.5036636147488452,33.4957639334095,66.50423606659051,5.28331416950085,0.13333333333333333,0.2,120,23.040856,53.040856000000005,24,49
153.4553224044062,337.53798851467025,0.4546312641124738,31.254055603559554,68.74594439644045,5.821678062540331,0.13559322033898305,0.2033898305084746,118,24.04263234782609,54.042632347826085,25,48
139.66859038761532,406.48066466724254,0.3436045119192872,25.57333715919586,74.42666284080414,6.007536362462359,0.13559322033898305,0.2033898305084746,118,25.044408695652177,55.04440869565218,26,48
141.0373163161328,405.85137658413976,0.3475097645428176,25.789034980441905,74.21096501955809,6.00598702505591,0.13559322033898305,0.2033898305084746,118,26.046185043478264,56.04618504347826,27,48
107.68135723851084,341.496019658369,0.3153224372753591,23.97301439854836,76.02698560145164,5.833336023476943,0.13559322033898305,0.2033898305084746,118,27.04796139130435,57.047961391304355,28,48
88.58284031891716,249.14563431914036,0.355546427939604,26.229011460715924,73.77098853928409,5.5180376022746405,0.13559322033898305,0.2033898305084746,118,28.049737739130435,58.049737739130435,29,48
95.54924187335543,210.73869301866407,0.45340151115435223,31.195888243864683,68.80411175613531,5.350618944285698,0.13559322033898305,0.2033898305084746,118,29.051514086956523,59.05151408695652,30,48
