lf_power,hf_power,lf_hf_ratio,lf_norm,hf_norm,ln_hf,lf_peak,hf_peak,n_samples,window_start,window_end,window_number,nn_count
4131.517067264787,704.5759527047198,5.863834908649318,85.43088501822982,14.56911498177019,6.557596136322061,0.07017543859649122,0.3508771929824561,115,0.0,30.0,1,37
4129.1100579659915,692.9289500885648,5.958922711250902,85.62995967201587,14.37004032798411,6.540927468809117,0.06896551724137931,0.3448275862068966,117,0.990384695652174,30.990384695652175,2,38
2978.9356654756066,569.2472078159025,5.233114233278787,83.95665533192108,16.043344668078912,6.34431479990925,0.06779661016949153,0.3389830508474576,118,1.980769391304348,31.98076939130435,3,38
2751.474135828084,914.6145738904604,3.0083427646732606,75.05203375286908,24.947966247130935,6.818502745812132,0.13793103448275862,0.20689655172413793,117,2.9711540869565223,32.971154086956524,4,38
2870.298444597985,1096.2403299514242,2.618311301067688,72.36279809023284,27.63720190976716,6.9996417226225605,0.13793103448275862,0.20689655172413793,117,3.961538782608696,33.9615387826087,5,38
3183.8728748037447,1196.4555296027174,2.6610875172777617,72.68571168318971,27.314288316810302,7.087118739589364,0.13793103448275862,0.20689655172413793,117,4.95192347826087,34.951923478260866,6,38
3433.9533254766857,1105.7528236057196,3.105534304021942,75.64263440643131,24.357365593568684,7.00828167031128,0.13793103448275862,0.20689655172413793,117,5.9423081739130446,35.94230817391305,7,38
5147.932684083938,1065.3660405311912,4.832078823835214,82.85345534232006,17.14654465767994,6.971073719121488,0.06779661016949153,0.2033898305084746,118,6.932692869565218,36.932692869565216,8,38
3872.6819951845764,727.7293457386445,5.321596576889185,84.1812113785329,15.818788621467098,6.589929201238642,0.06896551724137931,0.3448275862068966,117,7.923077565217392,37.92307756521739,9,38
5144.492110832536,834.8074476505392,6.162489476239178,86.0383739017363,13.961626098263698,6.727201096642093,0.07017543859649122,0.3508771929824561,114,8.913462260869567,38.913462260869565,10,37
2826.0233884740082,706.0910277121247,4.002349948604906,80.00939537868823,19.990604621311782,6.559744163618349,0.13793103448275862,0.3448275862068966,117,9.90384695652174,39.90384695652174,11,37
3693.47852015858,1313.8951639854122,2.811090733415309,73.76079264573558,26.239207354264433,7.1807514119844935,0.14035087719298245,0.21052631578947367,114,10.894231652173914,40.894231652173914,12,35
2928.3930082047755,1322.0507044932688,2.215038347812238,68.89617193273983,31.103828067260146,7.186939374058321,0.13793103448275862,0.20689655172413793,117,11.884616347826089,41.88461634782609,13,35
4361.726145911527,1454.4549251921703,2.998873371985201,74.99295659108205,25.007043408917944,7.282386487556242,0.13559322033898305,0.2033898305084746,118,12.875001043478262,42.875001043478264,14,35
2909.323380008537,1360.9806508445668,2.1376669669793866,68.12918609514847,31.87081390485154,7.215960785683812,0.13333333333333333,0.2,120,13.865385739130437,43.86538573913044,15,35
2867.9494905904035,1037.7243707775415,2.763690987079275,73.43033730896099,26.56966269103901,6.944785489714218,0.13793103448275862,0.20689655172413793,117,14.85577043478261,44.85577043478261,16,34
2332.2627978906285,798.6389760560828,2.920296739595702,74.49172686598389,25.508273134016115,6.682908998917865,0.13793103448275862,0.27586206896551724,116,15.846155130434784,45.84615513043478,17,34
1609.666545579131,666.2392025216134,2.4160489798360554,70.72641505134413,29.273584948655873,6.501648769002183,0.13559322033898305,0.2711864406779661,118,16.83653982608696,46.83653982608696,18,35
927.0373918479746,801.4675524233485,1.1566748885153844,53.63232514436231,46.367674855637695,6.6864444876659945,0.13559322033898305,0.2033898305084746,118,17.826924521739134,47.82692452173913,19,35
648.9611544180088,793.4287645324142,0.8179198731223924,44.99207502020225,55.00792497979774,6.67636376219039,0.13793103448275862,0.20689655172413793,116,18.817309217391305,48.817309217391305,20,35
576.5093412302559,826.3951874479123,0.6976194319459215,41.093982480293874,58.90601751970611,6.717073094274329,0.13559322033898305,0.2033898305084746,119,19.80769391304348,49.80769391304348,21,36
560.1147042152267,1249.9467550622448,0.44811085107967985,30.944513035419778,69.05548696458023,7.13085623343891,0.13559322033898305,0.2033898305084746,118,20.798078608695654,50.798078608695654,22,35
617.0621281673943,818.2799164723191,0.7540966309274785,42.99059798825051,57.009402011749486,6.707204474243418,0.14035087719298245,0.21052631578947367,114,21.78846330434783,51.78846330434783,23,35
448.0584753368496,542.6530142896622,0.8256813535318923,45.22592904476792,54.77407095523207,6.296470099635027,0.13793103448275862,0.20689655172413793,117,22.778848000000004,52.778848,24,36
472.4229246987975,366.3977509351522,1.2893717919748104,56.31989511247535,43.68010488752466,5.903719494503713,0.13793103448275862,0.27586206896551724,117,23.769232695652178,53.76923269565218,25,36
425.95037528982544,325.28194025568473,1.3094805538697023,56.70021995533033,43.299780044669674,5.784692314740766,0.13793103448275862,0.20689655172413793,117,24.75961739130435,54.759617391304346,26,36
319.9389205506243,346.99508074787127,0.922027251398108,47.97160137700509,52.0283986229949,5.849310603327268,0.13559322033898305,0.2033898305084746,119,25.750002086956524,55.75000208695653,27,37
230.90470496084592,470.32731887778493,0.490944701047329,32.928431262571976,67.07156873742802,6.1534288754582604,0.13793103448275862,0.20689655172413793,117,26.7403867826087,56.740386782608695,28,36
255.34593527848284,581.1857570862254,0.43935339461630923,30.52435880303241,69.47564119696759,6.365070425350126,0.14035087719298245,0.21052631578947367,115,27.730771478260873,57.73077147826088,29,36
280.30113758532246,778.4421947858044,0.3600795787572254,26.474890468265734,73.52510953173427,6.657294736475878,0.14035087719298245,0.21052631578947367,114,28.721156173913048,58.721156173913045,30,36
