Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-05-28T14:27:37.467;536641905546690752;478956;486674;493948;374957;
2025-05-28T14:27:37.485;536641905564872576;479084;486694;493970;375069;
2025-05-28T14:27:37.503;536641905583054400;479083;486658;493925;375053;
2025-05-28T14:27:37.521;536641905601236224;479091;486718;494010;375086;
2025-05-28T14:27:37.539;536641905619418048;479064;486682;493978;375036;
2025-05-28T14:27:37.557;536641905637599872;478998;486690;493949;374957;
2025-05-28T14:27:37.576;536641905655781632;479023;486633;493981;375025;
2025-05-28T14:27:37.594;536641905673963456;479034;486687;493987;375044;
2025-05-28T14:27:37.612;536641905692145280;479007;486665;493952;374980;
2025-05-28T14:27:37.630;536641905710327104;479044;486663;493983;374970;
2025-05-28T14:27:37.648;536641905728508928;479002;486612;493904;375024;
2025-05-28T14:27:37.667;536641905746690752;478979;486686;493887;375019;
2025-05-28T14:27:37.685;536641905764872576;478911;486645;493896;374952;
2025-05-28T14:27:37.703;536641905783054400;478958;486685;493970;374955;
2025-05-28T14:27:37.721;536641905801236224;478947;486644;493934;374925;
2025-05-28T14:27:37.739;536641905819418048;478991;486668;493981;375026;
2025-05-28T14:27:37.757;536641905837599872;479061;486641;493965;375048;
2025-05-28T14:27:37.776;536641905855781632;479042;486717;493971;375081;
2025-05-28T14:27:37.794;536641905873963456;479009;486704;493964;375054;
2025-05-28T14:27:37.812;536641905892145280;479070;486705;493973;375092;
2025-05-28T14:27:37.830;536641905910327104;479098;486691;494012;375054;
2025-05-28T14:27:37.848;536641905928508928;479048;486641;493957;375016;
2025-05-28T14:27:37.867;536641905946690752;479047;486698;493947;374982;
2025-05-28T14:27:37.885;536641905964872576;479068;486670;493940;375068;
2025-05-28T14:27:37.903;536641905983054400;479052;486668;493922;375034;
2025-05-28T14:27:37.921;536641906001236224;479110;486711;493973;375099;
2025-05-28T14:27:37.939;536641906019418048;479100;486684;493999;375094;
2025-05-28T14:27:37.957;536641906037599872;479084;486785;494018;375092;
2025-05-28T14:27:37.976;536641906055781632;479082;486702;494000;375027;
2025-05-28T14:27:37.994;536641906073963456;479122;486764;494000;375060;
2025-05-28T14:27:38.012;536641906092145280;479087;486730;493977;375024;
2025-05-28T14:27:38.030;536641906110327104;479123;486707;493998;375094;
2025-05-28T14:27:38.048;536641906128508928;479090;486772;494014;375053;
2025-05-28T14:27:38.067;536641906146690752;479069;486804;494058;375043;
2025-05-28T14:27:38.085;536641906164872576;479093;486825;494030;375077;
2025-05-28T14:27:38.103;536641906183054400;479090;486771;493999;375105;
2025-05-28T14:27:38.121;536641906201236224;479057;486721;494013;375122;
2025-05-28T14:27:38.139;536641906219418048;479053;486694;493988;375087;
2025-05-28T14:27:38.157;536641906237599872;479033;486699;493983;375106;
2025-05-28T14:27:38.176;536641906255781632;479089;486696;493982;375130;
2025-05-28T14:27:38.194;536641906273963456;479065;486755;494014;375091;
2025-05-28T14:27:38.212;536641906292145280;479077;486721;494031;375059;
2025-05-28T14:27:38.230;536641906310327104;479083;486696;493971;375026;
2025-05-28T14:27:38.248;536641906328508928;479109;486753;494013;375067;
2025-05-28T14:27:38.267;536641906346690752;479059;486726;493954;375016;
2025-05-28T14:27:38.285;536641906364872576;479083;486629;493962;375003;
2025-05-28T14:27:38.303;536641906383054406;479042;486697;494037;375039;
2025-05-28T14:27:38.321;536641906401291968;479132;486734;494031;375061;
2025-05-28T14:27:38.339;536641906419529536;479069;486647;494001;375036;
2025-05-28T14:27:38.358;536641906437767104;479031;486687;494031;375088;
2025-05-28T14:27:38.376;536641906456004608;479013;486688;493978;375046;
2025-05-28T14:27:38.394;536641906474242176;479041;486692;494022;375035;
2025-05-28T14:27:38.412;536641906492479744;479018;486625;493961;374989;
2025-05-28T14:27:38.431;536641906510717312;478988;486690;493940;374954;
