nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,window_start,window_end,window_number
35,832.6607912510924,620.7780000000014,985.9420000000085,87.3836675848179,69.6198008005318,68.99914450022804,79.41176470588235,44.11764705882353,5.0,58.484601,88.484601,1
35,839.9640483939494,655.5801669862028,985.9420000000085,79.47845969348938,69.46216330502533,68.74051703454822,76.47058823529412,44.11764705882353,4.375,59.484601,89.484601,2
35,846.2729864800577,698.1828446075511,985.9420000000085,72.90376960691043,69.174728909898,68.35112784785501,73.52941176470588,44.11764705882353,3.888888888888889,60.484601,90.484601,3
36,848.0025189498468,723.9844375673723,985.9420000000085,68.24747638968803,69.11311184700364,68.14100438884986,74.28571428571429,45.714285714285715,4.0,61.484601,91.484601,4
36,851.2217290174196,730.3269999999955,985.9420000000085,64.8806833878397,69.59310947070624,68.64129130489376,74.28571428571429,48.57142857142857,4.0,62.484601,92.484601,5
35,858.8491498464889,748.5849999999914,985.9420000000085,59.90994877016145,70.54349237516381,69.5729957307042,76.47058823529412,50.0,3.888888888888889,63.484601,93.484601,6
35,859.8924927036317,748.5849999999914,985.9420000000085,58.897252472088645,71.472390682997,70.41348191180887,76.47058823529412,52.94117647058824,3.888888888888889,64.484601,94.484601,7
36,854.771923461864,730.3269999999884,985.9420000000085,63.46623304699481,71.72214761722577,70.75938122561604,77.14285714285715,51.42857142857142,4.0,65.484601,95.484601,8
36,853.2503956840867,730.3269999999884,985.9420000000085,63.589546716727554,72.3869772125713,71.3625455431872,80.0,54.285714285714285,4.5,66.484601,96.484601,9
36,854.2647567951974,730.3269999999884,985.9420000000085,64.25699286042708,72.30957356929457,71.36258209316266,80.0,54.285714285714285,5.142857142857143,67.484601,97.484601,10
36,857.307784572975,730.3269999999884,985.9420000000085,63.477294177621644,69.99458478320452,68.98741594670261,77.14285714285715,51.42857142857142,5.142857142857143,68.484601,98.484601,11
