nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,window_start,window_end,window_number
36,816.7854143505083,727.7009999999962,891.4340000000038,37.49689173724472,34.76185409774146,34.29712410506783,40.0,14.285714285714285,6.0,58.603415,88.603415,1
36,818.8068032393973,745.8919999999978,891.4340000000038,34.3900408816251,31.256853078643054,30.81147516788622,37.142857142857146,11.428571428571429,6.0,59.603415,89.603415,2
37,816.8361599086031,745.8919999999978,891.4340000000038,35.19019416966362,31.98159968403718,31.542419897442226,41.66666666666667,11.11111111111111,5.285714285714286,60.603415,90.603415,3
37,815.155684170571,745.8919999999978,891.4340000000038,36.19773269005881,32.50788604858644,32.10795984939246,44.44444444444444,11.11111111111111,5.285714285714286,61.603415,91.603415,4
37,812.8403787339873,745.8919999999978,891.4340000000038,37.82262248679453,32.59544760936828,32.23871591140136,44.44444444444444,11.11111111111111,5.285714285714286,62.603415,92.603415,5
38,809.1636056094089,745.8919999999978,891.4340000000038,39.34198966552326,31.792433991442966,31.3752774008096,40.54054054054054,10.81081081081081,5.428571428571429,63.603415,93.603415,6
37,807.923486842096,745.8919999999978,891.4340000000038,41.185028579015636,30.912071819425815,30.630156482975696,38.88888888888889,8.333333333333332,6.166666666666667,64.603415,94.603415,7
37,805.4650273826364,745.8919999999978,891.4340000000038,41.00843449367093,30.99691258714644,30.63013998461518,38.88888888888889,8.333333333333332,5.285714285714286,65.603415,95.603415,8
38,801.982368767304,745.8919999999978,891.4340000000038,41.705441520617484,30.67878090362108,30.361062530892717,37.83783783783784,8.108108108108109,4.75,66.603415,96.603415,9
38,799.1098424515142,727.6999999999987,891.4340000000038,42.97826893112551,30.678780903620673,30.36106253089226,37.83783783783784,8.108108108108109,4.75,67.603415,97.603415,10
38,797.1948424515143,727.6999999999987,891.4340000000038,43.69866749532929,30.180695352004445,29.915872759752006,35.13513513513514,8.108108108108109,4.75,68.603415,98.603415,11
