Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-05-28T14:32:53.744;536642221808980352;-359920;-316868;-301771;-502353;
2025-05-28T14:32:53.762;536642221827162176;-359886;-316914;-301764;-502305;
2025-05-28T14:32:53.780;536642221845344000;-359919;-316885;-301740;-502355;
2025-05-28T14:32:53.798;536642221863525824;-359917;-316929;-301689;-502382;
2025-05-28T14:32:53.816;536642221881707648;-359931;-316950;-301732;-502351;
2025-05-28T14:32:53.834;536642221899889472;-359948;-316962;-301644;-502335;
2025-05-28T14:32:53.853;536642221918071232;-359919;-316947;-301706;-502306;
2025-05-28T14:32:53.871;536642221936253056;-359949;-317026;-301688;-502319;
2025-05-28T14:32:53.889;536642221954434880;-360011;-317092;-301731;-502325;
2025-05-28T14:32:53.907;536642221972616704;-360034;-317123;-301780;-502299;
2025-05-28T14:32:53.925;536642221990798528;-360040;-317116;-301838;-502309;
2025-05-28T14:32:53.944;536642222008980352;-360085;-317147;-301984;-502284;
2025-05-28T14:32:53.962;536642222027162176;-360135;-317163;-302038;-502319;
2025-05-28T14:32:53.980;536642222045344000;-360188;-317235;-302126;-502293;
2025-05-28T14:32:53.998;536642222063525824;-360211;-317301;-302233;-502294;
2025-05-28T14:32:54.016;536642222081707648;-360286;-317402;-302371;-502342;
2025-05-28T14:32:54.034;536642222099889472;-360315;-317378;-302498;-502255;
2025-05-28T14:32:54.053;536642222118071232;-360449;-317520;-302666;-502313;
2025-05-28T14:32:54.071;536642222136253056;-360523;-317602;-302880;-502312;
2025-05-28T14:32:54.089;536642222154434880;-360537;-317636;-303073;-502342;
2025-05-28T14:32:54.107;536642222172616704;-360533;-317708;-303229;-502306;
2025-05-28T14:32:54.125;536642222190798528;-360554;-317807;-303434;-502326;
2025-05-28T14:32:54.144;536642222208980352;-360620;-317784;-303581;-502281;
2025-05-28T14:32:54.162;536642222227162176;-360693;-317849;-303835;-502361;
2025-05-28T14:32:54.180;536642222245344000;-360715;-317957;-304005;-502354;
2025-05-28T14:32:54.198;536642222263525824;-360742;-317953;-304098;-502341;
2025-05-28T14:32:54.216;536642222281707648;-360731;-317970;-304270;-502340;
2025-05-28T14:32:54.234;536642222299889472;-360775;-317980;-304441;-502361;
2025-05-28T14:32:54.253;536642222318071232;-360784;-318021;-304657;-502437;
2025-05-28T14:32:54.271;536642222336253056;-360818;-318024;-304696;-502319;
2025-05-28T14:32:54.289;536642222354434880;-360775;-317968;-304702;-502330;
2025-05-28T14:32:54.307;536642222372616704;-360825;-318023;-304821;-502393;
2025-05-28T14:32:54.325;536642222390798528;-360827;-317950;-304889;-502410;
2025-05-28T14:32:54.344;536642222408980352;-360865;-318005;-304970;-502456;
2025-05-28T14:32:54.362;536642222427162176;-360835;-318019;-304903;-502393;
2025-05-28T14:32:54.380;536642222445344000;-360875;-318089;-304980;-502370;
2025-05-28T14:32:54.398;536642222463525824;-360847;-318030;-304937;-502365;
2025-05-28T14:32:54.416;536642222481707648;-360794;-318006;-304893;-502342;
2025-05-28T14:32:54.434;536642222499889472;-360857;-318007;-304838;-502417;
2025-05-28T14:32:54.453;536642222518071232;-360865;-317985;-304779;-502399;
2025-05-28T14:32:54.471;536642222536253056;-360700;-317847;-304585;-502325;
2025-05-28T14:32:54.489;536642222554434880;-360744;-317838;-304558;-502374;
2025-05-28T14:32:54.507;536642222572616700;-360702;-317782;-304450;-502366;
2025-05-28T14:32:54.525;536642222590862080;-360645;-317652;-304232;-502300;
2025-05-28T14:32:54.544;536642222609107456;-360644;-317545;-304065;-502359;
2025-05-28T14:32:54.562;536642222627352832;-360518;-317430;-303881;-502353;
2025-05-28T14:32:54.580;536642222645598208;-360387;-317209;-303520;-502295;
2025-05-28T14:32:54.598;536642222663843520;-360262;-316948;-303238;-502284;
2025-05-28T14:32:54.617;536642222682088896;-360131;-316798;-303009;-502309;
2025-05-28T14:32:54.635;536642222700334272;-360024;-316757;-302772;-502362;
2025-05-28T14:32:54.653;536642222718579648;-359936;-316588;-302527;-502325;
2025-05-28T14:32:54.671;536642222736825024;-359870;-316526;-302404;-502306;
2025-05-28T14:32:54.690;536642222755070400;-359787;-316490;-302289;-502252;
2025-05-28T14:32:54.708;536642222773315776;-359811;-316505;-302220;-502271;
2025-05-28T14:32:54.726;536642222791561152;-359821;-316576;-302268;-502344;
2025-05-28T14:32:54.744;536642222809806464;-359841;-316516;-302222;-502301;
2025-05-28T14:32:54.763;536642222828051840;-359922;-316597;-302291;-502293;
2025-05-28T14:32:54.781;536642222846297216;-359976;-316612;-302342;-502348;
2025-05-28T14:32:54.799;536642222864542592;-360083;-316727;-302406;-502395;
2025-05-28T14:32:54.817;536642222882787968;-360075;-316787;-302543;-502376;
2025-05-28T14:32:54.836;536642222901033344;-360087;-316864;-302563;-502361;
2025-05-28T14:32:54.854;536642222919278720;-360154;-316902;-302547;-502397;
2025-05-28T14:32:54.872;536642222937524096;-360147;-316851;-302519;-502296;
2025-05-28T14:32:54.890;536642222955769408;-360081;-316837;-302563;-502254;
2025-05-28T14:32:54.909;536642222974014784;-360018;-316847;-302489;-502309;
2025-05-28T14:32:54.927;536642222992260160;-360059;-316839;-302535;-502369;
