Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-05-28T14:40:22.448;536642670501277888;-319717;-296237;-287696;-502574;
2025-05-28T14:40:22.466;536642670519459712;-319699;-296204;-287651;-502582;
2025-05-28T14:40:22.484;536642670537641536;-319665;-296278;-287677;-502555;
2025-05-28T14:40:22.502;536642670555823360;-319678;-296336;-287721;-502551;
2025-05-28T14:40:22.520;536642670574005184;-319663;-296302;-287724;-502557;
2025-05-28T14:40:22.538;536642670592187008;-319750;-296357;-287774;-502576;
2025-05-28T14:40:22.557;536642670610368768;-319749;-296348;-287781;-502598;
2025-05-28T14:40:22.575;536642670628550592;-319809;-296406;-287877;-502658;
2025-05-28T14:40:22.593;536642670646732416;-319869;-296466;-287916;-502635;
2025-05-28T14:40:22.611;536642670664914240;-319837;-296482;-287980;-502623;
2025-05-28T14:40:22.629;536642670683096064;-319916;-296441;-287974;-502631;
2025-05-28T14:40:22.648;536642670701277888;-319934;-296541;-288032;-502565;
2025-05-28T14:40:22.666;536642670719459712;-319973;-296604;-288047;-502591;
2025-05-28T14:40:22.684;536642670737641536;-319998;-296609;-288133;-502620;
2025-05-28T14:40:22.702;536642670755823360;-319987;-296630;-288134;-502559;
2025-05-28T14:40:22.720;536642670774005184;-320021;-296644;-288182;-502544;
2025-05-28T14:40:22.738;536642670792187008;-320029;-296698;-288205;-502579;
2025-05-28T14:40:22.757;536642670810368768;-320037;-296722;-288251;-502565;
2025-05-28T14:40:22.775;536642670828550592;-320023;-296750;-288254;-502556;
2025-05-28T14:40:22.793;536642670846732416;-320087;-296771;-288268;-502609;
2025-05-28T14:40:22.811;536642670864914240;-320024;-296807;-288327;-502581;
2025-05-28T14:40:22.829;536642670883096064;-320108;-296829;-288365;-502562;
2025-05-28T14:40:22.848;536642670901277888;-320064;-296813;-288401;-502550;
2025-05-28T14:40:22.866;536642670919459712;-320095;-296884;-288361;-502582;
2025-05-28T14:40:22.884;536642670937641536;-320051;-296901;-288419;-502579;
2025-05-28T14:40:22.902;536642670955823360;-320068;-296913;-288413;-502551;
2025-05-28T14:40:22.920;536642670974005184;-320126;-296910;-288425;-502554;
2025-05-28T14:40:22.938;536642670992187008;-320067;-296893;-288470;-502523;
2025-05-28T14:40:22.957;536642671010368768;-320138;-296938;-288491;-502607;
2025-05-28T14:40:22.975;536642671028550592;-320061;-296939;-288495;-502506;
2025-05-28T14:40:22.993;536642671046732416;-320106;-296970;-288540;-502552;
2025-05-28T14:40:23.011;536642671064914240;-320124;-296945;-288571;-502605;
2025-05-28T14:40:23.029;536642671083096064;-320161;-296887;-288558;-502558;
2025-05-28T14:40:23.048;536642671101277888;-320171;-296916;-288620;-502618;
2025-05-28T14:40:23.066;536642671119459712;-320091;-296934;-288617;-502565;
2025-05-28T14:40:23.084;536642671137641536;-320103;-296886;-288547;-502553;
2025-05-28T14:40:23.102;536642671155823360;-320161;-296959;-288652;-502609;
2025-05-28T14:40:23.120;536642671174005184;-320152;-296944;-288604;-502552;
2025-05-28T14:40:23.138;536642671192187008;-320123;-296996;-288697;-502563;
2025-05-28T14:40:23.157;536642671210368768;-320152;-297032;-288729;-502516;
2025-05-28T14:40:23.175;536642671228550592;-320236;-297182;-288857;-502605;
2025-05-28T14:40:23.193;536642671246732416;-320280;-297177;-288893;-502568;
2025-05-28T14:40:23.211;536642671264914240;-320279;-297222;-288944;-502571;
2025-05-28T14:40:23.229;536642671283096064;-320254;-297275;-288958;-502542;
2025-05-28T14:40:23.248;536642671301277888;-320300;-297285;-289028;-502531;
2025-05-28T14:40:23.266;536642671319459712;-320339;-297307;-289035;-502518;
2025-05-28T14:40:23.284;536642671337641536;-320436;-297342;-289154;-502617;
2025-05-28T14:40:23.302;536642671355823360;-320393;-297361;-289173;-502559;
2025-05-28T14:40:23.320;536642671374005169;-320457;-297353;-289159;-502553;
2025-05-28T14:40:23.338;536642671392263424;-320476;-297423;-289232;-502573;
2025-05-28T14:40:23.357;536642671410521664;-320532;-297461;-289214;-502609;
2025-05-28T14:40:23.375;536642671428779904;-320540;-297558;-289251;-502630;
2025-05-28T14:40:23.393;536642671447038144;-320483;-297517;-289269;-502531;
2025-05-28T14:40:23.412;536642671465296384;-320437;-297468;-289231;-502517;
2025-05-28T14:40:23.430;536642671483554624;-320488;-297526;-289305;-502541;
2025-05-28T14:40:23.448;536642671501812864;-320516;-297614;-289410;-502619;
2025-05-28T14:40:23.466;536642671520071104;-320582;-297633;-289458;-502586;
2025-05-28T14:40:23.485;536642671538329344;-320505;-297627;-289377;-502578;
2025-05-28T14:40:23.503;536642671556587584;-320542;-297650;-289475;-502608;
2025-05-28T14:40:23.521;536642671574845824;-320531;-297666;-289440;-502621;
2025-05-28T14:40:23.539;536642671593104064;-320485;-297614;-289434;-502596;
2025-05-28T14:40:23.558;536642671611362304;-320548;-297644;-289427;-502572;
2025-05-28T14:40:23.576;536642671629620480;-320558;-297749;-289479;-502604;
2025-05-28T14:40:23.594;536642671647878720;-320553;-297733;-289479;-502624;
2025-05-28T14:40:23.612;536642671666136960;-320570;-297775;-289495;-502598;
2025-05-28T14:40:23.631;536642671684395200;-320513;-297707;-289443;-502513;
2025-05-28T14:40:23.649;536642671702653440;-320520;-297718;-289517;-502559;
2025-05-28T14:40:23.667;536642671720911680;-320535;-297734;-289550;-502540;
2025-05-28T14:40:23.685;536642671739169920;-320532;-297741;-289529;-502565;
2025-05-28T14:40:23.704;536642671757428160;-320489;-297724;-289489;-502588;
2025-05-28T14:40:23.722;536642671775686400;-320514;-297714;-289510;-502530;
2025-05-28T14:40:23.740;536642671793944640;-320500;-297728;-289504;-502545;
2025-05-28T14:40:23.758;536642671812202880;-320457;-297701;-289488;-502530;
