Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-16T11:52:53.106;538222743988432320;353387;283272;239403;1479;
2025-06-16T11:52:53.124;538222744006614144;353364;283096;239172;1416;
2025-06-16T11:52:53.142;538222744024795968;353418;282944;238975;1495;
2025-06-16T11:52:53.160;538222744042977792;353378;282801;238795;1492;
2025-06-16T11:52:53.178;538222744061159616;353284;282644;238465;1454;
2025-06-16T11:52:53.196;538222744079341440;353264;282503;238154;1492;
2025-06-16T11:52:53.215;538222744097523200;353349;282427;237752;1447;
2025-06-16T11:52:53.233;538222744115705024;353692;282390;237374;1476;
2025-06-16T11:52:53.251;538222744133886848;354053;282426;237302;1456;
2025-06-16T11:52:53.269;538222744152068672;354259;282448;237252;1436;
2025-06-16T11:52:53.287;538222744170250496;354782;282580;237418;1433;
2025-06-16T11:52:53.306;538222744188432320;355556;282859;237703;1437;
2025-06-16T11:52:53.324;538222744206614144;356558;283194;238085;1470;
2025-06-16T11:52:53.342;538222744224795968;357403;283589;238457;1470;
2025-06-16T11:52:53.360;538222744242977792;358249;283916;238731;1457;
2025-06-16T11:52:53.378;538222744261159616;358899;284162;238825;1370;
2025-06-16T11:52:53.396;538222744279341440;359553;284322;238913;1367;
2025-06-16T11:52:53.415;538222744297523200;360179;284552;238955;1435;
2025-06-16T11:52:53.433;538222744315705024;360726;284712;239076;1391;
2025-06-16T11:52:53.451;538222744333886848;361175;284967;239150;1399;
2025-06-16T11:52:53.469;538222744352068672;361628;285128;239287;1414;
2025-06-16T11:52:53.487;538222744370250496;361810;285225;239357;1368;
2025-06-16T11:52:53.506;538222744388432320;361942;285306;239430;1410;
2025-06-16T11:52:53.524;538222744406614144;361888;285248;239406;1370;
2025-06-16T11:52:53.542;538222744424795968;361707;285200;239352;1443;
2025-06-16T11:52:53.560;538222744442977792;361443;285116;239256;1348;
2025-06-16T11:52:53.578;538222744461159616;361187;285105;239106;1382;
2025-06-16T11:52:53.596;538222744479341440;361037;285029;238966;1401;
2025-06-16T11:52:53.615;538222744497523200;360894;285015;238743;1386;
2025-06-16T11:52:53.633;538222744515705024;360720;284964;238620;1375;
2025-06-16T11:52:53.651;538222744533886848;360467;284947;238425;1339;
2025-06-16T11:52:53.669;538222744552068672;360315;284916;238232;1352;
2025-06-16T11:52:53.687;538222744570250496;360100;284938;238062;1340;
2025-06-16T11:52:53.706;538222744588432320;359960;284912;237903;1392;
2025-06-16T11:52:53.724;538222744606614144;359802;284870;237626;1422;
2025-06-16T11:52:53.742;538222744624795968;359601;284916;237331;1408;
2025-06-16T11:52:53.760;538222744642977785;359460;284962;237012;1356;
2025-06-16T11:52:53.778;538222744661171008;359202;284930;236699;1326;
2025-06-16T11:52:53.796;538222744679364224;359061;284999;236576;1300;
2025-06-16T11:52:53.815;538222744697557376;358853;284964;236282;1315;
2025-06-16T11:52:53.833;538222744715750592;358634;284949;236147;1399;
2025-06-16T11:52:53.851;538222744733943808;358385;284883;235850;1409;
2025-06-16T11:52:53.869;538222744752136960;358035;284787;235589;1358;
2025-06-16T11:52:53.887;538222744770330176;357783;284709;235388;1407;
2025-06-16T11:52:53.906;538222744788523392;357513;284593;235121;1334;
2025-06-16T11:52:53.924;538222744806716608;357459;284569;234929;1401;
2025-06-16T11:52:53.942;538222744824909760;357383;284622;234826;1392;
2025-06-16T11:52:53.960;538222744843102976;357409;284549;234785;1370;
2025-06-16T11:52:53.978;538222744861296192;357418;284569;234717;1406;
2025-06-16T11:52:53.997;538222744879489344;357432;284582;234729;1357;
2025-06-16T11:52:54.015;538222744897682560;357547;284576;234682;1424;
2025-06-16T11:52:54.033;538222744915875776;357625;284759;234783;1439;
2025-06-16T11:52:54.051;538222744934068928;357821;284839;234834;1405;
2025-06-16T11:52:54.069;538222744952262144;357969;284923;234923;1399;
2025-06-16T11:52:54.088;538222744970455360;357982;285037;235014;1382;
2025-06-16T11:52:54.106;538222744988648576;357993;285092;234956;1373;
2025-06-16T11:52:54.124;538222745006841728;357924;284973;234880;1385;
2025-06-16T11:52:54.142;538222745025034944;357834;284965;234804;1386;
2025-06-16T11:52:54.160;538222745043228160;357786;284848;234814;1402;
2025-06-16T11:52:54.178;538222745061421312;357590;284811;234735;1438;
2025-06-16T11:52:54.197;538222745079614528;357505;284763;234624;1454;
2025-06-16T11:52:54.215;538222745097807744;357317;284606;234586;1396;
2025-06-16T11:52:54.233;538222745116000896;357125;284522;234434;1352;
2025-06-16T11:52:54.251;538222745134194112;356978;284428;234409;1349;
2025-06-16T11:52:54.269;538222745152387328;356880;284375;234368;1379;
2025-06-16T11:52:54.288;538222745170580544;356819;284363;234422;1392;
2025-06-16T11:52:54.306;538222745188773696;356747;284322;234456;1347;
2025-06-16T11:52:54.324;538222745206966912;356731;284309;234408;1327;
2025-06-16T11:52:54.342;538222745225160128;356631;284316;234372;1299;
2025-06-16T11:52:54.360;538222745243353280;356594;284333;234271;1296;
2025-06-16T11:52:54.379;538222745261546496;356592;284325;234220;1310;
2025-06-16T11:52:54.397;538222745279739712;356661;284350;234230;1355;
2025-06-16T11:52:54.415;538222745297932864;356764;284462;234280;1390;
2025-06-16T11:52:54.433;538222745316126080;356979;284657;234497;1362;
2025-06-16T11:52:54.451;538222745334319296;357233;284836;234653;1371;
2025-06-16T11:52:54.470;538222745352512512;357609;285101;234942;1352;
2025-06-16T11:52:54.488;538222745370705664;358001;285400;235115;1408;
2025-06-16T11:52:54.506;538222745388898880;358332;285555;235280;1331;
2025-06-16T11:52:54.524;538222745407092047;358597;285754;235428;1350;
2025-06-16T11:52:54.542;538222745425285312;358988;286020;235693;1374;
2025-06-16T11:52:54.561;538222745443478592;359286;286285;235844;1376;
