Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-23T13:12:40.596;538832324635581824;-75233;-118146;-71619;-298918;
2025-06-23T13:12:40.614;538832324653763648;-75237;-118086;-71598;-298859;
2025-06-23T13:12:40.632;538832324671945472;-75291;-118145;-71721;-298903;
2025-06-23T13:12:40.650;538832324690127296;-75456;-118201;-71817;-298853;
2025-06-23T13:12:40.668;538832324708309120;-75567;-118227;-71890;-298831;
2025-06-23T13:12:40.686;538832324726490944;-75613;-118247;-71957;-298835;
2025-06-23T13:12:40.705;538832324744672704;-75638;-118311;-71974;-298878;
2025-06-23T13:12:40.723;538832324762854528;-75786;-118423;-72051;-298906;
2025-06-23T13:12:40.741;538832324781036352;-75835;-118446;-72144;-298907;
2025-06-23T13:12:40.759;538832324799218176;-75880;-118475;-72167;-298913;
2025-06-23T13:12:40.777;538832324817400000;-75923;-118527;-72183;-298853;
2025-06-23T13:12:40.796;538832324835581824;-75902;-118553;-72259;-298909;
2025-06-23T13:12:40.814;538832324853763648;-76047;-118621;-72327;-299011;
2025-06-23T13:12:40.832;538832324871945472;-76063;-118594;-72315;-298945;
2025-06-23T13:12:40.850;538832324890127296;-76165;-118678;-72411;-298982;
2025-06-23T13:12:40.868;538832324908309120;-76249;-118760;-72518;-298945;
2025-06-23T13:12:40.886;538832324926490944;-76275;-118694;-72467;-298864;
2025-06-23T13:12:40.905;538832324944672704;-76309;-118689;-72549;-298872;
2025-06-23T13:12:40.923;538832324962854528;-76345;-118738;-72567;-298853;
2025-06-23T13:12:40.941;538832324981036352;-76412;-118720;-72648;-298908;
2025-06-23T13:12:40.959;538832324999218176;-76413;-118712;-72661;-298926;
2025-06-23T13:12:40.977;538832325017400000;-76402;-118670;-72659;-298810;
2025-06-23T13:12:40.996;538832325035581824;-76520;-118780;-72712;-298833;
2025-06-23T13:12:41.014;538832325053763648;-76543;-118749;-72702;-298807;
2025-06-23T13:12:41.032;538832325071945472;-76652;-118834;-72802;-298850;
2025-06-23T13:12:41.050;538832325090127296;-76665;-118873;-72857;-298888;
2025-06-23T13:12:41.068;538832325108309120;-76757;-118939;-72881;-298959;
2025-06-23T13:12:41.086;538832325126490944;-76755;-118879;-72873;-298942;
2025-06-23T13:12:41.105;538832325144672704;-76797;-118923;-72894;-298923;
2025-06-23T13:12:41.123;538832325162854528;-76756;-118884;-72907;-298844;
2025-06-23T13:12:41.141;538832325181036352;-76799;-118949;-72939;-298884;
2025-06-23T13:12:41.159;538832325199218176;-76850;-118925;-73086;-298881;
2025-06-23T13:12:41.177;538832325217400000;-76930;-119002;-73081;-298852;
2025-06-23T13:12:41.196;538832325235581824;-76996;-119008;-73193;-298880;
2025-06-23T13:12:41.214;538832325253763648;-76994;-119031;-73230;-298844;
2025-06-23T13:12:41.232;538832325271945472;-77138;-119157;-73402;-298897;
2025-06-23T13:12:41.250;538832325290127296;-77149;-119124;-73451;-298816;
2025-06-23T13:12:41.268;538832325308309120;-77206;-119204;-73461;-298862;
2025-06-23T13:12:41.286;538832325326490944;-77289;-119231;-73562;-298844;
2025-06-23T13:12:41.305;538832325344672704;-77296;-119201;-73550;-298815;
