Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-16T11:18:12.019;538220662726729600;396713;348229;393872;1736;
2025-06-16T11:18:12.037;538220662744911424;396930;348306;393966;1725;
2025-06-16T11:18:12.055;538220662763093248;396964;348265;394021;1731;
2025-06-16T11:18:12.073;538220662781275072;396946;348284;393929;1770;
2025-06-16T11:18:12.091;538220662799456896;396776;348127;393787;1737;
2025-06-16T11:18:12.109;538220662817638720;396636;348000;393719;1717;
2025-06-16T11:18:12.128;538220662835820480;396545;347951;393646;1724;
2025-06-16T11:18:12.146;538220662854002304;396390;347833;393442;1700;
2025-06-16T11:18:12.164;538220662872184128;396350;347872;393474;1744;
2025-06-16T11:18:12.182;538220662890365952;396266;347780;393351;1689;
2025-06-16T11:18:12.200;538220662908547776;396259;347833;393406;1761;
2025-06-16T11:18:12.219;538220662926729600;396294;347857;393425;1663;
2025-06-16T11:18:12.237;538220662944911424;396403;348002;393533;1735;
2025-06-16T11:18:12.255;538220662963093248;396518;348145;393660;1724;
2025-06-16T11:18:12.273;538220662981275072;396703;348334;393771;1683;
2025-06-16T11:18:12.291;538220662999456896;396952;348537;394062;1699;
2025-06-16T11:18:12.309;538220663017638720;397160;348759;394164;1700;
2025-06-16T11:18:12.328;538220663035820480;397414;348991;394372;1704;
2025-06-16T11:18:12.346;538220663054002304;397621;349274;394674;1700;
2025-06-16T11:18:12.364;538220663072184128;397872;349567;394939;1729;
2025-06-16T11:18:12.382;538220663090365952;398241;349799;395163;1659;
2025-06-16T11:18:12.400;538220663108547776;398501;350021;395477;1699;
2025-06-16T11:18:12.419;538220663126729600;398829;350248;395718;1692;
2025-06-16T11:18:12.437;538220663144911424;399163;350549;396063;1744;
2025-06-16T11:18:12.455;538220663163093248;399388;350707;396303;1747;
2025-06-16T11:18:12.473;538220663181275072;399753;350952;396606;1679;
2025-06-16T11:18:12.491;538220663199456896;400037;351265;396862;1749;
2025-06-16T11:18:12.509;538220663217638720;400317;351506;397151;1757;
2025-06-16T11:18:12.528;538220663235820480;400573;351772;397403;1682;
2025-06-16T11:18:12.546;538220663254002304;400963;351973;397737;1776;
2025-06-16T11:18:12.564;538220663272184128;401249;352230;397880;1669;
2025-06-16T11:18:12.582;538220663290365952;401594;352481;398261;1748;
2025-06-16T11:18:12.600;538220663308547776;401816;352605;398529;1700;
2025-06-16T11:18:12.619;538220663326729600;402139;352790;398799;1711;
2025-06-16T11:18:12.637;538220663344911424;402412;352938;399097;1693;
2025-06-16T11:18:12.655;538220663363093248;402696;353081;399315;1714;
2025-06-16T11:18:12.673;538220663381275072;402939;353258;399599;1698;
2025-06-16T11:18:12.691;538220663399456896;403222;353537;399833;1758;
2025-06-16T11:18:12.709;538220663417638720;403433;353623;400002;1747;
2025-06-16T11:18:12.728;538220663435820480;403652;353820;400155;1761;
2025-06-16T11:18:12.746;538220663454002304;403895;354019;400429;1745;
2025-06-16T11:18:12.764;538220663472184106;404099;354104;400624;1711;
2025-06-16T11:18:12.782;538220663490375936;404389;354307;400851;1695;
2025-06-16T11:18:12.800;538220663508567744;404535;354452;401012;1728;
2025-06-16T11:18:12.819;538220663526759488;404783;354674;401146;1697;
2025-06-16T11:18:12.837;538220663544951296;404967;354763;401340;1703;
2025-06-16T11:18:12.855;538220663563143040;405068;354808;401439;1727;
2025-06-16T11:18:12.873;538220663581334848;404919;354714;401379;1684;
2025-06-16T11:18:12.891;538220663599526592;404805;354624;401205;1703;
2025-06-16T11:18:12.909;538220663617718400;404622;354484;401074;1744;
2025-06-16T11:18:12.928;538220663635910144;404429;354319;400868;1768;
2025-06-16T11:18:12.946;538220663654101952;404230;354205;400673;1754;
2025-06-16T11:18:12.964;538220663672293760;404034;354076;400565;1784;
2025-06-16T11:18:12.982;538220663690485504;403858;354002;400420;1744;
2025-06-16T11:18:13.000;538220663708677312;403716;353839;400265;1737;
2025-06-16T11:18:13.019;538220663726869056;403617;353765;400103;1717;
2025-06-16T11:18:13.037;538220663745060864;403556;353702;400100;1760;
2025-06-16T11:18:13.055;538220663763252608;403506;353696;399987;1758;
2025-06-16T11:18:13.073;538220663781444416;403470;353611;399951;1758;
2025-06-16T11:18:13.091;538220663799636160;403368;353676;399949;1699;
2025-06-16T11:18:13.110;538220663817827968;403406;353776;399987;1750;
2025-06-16T11:18:13.128;538220663836019776;403496;353822;399998;1687;
2025-06-16T11:18:13.146;538220663854211520;403562;353923;400050;1717;
2025-06-16T11:18:13.164;538220663872403328;403672;353980;400082;1709;
2025-06-16T11:18:13.182;538220663890595072;403733;354159;400147;1711;
2025-06-16T11:18:13.201;538220663908786880;403830;354261;400271;1763;
2025-06-16T11:18:13.219;538220663926978624;403947;354420;400290;1734;
2025-06-16T11:18:13.237;538220663945170432;403984;354530;400399;1699;
2025-06-16T11:18:13.255;538220663963362240;404181;354693;400483;1717;
2025-06-16T11:18:13.273;538220663981553984;404230;354790;400551;1760;
2025-06-16T11:18:13.292;538220663999745792;404384;354959;400686;1728;
2025-06-16T11:18:13.310;538220664017937536;404513;355077;400798;1726;
2025-06-16T11:18:13.328;538220664036129344;404697;355244;400964;1761;
2025-06-16T11:18:13.346;538220664054321088;404797;355374;401110;1684;
2025-06-16T11:18:13.364;538220664072512896;404988;355570;401338;1668;
2025-06-16T11:18:13.382;538220664090704640;405255;355707;401498;1737;
2025-06-16T11:18:13.401;538220664108896448;405399;355868;401670;1726;
2025-06-16T11:18:13.419;538220664127088256;405589;356148;401809;1720;
2025-06-16T11:18:13.437;538220664145280000;405776;356302;402018;1695;
2025-06-16T11:18:13.455;538220664163471808;406014;356462;402225;1724;
2025-06-16T11:18:13.473;538220664181663552;406163;356545;402350;1676;
