Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-18T10:26:05.839;538390334696446016;252680;184780;181893;-170032;
2025-06-18T10:26:05.857;538390334714627840;252784;184855;181993;-170026;
2025-06-18T10:26:05.875;538390334732809664;252812;184903;182059;-170034;
2025-06-18T10:26:05.893;538390334750991488;252934;184943;182114;-170084;
2025-06-18T10:26:05.911;538390334769173312;252969;185029;182208;-170092;
2025-06-18T10:26:05.929;538390334787355136;253007;185166;182266;-170062;
2025-06-18T10:26:05.948;538390334805536896;253058;185200;182316;-170051;
2025-06-18T10:26:05.966;538390334823718720;253076;185224;182337;-170033;
2025-06-18T10:26:05.984;538390334841900544;253125;185346;182428;-170091;
2025-06-18T10:26:06.002;538390334860082368;253204;185523;182475;-170051;
2025-06-18T10:26:06.020;538390334878264192;253283;185513;182507;-170054;
2025-06-18T10:26:06.039;538390334896446016;253376;185662;182613;-170026;
2025-06-18T10:26:06.057;538390334914627840;253508;185782;182684;-170055;
2025-06-18T10:26:06.075;538390334932809664;253531;185806;182770;-170068;
2025-06-18T10:26:06.093;538390334950991488;253666;185966;182879;-170024;
2025-06-18T10:26:06.111;538390334969173312;253762;186022;182958;-170034;
2025-06-18T10:26:06.129;538390334987355136;253915;186192;183084;-170025;
2025-06-18T10:26:06.148;538390335005536896;253985;186276;183226;-170035;
2025-06-18T10:26:06.166;538390335023718720;254098;186378;183260;-170068;
2025-06-18T10:26:06.184;538390335041900544;254229;186506;183387;-170074;
2025-06-18T10:26:06.202;538390335060082368;254339;186604;183547;-169992;
2025-06-18T10:26:06.220;538390335078264192;254420;186694;183668;-170039;
2025-06-18T10:26:06.239;538390335096446016;254489;186737;183746;-170049;
2025-06-18T10:26:06.257;538390335114627840;254473;186690;183776;-170085;
2025-06-18T10:26:06.275;538390335132809664;254567;186785;183817;-170017;
2025-06-18T10:26:06.293;538390335150991488;254563;186707;183824;-170025;
2025-06-18T10:26:06.311;538390335169173312;254589;186812;183924;-170057;
2025-06-18T10:26:06.329;538390335187355136;254729;186921;184110;-170047;
2025-06-18T10:26:06.348;538390335205536896;254874;186994;184221;-170071;
2025-06-18T10:26:06.366;538390335223718720;254935;187059;184414;-170060;
