Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-16T11:11:02.000;538220232728148160;449474;386657;439148;1806;
2025-06-16T11:11:02.018;538220232746341504;449685;386845;439230;1922;
2025-06-16T11:11:02.037;538220232764534784;449730;386893;439356;1806;
2025-06-16T11:11:02.055;538220232782728064;449948;387157;439586;1856;
2025-06-16T11:11:02.073;538220232800921408;449998;387203;439596;1815;
2025-06-16T11:11:02.091;538220232819114688;450257;387366;439821;1852;
2025-06-16T11:11:02.109;538220232837308032;450460;387496;439974;1870;
2025-06-16T11:11:02.128;538220232855501312;450666;387663;440130;1907;
2025-06-16T11:11:02.146;538220232873694592;450802;387801;440249;1870;
2025-06-16T11:11:02.164;538220232891887936;451007;387894;440383;1802;
2025-06-16T11:11:02.182;538220232910081216;451228;388070;440650;1866;
2025-06-16T11:11:02.200;538220232928274560;451324;388143;440716;1788;
2025-06-16T11:11:02.219;538220232946467840;451518;388203;440870;1777;
2025-06-16T11:11:02.237;538220232964661120;451704;388425;441080;1832;
2025-06-16T11:11:02.255;538220232982854464;451980;388556;441344;1863;
2025-06-16T11:11:02.273;538220233001047744;452158;388668;441569;1850;
2025-06-16T11:11:02.291;538220233019241115;452269;388714;441641;1787;
2025-06-16T11:11:02.309;538220233037435136;452408;388786;441784;1815;
2025-06-16T11:11:02.328;538220233055629184;452460;388848;441756;1772;
2025-06-16T11:11:02.346;538220233073823232;452570;388691;441831;1762;
2025-06-16T11:11:02.364;538220233092017216;452614;388638;441806;1786;
2025-06-16T11:11:02.382;538220233110211264;452705;388591;441791;1800;
2025-06-16T11:11:02.400;538220233128405312;452731;388584;441791;1880;
2025-06-16T11:11:02.419;538220233146599360;452773;388486;441706;1852;
2025-06-16T11:11:02.437;538220233164793344;452748;388447;441677;1819;
2025-06-16T11:11:02.455;538220233182987392;452784;388470;441662;1870;
2025-06-16T11:11:02.473;538220233201181440;452760;388357;441574;1833;
2025-06-16T11:11:02.491;538220233219375488;452772;388366;441609;1863;
2025-06-16T11:11:02.510;538220233237569472;452714;388386;441556;1845;
2025-06-16T11:11:02.528;538220233255763520;452796;388431;441503;1830;
2025-06-16T11:11:02.546;538220233273957568;452859;388533;441512;1849;
2025-06-16T11:11:02.564;538220233292151616;452908;388522;441529;1856;
2025-06-16T11:11:02.582;538220233310345600;452930;388555;441547;1829;
2025-06-16T11:11:02.601;538220233328539648;453082;388655;441601;1864;
2025-06-16T11:11:02.619;538220233346733696;453051;388581;441556;1812;
2025-06-16T11:11:02.637;538220233364927744;453140;388705;441650;1805;
2025-06-16T11:11:02.655;538220233383121728;453205;388667;441592;1831;
2025-06-16T11:11:02.673;538220233401315776;453330;388827;441743;1869;
2025-06-16T11:11:02.692;538220233419509824;453364;388911;441748;1861;
2025-06-16T11:11:02.710;538220233437703872;453448;388942;441820;1822;
2025-06-16T11:11:02.728;538220233455897856;453644;389063;441947;1884;
2025-06-16T11:11:02.746;538220233474091904;453770;389144;441978;1818;
2025-06-16T11:11:02.764;538220233492285952;453804;389163;442048;1823;
2025-06-16T11:11:02.783;538220233510480000;453954;389337;442116;1819;
2025-06-16T11:11:02.801;538220233528673984;454008;389419;442181;1810;
2025-06-16T11:11:02.819;538220233546868032;454176;389505;442197;1768;
2025-06-16T11:11:02.837;538220233565062080;454393;389600;442400;1818;
2025-06-16T11:11:02.855;538220233583256128;454539;389705;442490;1829;
2025-06-16T11:11:02.873;538220233601450112;454709;389811;442602;1830;
2025-06-16T11:11:02.892;538220233619644160;454805;389931;442708;1829;
2025-06-16T11:11:02.910;538220233637838208;454992;390021;442819;1885;
2025-06-16T11:11:02.928;538220233656032256;455144;390189;442949;1850;
2025-06-16T11:11:02.946;538220233674226240;455321;390287;443058;1818;
2025-06-16T11:11:02.964;538220233692420288;455490;390462;443216;1879;
2025-06-16T11:11:02.983;538220233710614336;455647;390540;443279;1821;
2025-06-16T11:11:03.001;538220233728808384;455813;390697;443442;1808;
2025-06-16T11:11:03.019;538220233747002368;455961;390840;443531;1771;
2025-06-16T11:11:03.037;538220233765196416;456115;391004;443798;1814;
2025-06-16T11:11:03.055;538220233783390471;456213;391057;443880;1839;
2025-06-16T11:11:03.074;538220233801583936;456417;391170;443902;1830;
2025-06-16T11:11:03.092;538220233819777408;456545;391331;443998;1853;
2025-06-16T11:11:03.110;538220233837970880;456601;391330;444012;1811;
2025-06-16T11:11:03.128;538220233856164416;456573;391328;443997;1760;
2025-06-16T11:11:03.146;538220233874357888;456644;391257;444006;1834;
2025-06-16T11:11:03.165;538220233892551360;456589;391177;443985;1846;
2025-06-16T11:11:03.183;538220233910744832;456522;391114;443904;1784;
2025-06-16T11:11:03.201;538220233928938368;456602;391115;443893;1826;
2025-06-16T11:11:03.219;538220233947131840;456554;391030;443882;1854;
2025-06-16T11:11:03.237;538220233965325312;456477;390960;443781;1834;
2025-06-16T11:11:03.256;538220233983518784;456440;390919;443739;1767;
2025-06-16T11:11:03.274;538220234001712320;456496;390972;443767;1778;
2025-06-16T11:11:03.292;538220234019905792;456511;390937;443686;1848;
2025-06-16T11:11:03.310;538220234038099264;456495;390891;443711;1813;
2025-06-16T11:11:03.328;538220234056292736;456534;390905;443772;1778;
2025-06-16T11:11:03.347;538220234074486272;456622;390994;443774;1825;
2025-06-16T11:11:03.365;538220234092679744;456696;391021;443843;1828;
2025-06-16T11:11:03.383;538220234110873216;456859;391076;443938;1838;
2025-06-16T11:11:03.401;538220234129066688;456876;391093;444031;1878;
2025-06-16T11:11:03.419;538220234147260224;456986;391117;444039;1850;
2025-06-16T11:11:03.437;538220234165453696;457046;391235;444126;1786;
2025-06-16T11:11:03.456;538220234183647168;457116;391278;444137;1787;
2025-06-16T11:11:03.474;538220234201840640;457236;391333;444192;1794;
2025-06-16T11:11:03.492;538220234220034176;457386;391399;444286;1891;
2025-06-16T11:11:03.510;538220234238227648;457449;391462;444380;1860;
2025-06-16T11:11:03.528;538220234256421120;457575;391506;444437;1828;
2025-06-16T11:11:03.547;538220234274614592;457716;391576;444516;1818;
2025-06-16T11:11:03.565;538220234292808064;457817;391720;444617;1805;
2025-06-16T11:11:03.583;538220234311001600;457896;391765;444695;1846;
2025-06-16T11:11:03.601;538220234329195072;458057;391860;444775;1792;
2025-06-16T11:11:03.619;538220234347388544;458180;392007;444958;1854;
2025-06-16T11:11:03.638;538220234365582016;458298;392074;445018;1780;
2025-06-16T11:11:03.656;538220234383775552;458509;392249;445160;1806;
2025-06-16T11:11:03.674;538220234401969024;458661;392301;445322;1822;
2025-06-16T11:11:03.692;538220234420162496;458764;392442;445371;1821;
2025-06-16T11:11:03.710;538220234438355968;458870;392544;445470;1772;
2025-06-16T11:11:03.729;538220234456549504;459077;392614;445584;1780;
2025-06-16T11:11:03.747;538220234474742976;459181;392734;445746;1828;
2025-06-16T11:11:03.765;538220234492936448;459305;392834;445811;1821;
2025-06-16T11:11:03.783;538220234511129920;459464;392942;445955;1821;
2025-06-16T11:11:03.801;538220234529323456;459637;393088;446108;1846;
2025-06-16T11:11:03.820;538220234547516939;459745;393184;446248;1798;
2025-06-16T11:11:03.838;538220234565711040;459951;393370;446338;1829;
2025-06-16T11:11:03.856;538220234583905152;460111;393484;446474;1849;
2025-06-16T11:11:03.874;538220234602099264;460245;393571;446617;1833;
2025-06-16T11:11:03.892;538220234620293376;460394;393672;446691;1861;
2025-06-16T11:11:03.911;538220234638487552;460509;393819;446838;1808;
2025-06-16T11:11:03.929;538220234656681664;460603;393783;446886;1799;
2025-06-16T11:11:03.947;538220234674875776;460614;393777;446838;1798;
2025-06-16T11:11:03.965;538220234693069888;460588;393749;446833;1803;
2025-06-16T11:11:03.983;538220234711264000;460597;393692;446838;1804;
2025-06-16T11:11:04.001;538220234729458112;460677;393679;446818;1853;
2025-06-16T11:11:04.020;538220234747652288;460747;393629;446846;1831;
2025-06-16T11:11:04.038;538220234765846400;460718;393648;446809;1906;
2025-06-16T11:11:04.056;538220234784040512;460712;393575;446811;1896;
2025-06-16T11:11:04.074;538220234802234624;460729;393538;446710;1880;
2025-06-16T11:11:04.092;538220234820428736;460745;393520;446670;1818;
2025-06-16T11:11:04.111;538220234838622848;460773;393561;446752;1833;
2025-06-16T11:11:04.129;538220234856816960;460853;393510;446775;1794;
2025-06-16T11:11:04.147;538220234875011136;460895;393617;446802;1846;
2025-06-16T11:11:04.165;538220234893205248;460924;393587;446805;1768;
2025-06-16T11:11:04.183;538220234911399360;461025;393663;446910;1822;
