nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,window_start,window_end,window_number
46,638.2771597331457,566.0029999999985,712.0689999999978,31.601583884719,27.02023332919061,26.721402613677224,28.888888888888886,6.666666666666667,4.6,0.0,30.0,1
47,639.0702414409511,566.0029999999985,712.0689999999978,31.725574789727194,26.718389113348216,26.429356658220133,28.26086956521739,6.521739130434782,4.7,0.9975580724637682,30.997558072463768,2
47,639.0702627175469,566.0029999999985,712.0689999999978,31.725587277419717,27.929584578537238,27.635738205659393,30.434782608695656,8.695652173913043,4.7,1.9951161449275363,31.995116144927536,3
46,640.6586597331459,566.0029999999985,712.0689999999978,31.56830711658592,27.975405009701323,27.67472014388268,31.11111111111111,8.88888888888889,4.6,2.9926742173913046,32.992674217391304,4
47,642.1780286749939,566.0029999999985,712.0689999999978,31.5662591203421,27.62812589157783,27.372255104353936,30.434782608695656,8.695652173913043,4.7,3.9902322898550726,33.99023228985507,5
47,643.3434542069087,566.0029999999985,712.0689999999978,30.60765763709498,28.333198074403604,28.026347048610113,32.608695652173914,8.695652173913043,4.2727272727272725,4.987790362318841,34.98779036231884,6
46,645.0247466896676,566.0029999999985,712.0689999999978,29.179946429530123,28.38766562547715,28.073407470772192,33.33333333333333,8.88888888888889,4.181818181818182,5.985348434782609,35.98534843478261,7
47,644.8973478239301,566.0029999999985,712.0689999999978,28.622135485928908,28.07053911391109,27.76658506147443,32.608695652173914,8.695652173913043,4.2727272727272725,6.982906507246377,36.982906507246376,8
46,645.8185945157547,566.0029999999985,712.0689999999978,28.22510538492775,27.987483250179004,27.674764125021287,31.11111111111111,8.88888888888889,4.181818181818182,7.980464579710145,37.980464579710144,9
47,644.8973265473344,566.0029999999985,712.0689999999978,28.36782011184908,27.674749463846712,27.37228410387157,30.434782608695656,8.695652173913043,4.2727272727272725,8.978022652173914,38.97802265217391,10
47,647.5444477992753,566.0029999999985,712.0689999999978,27.972686790982817,28.68919074942301,28.415993631976832,32.608695652173914,10.869565217391305,4.7,9.975580724637682,39.97558072463768,11
46,649.5079002624745,566.0029999999985,712.0689999999978,27.2502717217159,28.920603760007143,28.615166459492798,33.33333333333333,11.11111111111111,4.6,10.97313879710145,40.97313879710145,12
46,650.3933266517196,566.0029999999985,712.0689999999978,26.956137946371857,28.811104858387555,28.493559198486867,33.33333333333333,11.11111111111111,4.6,11.970696869565218,41.97069686956522,13
46,651.072048003893,566.0029999999985,712.0689999999978,26.9183155343642,28.79498637476476,28.473619226672565,33.33333333333333,11.11111111111111,3.8333333333333335,12.968254942028986,42.968254942028985,14
45,651.0798685195359,566.0029999999985,712.0689999999978,27.222439586559027,29.111019230130058,28.77831094076745,34.090909090909086,11.363636363636363,3.75,13.965813014492754,43.96581301449275,15
46,650.024219203894,566.0029999999985,712.0689999999978,27.317098403175255,28.88342288144618,28.58661944591637,33.33333333333333,11.11111111111111,4.181818181818182,14.963371086956522,44.96337108695652,16
45,649.4569129639806,566.0029999999985,712.0689999999978,27.35036672806132,26.55340714591585,26.302355017510457,29.545454545454547,9.090909090909092,4.090909090909091,15.96092915942029,45.96092915942029,17
46,648.0396322473723,566.0029999999985,693.8110000000001,25.417068082702105,26.289550638759025,26.008464731722068,28.888888888888886,8.88888888888889,3.8333333333333335,16.95848723188406,46.958487231884064,18
46,647.2458061604156,566.0029999999985,693.8110000000001,24.509843896021557,26.289549235735816,26.008464731722068,28.888888888888886,8.88888888888889,3.5384615384615383,17.95604530434783,47.956045304347825,19
46,645.6581105082417,566.0029999999985,693.8110000000001,23.46747283052261,25.863425880590352,25.577658221170203,26.666666666666668,8.88888888888889,3.5384615384615383,18.953603376811596,48.9536033768116,20
45,645.3995351862027,566.0029999999985,693.8110000000001,23.666287860954267,23.452748234576635,23.244047796525177,25.0,6.8181818181818175,3.4615384615384617,19.951161449275364,49.95116144927536,21
46,648.0396322473723,605.4024051247366,693.8110000000001,20.586046089756785,22.752429722349973,22.552146661248702,22.22222222222222,6.666666666666667,3.5384615384615383,20.948719521739132,50.948719521739136,22
46,648.7708190924867,620.7779999999943,693.8110000000001,19.612274665396097,22.73783754678871,22.48743567473394,22.22222222222222,6.666666666666667,3.2857142857142856,21.9462775942029,51.9462775942029,23
46,648.3739060490084,620.7779999999943,693.8110000000001,19.620700260142293,22.03078925561603,21.818607276633486,20.0,6.666666666666667,3.066666666666667,22.94383566666667,52.94383566666667,24
46,648.3739060490084,620.7779999999943,675.5530000000008,18.850430736856328,21.3633873540107,21.128579242942788,20.0,4.444444444444445,3.2857142857142856,23.941393739130437,53.94139373913043,25
46,647.9769930055302,620.7779999999943,675.5530000000008,19.239619975666827,21.892763157833013,21.648143601261985,22.22222222222222,4.444444444444445,3.5384615384615383,24.938951811594205,54.93895181159421,26
46,647.9769712663998,620.7779999999943,675.5530000000008,19.239609213707457,21.892725248843245,21.64810611584964,22.22222222222222,4.444444444444445,3.5384615384615383,25.936509884057973,55.93650988405797,27
46,648.3738843098781,620.7779999999943,675.5530000000008,19.62064879899997,21.892725248843313,21.648106115849707,22.22222222222222,4.444444444444445,3.5384615384615383,26.93406795652174,56.934067956521744,28
46,647.5800582229215,620.7779999999943,675.5530000000008,19.23145711573397,21.89272524884332,21.64810611584971,22.22222222222222,4.444444444444445,3.2857142857142856,27.93162602898551,57.931626028985505,29
46,648.3738843098781,620.7779999999943,675.5530000000008,19.620648799000083,21.89272524884359,21.64810611584998,22.22222222222222,4.444444444444445,3.5384615384615383,28.929184101449277,58.92918410144928,30
