Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-17T15:53:08.092;538323556940674816;-146934;-166661;-157140;-472190;
2025-06-17T15:53:08.110;538323556958856640;-146840;-166574;-157050;-472069;
2025-06-17T15:53:08.128;538323556977038464;-146845;-166527;-157018;-472098;
2025-06-17T15:53:08.146;538323556995220288;-146848;-166518;-156954;-472105;
2025-06-17T15:53:08.164;538323557013402112;-146833;-166536;-156969;-472092;
2025-06-17T15:53:08.182;538323557031583936;-146792;-166331;-156923;-472123;
2025-06-17T15:53:08.201;538323557049765696;-146708;-166236;-156851;-472095;
2025-06-17T15:53:08.219;538323557067947520;-146721;-166198;-156786;-472086;
2025-06-17T15:53:08.237;538323557086129344;-146650;-166148;-156693;-472140;
2025-06-17T15:53:08.255;538323557104311168;-146670;-166089;-156645;-472094;
2025-06-17T15:53:08.273;538323557122492992;-146607;-166015;-156579;-472132;
2025-06-17T15:53:08.292;538323557140674816;-146461;-165911;-156478;-472142;
2025-06-17T15:53:08.310;538323557158856640;-146349;-165827;-156383;-472094;
2025-06-17T15:53:08.328;538323557177038464;-146268;-165829;-156273;-472128;
2025-06-17T15:53:08.346;538323557195220288;-146164;-165721;-156240;-472106;
2025-06-17T15:53:08.364;538323557213402112;-146097;-165585;-156173;-472115;
2025-06-17T15:53:08.382;538323557231583936;-145967;-165479;-156007;-472094;
2025-06-17T15:53:08.401;538323557249765696;-145844;-165346;-155897;-472078;
2025-06-17T15:53:08.419;538323557267947520;-145805;-165313;-155848;-472100;
2025-06-17T15:53:08.437;538323557286129344;-145790;-165326;-155811;-472108;
2025-06-17T15:53:08.455;538323557304311168;-145888;-165356;-155918;-472094;
2025-06-17T15:53:08.473;538323557322492992;-146029;-165431;-155997;-472024;
2025-06-17T15:53:08.492;538323557340674816;-146350;-165632;-156292;-472089;
2025-06-17T15:53:08.510;538323557358856640;-146639;-165779;-156531;-472067;
2025-06-17T15:53:08.528;538323557377038464;-146853;-165913;-156726;-472108;
2025-06-17T15:53:08.546;538323557395220288;-147038;-165956;-156903;-472136;
2025-06-17T15:53:08.564;538323557413402112;-147292;-166064;-157043;-472156;
2025-06-17T15:53:08.582;538323557431583936;-147475;-166167;-157167;-472081;
2025-06-17T15:53:08.601;538323557449765696;-147606;-166283;-157187;-472150;
2025-06-17T15:53:08.619;538323557467947520;-147741;-166318;-157297;-472148;
2025-06-17T15:53:08.637;538323557486129344;-147817;-166286;-157309;-472181;
2025-06-17T15:53:08.655;538323557504311168;-147829;-166370;-157299;-472115;
2025-06-17T15:53:08.673;538323557522492992;-147849;-166370;-157343;-472112;
2025-06-17T15:53:08.692;538323557540674816;-147843;-166316;-157315;-472073;
2025-06-17T15:53:08.710;538323557558856640;-147836;-166274;-157229;-472100;
2025-06-17T15:53:08.728;538323557577038464;-147819;-166248;-157261;-472063;
2025-06-17T15:53:08.746;538323557595220288;-147873;-166302;-157298;-472118;
