Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-16T11:02:55.791;538219746490748288;478425;408826;470341;1926;
2025-06-16T11:02:55.809;538219746508930112;478512;408957;470406;1951;
2025-06-16T11:02:55.827;538219746527111936;478592;409045;470559;1935;
2025-06-16T11:02:55.845;538219746545293760;478771;409118;470699;1946;
2025-06-16T11:02:55.863;538219746563475584;478868;409187;470829;1904;
2025-06-16T11:02:55.881;538219746581657408;478903;409197;470874;1900;
2025-06-16T11:02:55.900;538219746599839168;479094;409269;470979;1979;
2025-06-16T11:02:55.918;538219746618020992;479177;409407;471089;1968;
2025-06-16T11:02:55.936;538219746636202816;479263;409486;471130;1923;
2025-06-16T11:02:55.954;538219746654384640;479377;409654;471257;1933;
2025-06-16T11:02:55.972;538219746672566464;479492;409839;471399;1916;
2025-06-16T11:02:55.991;538219746690748288;479535;409855;471457;1907;
2025-06-16T11:02:56.009;538219746708930112;479665;409931;471565;1917;
2025-06-16T11:02:56.027;538219746727111936;479774;410086;471602;1908;
2025-06-16T11:02:56.045;538219746745293760;479894;410174;471746;1896;
2025-06-16T11:02:56.063;538219746763475584;479977;410242;471866;1911;
2025-06-16T11:02:56.081;538219746781657408;480181;410426;472026;1874;
2025-06-16T11:02:56.100;538219746799839168;480335;410611;472123;1932;
2025-06-16T11:02:56.118;538219746818020992;480414;410774;472246;1873;
2025-06-16T11:02:56.136;538219746836202816;480563;410850;472341;1928;
2025-06-16T11:02:56.154;538219746854384640;480732;411005;472470;1954;
2025-06-16T11:02:56.172;538219746872566464;480845;411103;472547;1904;
2025-06-16T11:02:56.191;538219746890748288;480898;411087;472632;1921;
2025-06-16T11:02:56.209;538219746908930112;480883;411093;472651;1899;
2025-06-16T11:02:56.227;538219746927111936;480915;411066;472631;1908;
2025-06-16T11:02:56.245;538219746945293760;480801;410959;472515;1915;
2025-06-16T11:02:56.263;538219746963475584;480723;410911;472393;1861;
2025-06-16T11:02:56.281;538219746981657408;480680;410814;472364;1862;
2025-06-16T11:02:56.300;538219746999839168;480624;410725;472281;1895;
2025-06-16T11:02:56.318;538219747018020992;480542;410692;472278;1882;
2025-06-16T11:02:56.336;538219747036202816;480512;410637;472240;1897;
2025-06-16T11:02:56.354;538219747054384640;480529;410648;472258;1947;
2025-06-16T11:02:56.372;538219747072566464;480524;410606;472201;1911;
2025-06-16T11:02:56.391;538219747090748288;480458;410570;472178;1925;
2025-06-16T11:02:56.409;538219747108930112;480491;410570;472139;1928;
2025-06-16T11:02:56.427;538219747127111936;480533;410598;472114;1896;
2025-06-16T11:02:56.445;538219747145293760;480612;410560;472206;1930;
2025-06-16T11:02:56.463;538219747163475584;480561;410638;472298;1956;
2025-06-16T11:02:56.481;538219747181657408;480577;410708;472252;1912;
2025-06-16T11:02:56.500;538219747199839168;480617;410748;472205;1866;
2025-06-16T11:02:56.518;538219747218020992;480652;410835;472269;1895;
2025-06-16T11:02:56.536;538219747236202806;480741;410934;472296;1943;
2025-06-16T11:02:56.554;538219747254401408;480723;411040;472370;1917;
2025-06-16T11:02:56.572;538219747272600000;480768;411092;472325;1883;
2025-06-16T11:02:56.591;538219747290798656;480955;411202;472540;1970;
2025-06-16T11:02:56.609;538219747308997248;480983;411181;472481;1954;
2025-06-16T11:02:56.627;538219747327195840;481112;411262;472627;1964;
2025-06-16T11:02:56.645;538219747345394432;481095;411291;472634;1891;
2025-06-16T11:02:56.663;538219747363593088;481244;411441;472810;1977;
2025-06-16T11:02:56.682;538219747381791680;481345;411456;472831;1925;
2025-06-16T11:02:56.700;538219747399990272;481416;411536;472945;1912;
2025-06-16T11:02:56.718;538219747418188928;481431;411630;472963;1893;
2025-06-16T11:02:56.736;538219747436387520;481620;411691;472987;1865;
2025-06-16T11:02:56.754;538219747454586112;481747;411763;473169;1911;
2025-06-16T11:02:56.773;538219747472784704;481850;411829;473319;1946;
2025-06-16T11:02:56.791;538219747490983360;481933;411891;473354;1948;
2025-06-16T11:02:56.809;538219747509181952;482084;412080;473479;1947;
2025-06-16T11:02:56.827;538219747527380544;482210;412121;473573;1967;
2025-06-16T11:02:56.845;538219747545579136;482329;412275;473642;1924;
2025-06-16T11:02:56.864;538219747563777792;482443;412292;473794;1911;
2025-06-16T11:02:56.882;538219747581976384;482546;412425;473876;1931;
2025-06-16T11:02:56.900;538219747600174976;482690;412590;474093;1931;
2025-06-16T11:02:56.918;538219747618373632;482763;412629;474161;1914;
2025-06-16T11:02:56.936;538219747636572224;482890;412711;474252;1882;
2025-06-16T11:02:56.955;538219747654770816;482950;412893;474400;1876;
2025-06-16T11:02:56.973;538219747672969408;483122;412975;474521;1906;
2025-06-16T11:02:56.991;538219747691168064;483201;413085;474598;1843;
2025-06-16T11:02:57.009;538219747709366656;483329;413236;474704;1870;
2025-06-16T11:02:57.027;538219747727565248;483358;413291;474733;1880;
2025-06-16T11:02:57.046;538219747745763904;483398;413272;474789;1903;
2025-06-16T11:02:57.064;538219747763962496;483317;413185;474699;1905;
2025-06-16T11:02:57.082;538219747782161088;483300;413162;474645;1898;
2025-06-16T11:02:57.100;538219747800359680;483197;413034;474604;1878;
2025-06-16T11:02:57.118;538219747818558336;483211;412968;474483;1931;
2025-06-16T11:02:57.137;538219747836756928;483199;412887;474423;1907;
2025-06-16T11:02:57.155;538219747854955520;483150;412892;474318;1916;
2025-06-16T11:02:57.173;538219747873154176;483152;412825;474295;1901;
2025-06-16T11:02:57.191;538219747891352768;483083;412852;474270;1891;
2025-06-16T11:02:57.209;538219747909551360;483019;412762;474225;1904;
2025-06-16T11:02:57.228;538219747927749952;483029;412761;474163;1810;
2025-06-16T11:02:57.246;538219747945948608;483108;412804;474222;1832;
2025-06-16T11:02:57.264;538219747964147200;483067;412833;474308;1893;
2025-06-16T11:02:57.282;538219747982345792;483164;412839;474297;1906;
2025-06-16T11:02:57.300;538219748000544426;483217;412836;474337;1903;
2025-06-16T11:02:57.318;538219748018743040;483245;412883;474359;1897;
2025-06-16T11:02:57.337;538219748036941632;483307;412919;474417;1878;
2025-06-16T11:02:57.355;538219748055140288;483341;412981;474457;1954;
2025-06-16T11:02:57.373;538219748073338880;483371;412994;474428;1963;
2025-06-16T11:02:57.391;538219748091537472;483381;412997;474480;1929;
2025-06-16T11:02:57.409;538219748109736064;483502;413070;474543;1935;
2025-06-16T11:02:57.428;538219748127934720;483613;413121;474640;1957;
2025-06-16T11:02:57.446;538219748146133312;483593;413186;474616;1960;
2025-06-16T11:02:57.464;538219748164331904;483685;413234;474680;1926;
2025-06-16T11:02:57.482;538219748182530560;483733;413274;474693;1932;
2025-06-16T11:02:57.500;538219748200729152;483832;413333;474829;1906;
2025-06-16T11:02:57.519;538219748218927744;483997;413386;474932;1877;
2025-06-16T11:02:57.537;538219748237126336;484013;413445;474890;1854;
2025-06-16T11:02:57.555;538219748255324992;484157;413499;475074;1912;
2025-06-16T11:02:57.573;538219748273523584;484223;413552;475143;1894;
2025-06-16T11:02:57.591;538219748291722176;484306;413651;475150;1894;
2025-06-16T11:02:57.610;538219748309920768;484384;413688;475325;1945;
2025-06-16T11:02:57.628;538219748328119424;484469;413765;475307;1903;
2025-06-16T11:02:57.646;538219748346318016;484618;413854;475422;1945;
2025-06-16T11:02:57.664;538219748364516608;484612;413979;475476;1919;
2025-06-16T11:02:57.682;538219748382715264;484713;414035;475546;1877;
2025-06-16T11:02:57.701;538219748400913856;484832;414119;475719;1908;
2025-06-16T11:02:57.719;538219748419112448;484933;414188;475793;1849;
2025-06-16T11:02:57.737;538219748437311040;485116;414345;475908;1900;
2025-06-16T11:02:57.755;538219748455509696;485190;414354;476020;1872;
2025-06-16T11:02:57.773;538219748473708288;485340;414537;476150;1873;
2025-06-16T11:02:57.792;538219748491906880;485481;414623;476202;1833;
2025-06-16T11:02:57.810;538219748510105536;485558;414680;476275;1853;
2025-06-16T11:02:57.828;538219748528304128;485641;414745;476411;1871;
2025-06-16T11:02:57.846;538219748546502720;485775;414884;476489;1887;
2025-06-16T11:02:57.864;538219748564701312;485816;414928;476504;1840;
2025-06-16T11:02:57.883;538219748582899968;485852;414961;476510;1893;
2025-06-16T11:02:57.901;538219748601098560;485814;414823;476476;1904;
2025-06-16T11:02:57.919;538219748619297152;485728;414820;476415;1890;
2025-06-16T11:02:57.937;538219748637495808;485699;414731;476302;1886;
2025-06-16T11:02:57.955;538219748655694400;485628;414626;476275;1849;
2025-06-16T11:02:57.974;538219748673892992;485617;414577;476200;1897;
2025-06-16T11:02:57.992;538219748692091584;485642;414567;476206;1900;
2025-06-16T11:02:58.010;538219748710290240;485588;414404;476141;1919;
2025-06-16T11:02:58.028;538219748728488832;485547;414434;476075;1889;
2025-06-16T11:02:58.046;538219748746687424;485557;414373;476113;1920;
2025-06-16T11:02:58.065;538219748764886046;485615;414402;476047;1914;
2025-06-16T11:02:58.083;538219748783084928;485699;414427;476113;1902;
2025-06-16T11:02:58.101;538219748801283840;485689;414364;476086;1852;
2025-06-16T11:02:58.119;538219748819482752;485698;414471;476219;1940;
2025-06-16T11:02:58.137;538219748837681600;485756;414455;476152;1955;
2025-06-16T11:02:58.156;538219748855880512;485790;414534;476221;1937;
2025-06-16T11:02:58.174;538219748874079424;485761;414527;476189;1900;
2025-06-16T11:02:58.192;538219748892278336;485856;414559;476225;1903;
2025-06-16T11:02:58.210;538219748910477248;485947;414599;476302;1955;
2025-06-16T11:02:58.228;538219748928676160;485992;414628;476273;1874;
2025-06-16T11:02:58.247;538219748946875008;485994;414573;476304;1815;
2025-06-16T11:02:58.265;538219748965073920;486063;414752;476369;1880;
2025-06-16T11:02:58.283;538219748983272832;486174;414742;476443;1911;
2025-06-16T11:02:58.301;538219749001471744;486251;414865;476524;1912;
2025-06-16T11:02:58.319;538219749019670656;486279;414917;476501;1878;
2025-06-16T11:02:58.338;538219749037869568;486338;414949;476615;1902;
2025-06-16T11:02:58.356;538219749056068416;486408;415042;476653;1895;
2025-06-16T11:02:58.374;538219749074267328;486535;415073;476799;1929;
2025-06-16T11:02:58.392;538219749092466240;486554;415157;476879;1901;
2025-06-16T11:02:58.410;538219749110665152;486612;415149;476838;1839;
2025-06-16T11:02:58.429;538219749128864064;486741;415299;476959;1867;
2025-06-16T11:02:58.447;538219749147062912;486780;415341;477017;1882;
2025-06-16T11:02:58.465;538219749165261824;486924;415468;477111;1999;
2025-06-16T11:02:58.483;538219749183460736;487010;415518;477238;1903;
2025-06-16T11:02:58.501;538219749201659648;487102;415628;477327;1913;
2025-06-16T11:02:58.520;538219749219858560;487204;415698;477333;1906;
2025-06-16T11:02:58.538;538219749238057472;487276;415854;477460;1896;
2025-06-16T11:02:58.556;538219749256256320;487402;415939;477556;1886;
2025-06-16T11:02:58.574;538219749274455232;487546;415992;477650;1920;
2025-06-16T11:02:58.592;538219749292654144;487638;416061;477685;1877;
2025-06-16T11:02:58.611;538219749310853056;487684;416154;477776;1866;
2025-06-16T11:02:58.629;538219749329051968;487801;416248;477887;1885;
2025-06-16T11:02:58.647;538219749347250880;487941;416310;478011;1899;
2025-06-16T11:02:58.665;538219749365449728;488049;416396;478101;1903;
2025-06-16T11:02:58.683;538219749383648640;488194;416537;478281;1962;
