Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-16T11:45:35.673;538222306235647296;378247;294413;257651;2249;
2025-06-16T11:45:35.691;538222306253829120;378296;294441;257688;2239;
2025-06-16T11:45:35.709;538222306272010944;378344;294501;257718;2220;
2025-06-16T11:45:35.727;538222306290192768;378497;294595;257750;2174;
2025-06-16T11:45:35.745;538222306308374592;378669;294707;257855;2224;
2025-06-16T11:45:35.763;538222306326556416;378798;294849;257897;2229;
2025-06-16T11:45:35.782;538222306344738176;378936;294921;258019;2304;
2025-06-16T11:45:35.800;538222306362920000;379048;294998;258116;2320;
2025-06-16T11:45:35.818;538222306381101824;379176;295114;258273;2269;
2025-06-16T11:45:35.836;538222306399283648;379357;295212;258346;2242;
2025-06-16T11:45:35.854;538222306417465472;379515;295359;258433;2227;
2025-06-16T11:45:35.873;538222306435647296;379562;295422;258527;2280;
2025-06-16T11:45:35.891;538222306453829120;379561;295437;258491;2164;
2025-06-16T11:45:35.909;538222306472010944;379680;295461;258546;2193;
2025-06-16T11:45:35.927;538222306490192768;379725;295420;258569;2175;
2025-06-16T11:45:35.945;538222306508374592;379650;295501;258565;2192;
2025-06-16T11:45:35.963;538222306526556416;379856;295525;258642;2150;
2025-06-16T11:45:35.982;538222306544738176;379984;295643;258662;2185;
2025-06-16T11:45:36.000;538222306562920000;379975;295651;258636;2178;
2025-06-16T11:45:36.018;538222306581101824;380138;295702;258738;2239;
2025-06-16T11:45:36.036;538222306599283648;380142;295784;258763;2180;
2025-06-16T11:45:36.054;538222306617465472;380264;295880;258816;2276;
2025-06-16T11:45:36.073;538222306635647296;380367;295938;258832;2225;
2025-06-16T11:45:36.091;538222306653829120;380435;296000;258861;2197;
2025-06-16T11:45:36.109;538222306672010944;380537;296054;258940;2199;
2025-06-16T11:45:36.127;538222306690192768;380692;296197;259045;2294;
2025-06-16T11:45:36.145;538222306708374592;380750;296216;259061;2274;
2025-06-16T11:45:36.163;538222306726556416;380827;296363;259062;2288;
2025-06-16T11:45:36.182;538222306744738176;380965;296402;259142;2250;
2025-06-16T11:45:36.200;538222306762920000;380959;296396;259134;2175;
