Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-11T15:49:57.013;802946999336525696;565754;590062;560974;374447;
2025-06-11T15:49:57.032;802946999354785792;565704;590014;560950;374531;
2025-06-11T15:49:57.050;802946999373045888;565615;589958;560916;374484;
2025-06-11T15:49:57.068;802946999391306112;565588;589939;560825;374490;
2025-06-11T15:49:57.086;802946999409566208;565598;589915;560742;374499;
2025-06-11T15:49:57.105;802946999427826304;565531;589810;560716;374493;
2025-06-11T15:49:57.123;802946999446086528;565542;589742;560693;374515;
2025-06-11T15:49:57.141;802946999464346624;565441;589728;560571;374499;
2025-06-11T15:49:57.159;802946999482606720;565407;589698;560577;374551;
2025-06-11T15:49:57.178;802946999500866816;565349;589581;560538;374515;
2025-06-11T15:49:57.196;802946999519127040;565280;589560;560510;374487;
2025-06-11T15:49:57.214;802946999537387136;565276;589562;560443;374479;
2025-06-11T15:49:57.232;802946999555647232;565314;589615;560427;374482;
2025-06-11T15:49:57.251;802946999573907456;565300;589526;560396;374526;
2025-06-11T15:49:57.269;802946999592167552;565265;589571;560355;374483;
2025-06-11T15:49:57.287;802946999610427648;565220;589499;560360;374512;
2025-06-11T15:49:57.305;802946999628687872;565195;589468;560346;374491;
2025-06-11T15:49:57.324;802946999646947968;565214;589442;560312;374466;
2025-06-11T15:49:57.342;802946999665208064;565193;589480;560316;374468;
2025-06-11T15:49:57.360;802946999683468160;565124;589446;560204;374504;
2025-06-11T15:49:57.379;802946999701728384;565111;589483;560231;374496;
2025-06-11T15:49:57.397;802946999719988480;565096;589401;560191;374454;
2025-06-11T15:49:57.415;802946999738248576;565125;589419;560256;374493;
2025-06-11T15:49:57.433;802946999756508800;565077;589403;560208;374508;
2025-06-11T15:49:57.452;802946999774768896;565044;589389;560178;374507;
2025-06-11T15:49:57.470;802946999793029121;565030;589379;560217;374491;
2025-06-11T15:49:57.488;802946999811287808;565060;589414;560206;374482;
2025-06-11T15:49:57.506;802946999829546496;565068;589425;560202;374535;
2025-06-11T15:49:57.525;802946999847805056;565096;589464;560213;374456;
2025-06-11T15:49:57.543;802946999866063744;565088;589467;560223;374450;
2025-06-11T15:49:57.561;802946999884322304;565130;589485;560237;374549;
2025-06-11T15:49:57.579;802946999902580992;565138;589500;560286;374542;
