Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-13T17:24:58.018;803125499896694016;548796;546935;538388;373403;
2025-06-13T17:24:58.036;803125499914952832;548749;546949;538385;373393;
2025-06-13T17:24:58.054;803125499933211520;548722;546976;538335;373350;
2025-06-13T17:24:58.072;803125499951470336;548707;546912;538258;373389;
2025-06-13T17:24:58.091;803125499969729024;548684;546876;538250;373386;
2025-06-13T17:24:58.109;803125499987987840;548634;546770;538188;373392;
2025-06-13T17:24:58.127;803125500006246528;548520;546658;538041;373373;
2025-06-13T17:24:58.145;803125500024505216;548492;546585;538000;373438;
2025-06-13T17:24:58.164;803125500042764032;548465;546543;537953;373364;
2025-06-13T17:24:58.182;803125500061022720;548410;546523;538005;373407;
2025-06-13T17:24:58.200;803125500079281536;548373;546407;537965;373405;
2025-06-13T17:24:58.218;803125500097540224;548380;546378;537970;373416;
2025-06-13T17:24:58.237;803125500115799040;548287;546313;537930;373368;
2025-06-13T17:24:58.255;803125500134057728;548283;546284;537939;373434;
2025-06-13T17:24:58.273;803125500152316544;548284;546296;537940;373392;
2025-06-13T17:24:58.291;803125500170575232;548229;546184;537853;373391;
2025-06-13T17:24:58.310;803125500188834048;548224;546154;537842;373437;
2025-06-13T17:24:58.328;803125500207092814;548144;546105;537779;373434;
2025-06-13T17:24:58.346;803125500225352448;548190;546116;537786;373406;
2025-06-13T17:24:58.365;803125500243612032;548088;546055;537771;373384;
2025-06-13T17:24:58.383;803125500261871616;548054;545941;537681;373344;
2025-06-13T17:24:58.401;803125500280131072;548058;545906;537711;373321;
2025-06-13T17:24:58.419;803125500298390656;548030;545870;537668;373306;
2025-06-13T17:24:58.438;803125500316650240;548022;545859;537677;373319;
2025-06-13T17:24:58.456;803125500334909824;548024;545852;537670;373393;
2025-06-13T17:24:58.474;803125500353169280;547999;545846;537650;373410;
2025-06-13T17:24:58.492;803125500371428864;548072;545899;537749;373393;
2025-06-13T17:24:58.511;803125500389688448;548040;545886;537718;373446;
2025-06-13T17:24:58.529;803125500407948032;548003;545785;537591;373395;
2025-06-13T17:24:58.547;803125500426207616;547947;545739;537522;373425;
2025-06-13T17:24:58.565;803125500444467072;547935;545727;537566;373390;
2025-06-13T17:24:58.584;803125500462726656;547954;545748;537523;373367;
2025-06-13T17:24:58.602;803125500480986240;547928;545746;537540;373323;
2025-06-13T17:24:58.620;803125500499245824;547907;545761;537580;373380;
2025-06-13T17:24:58.638;803125500517505280;547893;545664;537511;373338;
2025-06-13T17:24:58.657;803125500535764864;547990;545780;537564;373374;
2025-06-13T17:24:58.675;803125500554024448;547955;545772;537620;373398;
2025-06-13T17:24:58.693;803125500572284032;547990;545832;537592;373363;
2025-06-13T17:24:58.711;803125500590543488;547980;545772;537618;373406;
2025-06-13T17:24:58.730;803125500608803072;547980;545779;537626;373385;
2025-06-13T17:24:58.748;803125500627062656;547999;545779;537577;373347;
2025-06-13T17:24:58.766;803125500645322240;547926;545797;537548;373413;
2025-06-13T17:24:58.785;803125500663581824;547870;545737;537509;373387;
2025-06-13T17:24:58.803;803125500681841280;547749;545622;537406;373370;
2025-06-13T17:24:58.821;803125500700100864;547683;545584;537329;373364;
2025-06-13T17:24:58.839;803125500718360448;547659;545472;537267;373397;
2025-06-13T17:24:58.858;803125500736620032;547625;545460;537213;373446;
2025-06-13T17:24:58.876;803125500754879488;547543;545382;537114;373379;
2025-06-13T17:24:58.894;803125500773139072;547473;545387;537068;373320;
2025-06-13T17:24:58.912;803125500791398656;547435;545337;537088;373336;
2025-06-13T17:24:58.931;803125500809658240;547336;545200;536946;373312;
2025-06-13T17:24:58.949;803125500827917824;547362;545251;536937;373324;
2025-06-13T17:24:58.967;803125500846177280;547359;545182;536929;373337;
2025-06-13T17:24:58.985;803125500864436864;547358;545107;536894;373371;
2025-06-13T17:24:59.004;803125500882696448;547334;545092;536866;373325;
2025-06-13T17:24:59.022;803125500900956032;547280;545096;536848;373304;
2025-06-13T17:24:59.040;803125500919215488;547340;545027;536859;373322;
2025-06-13T17:24:59.058;803125500937475072;547232;544982;536821;373283;
2025-06-13T17:24:59.077;803125500955734656;547207;544989;536767;373316;
2025-06-13T17:24:59.095;803125500973994240;547214;544993;536801;373344;
2025-06-13T17:24:59.113;803125500992253824;547136;544896;536735;373321;
2025-06-13T17:24:59.131;803125501010513280;547071;544857;536730;373328;
2025-06-13T17:24:59.150;803125501028772864;547140;544836;536724;373325;
2025-06-13T17:24:59.168;803125501047032448;547122;544885;536747;373370;
2025-06-13T17:24:59.186;803125501065292032;547096;544877;536676;373300;
2025-06-13T17:24:59.204;803125501083551460;547098;544895;536732;373295;
2025-06-13T17:24:59.223;803125501101808640;547097;544951;536723;373329;
2025-06-13T17:24:59.241;803125501120065792;547086;544950;536695;373335;
2025-06-13T17:24:59.259;803125501138322944;547100;544898;536720;373304;
2025-06-13T17:24:59.278;803125501156580096;547109;544883;536724;373285;
2025-06-13T17:24:59.296;803125501174837120;547214;544990;536777;373347;
2025-06-13T17:24:59.314;803125501193094272;547153;545027;536770;373372;
2025-06-13T17:24:59.332;803125501211351424;547211;545000;536803;373353;
2025-06-13T17:24:59.351;803125501229608576;547198;544972;536749;373350;
2025-06-13T17:24:59.369;803125501247865728;547271;545018;536874;373413;
2025-06-13T17:24:59.387;803125501266122880;547274;545024;536857;373386;
2025-06-13T17:24:59.405;803125501284380032;547275;545005;536848;373338;
2025-06-13T17:24:59.424;803125501302637056;547303;545080;536886;373367;
2025-06-13T17:24:59.442;803125501320894208;547370;545103;536922;373350;
2025-06-13T17:24:59.460;803125501339151360;547390;545177;536960;373371;
2025-06-13T17:24:59.478;803125501357408512;547332;545083;536945;373400;
2025-06-13T17:24:59.497;803125501375665664;547347;545088;536925;373452;
2025-06-13T17:24:59.515;803125501393922816;547324;545082;536821;373389;
2025-06-13T17:24:59.533;803125501412179968;547258;544997;536767;373379;
2025-06-13T17:24:59.551;803125501430436992;547189;544969;536713;373393;
2025-06-13T17:24:59.570;803125501448694144;547098;544847;536586;373386;
2025-06-13T17:24:59.588;803125501466951296;547055;544772;536493;373380;
2025-06-13T17:24:59.606;803125501485208448;546966;544732;536492;373369;
2025-06-13T17:24:59.624;803125501503465600;546969;544678;536458;373422;
