Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-10T09:35:55.008;802838156834604928;518160;522492;527651;373661;
2025-06-10T09:35:55.027;802838156852861056;518253;522608;527713;373670;
2025-06-10T09:35:55.045;802838156871117312;518215;522630;527688;373671;
2025-06-10T09:35:55.063;802838156889373568;518174;522591;527651;373618;
2025-06-10T09:35:55.082;802838156907629696;518162;522550;527655;373640;
2025-06-10T09:35:55.100;802838156925885952;518095;522447;527581;373604;
2025-06-10T09:35:55.118;802838156944142080;517940;522306;527377;373604;
2025-06-10T09:35:55.136;802838156962398336;517858;522254;527348;373672;
2025-06-10T09:35:55.155;802838156980654464;517817;522186;527272;373653;
2025-06-10T09:35:55.173;802838156998910720;517713;522108;527114;373596;
2025-06-10T09:35:55.191;802838157017166848;517635;522012;527137;373602;
2025-06-10T09:35:55.209;802838157035423104;517679;521958;527107;373610;
2025-06-10T09:35:55.228;802838157053679360;517669;521961;527084;373662;
2025-06-10T09:35:55.246;802838157071935488;517677;522007;527048;373611;
2025-06-10T09:35:55.264;802838157090191744;517650;521935;527064;373618;
2025-06-10T09:35:55.282;802838157108447872;517655;521848;527045;373647;
2025-06-10T09:35:55.301;802838157126704128;517643;521823;527010;373595;
2025-06-10T09:35:55.319;802838157144960256;517662;521939;527032;373676;
2025-06-10T09:35:55.337;802838157163216512;517569;521928;526995;373586;
2025-06-10T09:35:55.355;802838157181472640;517568;521849;526970;373528;
2025-06-10T09:35:55.374;802838157199728896;517662;521922;526988;373570;
2025-06-10T09:35:55.392;802838157217985152;517697;521921;527047;373608;
2025-06-10T09:35:55.410;802838157236241235;517636;521949;527018;373622;
2025-06-10T09:35:55.428;802838157254499968;517682;521976;527004;373632;
2025-06-10T09:35:55.447;802838157272758656;517639;521930;526990;373573;
2025-06-10T09:35:55.465;802838157291017216;517676;521951;527070;373609;
2025-06-10T09:35:55.483;802838157309275904;517642;521943;527049;373602;
2025-06-10T09:35:55.501;802838157327534464;517686;521979;527111;373627;
2025-06-10T09:35:55.520;802838157345793152;517715;521991;527134;373604;
2025-06-10T09:35:55.538;802838157364051840;517670;522080;527097;373541;
2025-06-10T09:35:55.556;802838157382310400;517682;522087;527154;373567;
2025-06-10T09:35:55.574;802838157400569088;517778;522127;527183;373652;
2025-06-10T09:35:55.593;802838157418827648;517875;522183;527235;373679;
2025-06-10T09:35:55.611;802838157437086336;517817;522239;527178;373619;
2025-06-10T09:35:55.629;802838157455344896;517847;522255;527251;373617;
