Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-19T14:28:54.014;538491300900632320;17747;-16446;-9072;-170144;
2025-06-19T14:28:54.032;538491300918833280;17680;-16465;-9136;-170107;
2025-06-19T14:28:54.050;538491300937034176;17677;-16420;-9093;-170099;
2025-06-19T14:28:54.068;538491300955235136;17764;-16469;-9036;-170100;
2025-06-19T14:28:54.086;538491300973436032;17771;-16459;-8999;-170130;
2025-06-19T14:28:54.105;538491300991636992;17810;-16427;-9015;-170065;
2025-06-19T14:28:54.123;538491301009837952;17785;-16476;-9009;-170142;
2025-06-19T14:28:54.141;538491301028038848;17882;-16343;-8966;-170055;
2025-06-19T14:28:54.159;538491301046239808;17891;-16320;-8940;-170153;
2025-06-19T14:28:54.177;538491301064440704;17928;-16274;-8898;-170070;
2025-06-19T14:28:54.196;538491301082641664;18031;-16248;-8885;-170052;
2025-06-19T14:28:54.214;538491301100842624;18074;-16146;-8776;-170154;
2025-06-19T14:28:54.232;538491301119043520;18099;-16128;-8747;-170119;
2025-06-19T14:28:54.250;538491301137244480;18177;-16069;-8794;-170122;
2025-06-19T14:28:54.268;538491301155445376;18247;-16100;-8681;-170084;
2025-06-19T14:28:54.287;538491301173646336;18285;-16100;-8668;-170124;
2025-06-19T14:28:54.305;538491301191847296;18347;-15967;-8688;-170072;
2025-06-19T14:28:54.323;538491301210048192;18339;-15987;-8607;-170136;
2025-06-19T14:28:54.341;538491301228249152;18430;-15941;-8539;-170097;
2025-06-19T14:28:54.359;538491301246450112;18509;-15899;-8467;-170129;
2025-06-19T14:28:54.378;538491301264651008;18524;-15897;-8476;-170077;
2025-06-19T14:28:54.396;538491301282851968;18609;-15880;-8523;-170138;
2025-06-19T14:28:54.414;538491301301052864;18654;-15758;-8473;-170111;
2025-06-19T14:28:54.432;538491301319253824;18633;-15787;-8455;-170133;
2025-06-19T14:28:54.450;538491301337454784;18606;-15765;-8472;-170138;
2025-06-19T14:28:54.469;538491301355655680;18593;-15777;-8530;-170071;
2025-06-19T14:28:54.487;538491301373856640;18572;-15739;-8562;-170077;
2025-06-19T14:28:54.505;538491301392057536;18537;-15820;-8565;-170104;
2025-06-19T14:28:54.523;538491301410258496;18493;-15768;-8588;-170121;
2025-06-19T14:28:54.541;538491301428459456;18518;-15877;-8564;-170130;
2025-06-19T14:28:54.560;538491301446660352;18579;-15793;-8589;-170101;
2025-06-19T14:28:54.578;538491301464861312;18551;-15825;-8552;-170113;
2025-06-19T14:28:54.596;538491301483062208;18604;-15814;-8532;-170068;
2025-06-19T14:28:54.614;538491301501263168;18620;-15809;-8543;-170095;
2025-06-19T14:28:54.632;538491301519464128;18607;-15781;-8549;-170092;
2025-06-19T14:28:54.651;538491301537665049;18669;-15770;-8522;-170037;
2025-06-19T14:28:54.669;538491301555865984;18684;-15788;-8534;-170045;
2025-06-19T14:28:54.687;538491301574066944;18720;-15762;-8517;-170068;
2025-06-19T14:28:54.705;538491301592267840;18752;-15720;-8495;-170051;
2025-06-19T14:28:54.723;538491301610468800;18758;-15759;-8471;-170126;
2025-06-19T14:28:54.742;538491301628669696;18832;-15664;-8463;-170121;
2025-06-19T14:28:54.760;538491301646870656;18830;-15686;-8423;-170100;
2025-06-19T14:28:54.778;538491301665071616;18890;-15594;-8376;-170061;
2025-06-19T14:28:54.796;538491301683272512;18949;-15605;-8367;-170058;
2025-06-19T14:28:54.814;538491301701473472;19021;-15592;-8290;-170064;
2025-06-19T14:28:54.833;538491301719674432;18995;-15557;-8301;-170109;
2025-06-19T14:28:54.851;538491301737875328;19152;-15491;-8217;-170092;
2025-06-19T14:28:54.869;538491301756076288;19191;-15420;-8215;-170113;
2025-06-19T14:28:54.887;538491301774277184;19335;-15357;-8178;-170061;
2025-06-19T14:28:54.905;538491301792478144;19388;-15282;-8108;-170110;
2025-06-19T14:28:54.924;538491301810679104;19443;-15210;-8063;-170076;
2025-06-19T14:28:54.942;538491301828880000;19473;-15202;-8018;-170072;
2025-06-19T14:28:54.960;538491301847080960;19581;-15097;-8000;-170113;
2025-06-19T14:28:54.978;538491301865281856;19683;-15023;-7917;-170060;
2025-06-19T14:28:54.996;538491301883482816;19708;-14984;-7839;-170015;
2025-06-19T14:28:55.015;538491301901683776;19754;-14934;-7841;-170066;
2025-06-19T14:28:55.033;538491301919884672;19884;-14918;-7752;-170076;
2025-06-19T14:28:55.051;538491301938085632;19970;-14807;-7651;-170002;
2025-06-19T14:28:55.069;538491301956286528;20021;-14765;-7670;-170075;
2025-06-19T14:28:55.087;538491301974487488;20119;-14690;-7625;-170077;
2025-06-19T14:28:55.106;538491301992688448;20136;-14688;-7564;-170083;
2025-06-19T14:28:55.124;538491302010889344;20224;-14620;-7562;-170058;
2025-06-19T14:28:55.142;538491302029090304;20257;-14575;-7546;-170093;
2025-06-19T14:28:55.160;538491302047291264;20268;-14623;-7574;-170093;
2025-06-19T14:28:55.178;538491302065492160;20241;-14582;-7532;-170106;
2025-06-19T14:28:55.197;538491302083693120;20256;-14529;-7551;-170070;
2025-06-19T14:28:55.215;538491302101894016;20260;-14591;-7507;-170061;
2025-06-19T14:28:55.233;538491302120094976;20232;-14544;-7490;-170052;
2025-06-19T14:28:55.251;538491302138295936;20250;-14586;-7506;-170049;
2025-06-19T14:28:55.270;538491302156496832;20210;-14612;-7530;-170120;
2025-06-19T14:28:55.288;538491302174697792;20287;-14568;-7418;-170123;
2025-06-19T14:28:55.306;538491302192898688;20358;-14567;-7485;-170123;
2025-06-19T14:28:55.324;538491302211099648;20378;-14475;-7398;-170113;
2025-06-19T14:28:55.342;538491302229300608;20407;-14504;-7388;-170122;
2025-06-19T14:28:55.361;538491302247501504;20531;-14468;-7293;-170053;
