lf_power,hf_power,lf_hf_ratio,lf_norm,hf_norm,ln_hf,lf_peak,hf_peak,n_samples,window_start,window_end,window_number,nn_count
273.4081685592595,95.43996068678635,2.8647137592242617,74.12486247880042,25.875137521199587,4.558497365874094,0.14545454545454545,0.2909090909090909,111,58.603415,88.603415,1,36
275.10003714243976,95.26281255706968,2.887800913684276,74.27851831403709,25.721481685962917,4.5566395199953265,0.14035087719298245,0.2807017543859649,115,59.603415,89.603415,2,37
282.10146170833775,124.78819215939188,2.2606422677236138,69.33119557766942,30.668804422330588,4.8266178373516935,0.13559322033898305,0.2711864406779661,118,60.603415,90.603415,3,38
349.4077020684183,97.77035110202557,3.573759305659069,78.1361472440688,21.863852755931198,4.582621372612959,0.07017543859649122,0.21052631578947367,115,61.603415,91.603415,4,37
388.0990094057183,136.5549213716341,2.842072665762863,73.97238191481615,26.027618085183846,4.916726888073146,0.13559322033898305,0.2033898305084746,118,62.603415,92.603415,5,38
298.13736812422553,103.68294924928838,2.8754715243236753,74.1966882294532,25.803311770546788,4.641337677890832,0.13793103448275862,0.20689655172413793,117,63.603415,93.603415,6,38
416.60014079651927,118.87251683949614,3.5045959475983874,77.80045065899536,22.19954934100465,4.778051631810333,0.13559322033898305,0.2033898305084746,118,64.603415,94.603415,7,38
392.5940523452254,84.72224228105806,4.6338959141665725,82.25029330972419,17.749706690275815,4.439378167905349,0.14035087719298245,0.21052631578947367,114,65.603415,95.603415,8,37
301.3893044416261,79.53412846150036,3.7894336717038137,79.12070468982493,20.87929531017507,4.376186218366105,0.13793103448275862,0.20689655172413793,117,66.603415,96.603415,9,38
306.8249918189464,88.50399223090295,3.466792673244092,77.6125718574323,22.387428142567703,4.483047660950166,0.13793103448275862,0.20689655172413793,117,67.603415,97.603415,10,38
360.431380733178,73.25664291033534,4.9201187279949306,83.10844687503949,16.891553124960506,4.293968931980955,0.06779661016949153,0.2033898305084746,118,68.603415,98.603415,11,38
