Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-06-13T17:40:40.101;803126441833480448;269350;147050;58905;-179631;
2025-06-13T17:40:40.119;803126441851662208;269320;147052;58782;-179660;
2025-06-13T17:40:40.137;803126441869844096;269324;147125;58748;-179629;
2025-06-13T17:40:40.155;803126441888025856;269293;147089;58704;-179724;
2025-06-13T17:40:40.173;803126441906207744;269342;147084;58603;-179740;
2025-06-13T17:40:40.191;803126441924389504;269302;147109;58555;-179698;
2025-06-13T17:40:40.210;803126441942571392;269323;147104;58518;-179743;
2025-06-13T17:40:40.228;803126441960753152;269354;147177;58589;-179661;
2025-06-13T17:40:40.246;803126441978935040;269344;147177;58630;-179630;
2025-06-13T17:40:40.264;803126441997116800;269315;147160;58687;-179644;
2025-06-13T17:40:40.282;803126442015298688;269391;147188;58626;-179688;
2025-06-13T17:40:40.301;803126442033480448;269434;147215;58661;-179659;
2025-06-13T17:40:40.319;803126442051662208;269445;147230;58656;-179656;
2025-06-13T17:40:40.337;803126442069844096;269466;147212;58623;-179681;
2025-06-13T17:40:40.355;803126442088025856;269500;147317;58647;-179671;
2025-06-13T17:40:40.373;803126442106207744;269575;147304;58668;-179701;
2025-06-13T17:40:40.391;803126442124389504;269576;147309;58675;-179665;
2025-06-13T17:40:40.410;803126442142571392;269680;147391;58776;-179616;
2025-06-13T17:40:40.428;803126442160753152;269787;147402;58810;-179681;
2025-06-13T17:40:40.446;803126442178935040;269845;147420;58825;-179693;
2025-06-13T17:40:40.464;803126442197116800;269858;147582;58854;-179643;
2025-06-13T17:40:40.482;803126442215298688;270001;147648;58809;-179629;
2025-06-13T17:40:40.501;803126442233480448;270026;147736;58893;-179686;
2025-06-13T17:40:40.519;803126442251662208;270108;147844;59027;-179652;
2025-06-13T17:40:40.537;803126442269844096;270187;147834;59071;-179661;
2025-06-13T17:40:40.555;803126442288025856;270336;147944;59135;-179603;
2025-06-13T17:40:40.573;803126442306207744;270475;148057;59138;-179617;
