mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__k,param_svm__C,param_svm__kernel,param_svm__gamma,param_svm__coef0,param_svm__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.03263397216796875,0.0016608956020548276,0.010369586944580077,0.00695693783568079,4,0.1,rbf,scale,,,"{'selector__k': 4, 'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.5,0.5089285714285714,0.5,0.6160714285714286,0.3125,0.5892857142857143,0.5714285714285714,0.45535714285714285,0.375,0.5267857142857143,0.4955357142857143,0.08939725176116423,61
0.040246891975402835,0.0041113561136948565,0.010427618026733398,0.005759511944687097,15,0.1,rbf,0.1,,,"{'selector__k': 15, 'svm__C': 0.1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.5357142857142857,0.5,0.5178571428571429,0.49107142857142855,0.3125,0.5982142857142857,0.5625,0.4642857142857143,0.4642857142857143,0.5089285714285714,0.49553571428571425,0.07267330623258797,63
0.03244614601135254,0.0030753789146064584,0.002888941764831543,0.001712884157607993,22,0.1,poly,scale,0.0,2.0,"{'selector__k': 22, 'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5357142857142857,0.45535714285714285,0.5089285714285714,0.4107142857142857,0.4642857142857143,0.5535714285714286,0.5446428571428571,0.4375,0.5089285714285714,0.5357142857142857,0.49553571428571425,0.047456008092565394,63
0.030171298980712892,0.004910949312929866,0.010881662368774414,0.0063131387797215836,4,0.1,rbf,0.1,,,"{'selector__k': 4, 'svm__C': 0.1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.5267857142857143,0.5,0.5,0.6071428571428571,0.29464285714285715,0.5178571428571429,0.5892857142857143,0.48214285714285715,0.38392857142857145,0.5357142857142857,0.49375,0.08794076305174096,65
0.08000891208648682,0.010633249405693442,0.005711603164672852,0.006589638120048486,8,10.0,linear,,,,"{'selector__k': 8, 'svm__C': 10, 'svm__kernel': 'linear'}",0.4375,0.5,0.48214285714285715,0.5625,0.29464285714285715,0.5357142857142857,0.6785714285714286,0.49107142857142855,0.38392857142857145,0.5625,0.4928571428571429,0.10020705604713,66
0.03088235855102539,0.0016018582323234847,0.004003453254699707,0.0003934135726553504,15,0.1,poly,scale,0.0,2.0,"{'selector__k': 15, 'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5267857142857143,0.45535714285714285,0.5,0.4375,0.49107142857142855,0.5267857142857143,0.5089285714285714,0.45535714285714285,0.5,0.5267857142857143,0.4928571428571429,0.03113499245386196,66
0.03528211116790771,0.005261897657756938,0.00813279151916504,0.0060682444047321935,8,1.0,rbf,scale,,,"{'selector__k': 8, 'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.45535714285714285,0.4732142857142857,0.4642857142857143,0.4642857142857143,0.3392857142857143,0.5267857142857143,0.6428571428571429,0.5535714285714286,0.4642857142857143,0.5446428571428571,0.49285714285714277,0.07605549799659592,68
0.027641654014587402,0.006529225962419278,0.004580926895141601,0.00546439302167895,22,0.1,poly,scale,1.0,3.0,"{'selector__k': 22, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5089285714285714,0.4642857142857143,0.5446428571428571,0.44642857142857145,0.3482142857142857,0.5803571428571429,0.5446428571428571,0.4732142857142857,0.42857142857142855,0.5803571428571429,0.49196428571428574,0.07024124791148906,69
0.033438372611999514,0.0029725683529891714,0.010138320922851562,0.00695753305445738,6,1.0,rbf,scale,,,"{'selector__k': 6, 'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.5089285714285714,0.5357142857142857,0.44642857142857145,0.4107142857142857,0.35714285714285715,0.5535714285714286,0.5625,0.5714285714285714,0.4107142857142857,0.5625,0.49196428571428574,0.0746430707447388,69
0.032617044448852536,0.0022888422726335626,0.0072173595428466795,0.007518936096657014,4,1.0,rbf,scale,,,"{'selector__k': 4, 'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.5089285714285714,0.5,0.5178571428571429,0.5535714285714286,0.3392857142857143,0.5535714285714286,0.5357142857142857,0.4642857142857143,0.41964285714285715,0.5267857142857143,0.49196428571428574,0.0640683328603937,69
0.030630040168762206,0.00783357060427352,0.006123137474060058,0.006650707897358615,22,0.1,poly,scale,1.0,2.0,"{'selector__k': 22, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4732142857142857,0.5,0.5089285714285714,0.5446428571428571,0.2857142857142857,0.6071428571428571,0.5803571428571429,0.49107142857142855,0.4107142857142857,0.5178571428571429,0.4919642857142857,0.08623816836919411,72
0.027959656715393067,0.0032260368937371353,0.0033637285232543945,0.0011800850212456508,12,0.1,poly,scale,0.0,3.0,"{'selector__k': 12, 'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.49107142857142855,0.5178571428571429,0.5535714285714286,0.5,0.4642857142857143,0.5178571428571429,0.4642857142857143,0.4642857142857143,0.4107142857142857,0.5357142857142857,0.4919642857142857,0.04001952648395532,72
0.03391416072845459,0.006147073300850501,0.01116025447845459,0.006124045980269867,8,0.1,rbf,0.01,,,"{'selector__k': 8, 'svm__C': 0.1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.5357142857142857,0.5178571428571429,0.5357142857142857,0.5357142857142857,0.33035714285714285,0.5089285714285714,0.5982142857142857,0.48214285714285715,0.375,0.5,0.4919642857142857,0.07612359881087051,72
0.030521845817565917,0.007548939528082245,0.0053195953369140625,0.005434665250417876,6,1.0,poly,scale,1.0,3.0,"{'selector__k': 6, 'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5267857142857143,0.5178571428571429,0.45535714285714285,0.5,0.29464285714285715,0.5357142857142857,0.49107142857142855,0.6428571428571429,0.4107142857142857,0.5357142857142857,0.49107142857142855,0.08684154582705593,75
0.038465118408203124,0.008986231358013814,0.012746262550354003,0.005260034152450008,12,0.1,rbf,scale,,,"{'selector__k': 12, 'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.5446428571428571,0.5178571428571429,0.5089285714285714,0.4732142857142857,0.3125,0.5446428571428571,0.5892857142857143,0.4642857142857143,0.45535714285714285,0.49107142857142855,0.49017857142857146,0.07114340397093344,76
0.040050840377807616,0.008183859675399533,0.00814051628112793,0.006972912344193901,15,1.0,rbf,scale,,,"{'selector__k': 15, 'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.5625,0.44642857142857145,0.5267857142857143,0.39285714285714285,0.33035714285714285,0.6071428571428571,0.5803571428571429,0.45535714285714285,0.45535714285714285,0.5446428571428571,0.49017857142857146,0.0840851502942107,76
0.02494082450866699,0.0072175625011350435,0.00187990665435791,0.004723138691329984,8,0.1,linear,,,,"{'selector__k': 8, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.42857142857142855,0.5,0.49107142857142855,0.5625,0.29464285714285715,0.5535714285714286,0.6696428571428571,0.49107142857142855,0.36607142857142855,0.5446428571428571,0.49017857142857135,0.10097184013377196,78
0.03381416797637939,0.008112400725953635,0.003228569030761719,0.003277062402199845,22,1.0,poly,scale,1.0,2.0,"{'selector__k': 22, 'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4642857142857143,0.45535714285714285,0.4732142857142857,0.41964285714285715,0.4107142857142857,0.5535714285714286,0.5892857142857143,0.5,0.45535714285714285,0.5714285714285714,0.4892857142857143,0.05933302759227197,79
0.15581655502319336,0.03789273697578281,0.00435032844543457,0.003633982433820924,12,10.0,linear,,,,"{'selector__k': 12, 'svm__C': 10, 'svm__kernel': 'linear'}",0.4107142857142857,0.5,0.49107142857142855,0.5267857142857143,0.30357142857142855,0.5446428571428571,0.6964285714285714,0.48214285714285715,0.38392857142857145,0.5535714285714286,0.4892857142857143,0.10170736332784387,79
0.033362841606140135,0.005032599512378862,0.0011943578720092773,0.0019252911143162717,8,1.0,linear,,,,"{'selector__k': 8, 'svm__C': 1, 'svm__kernel': 'linear'}",0.4375,0.5,0.4642857142857143,0.5625,0.29464285714285715,0.5357142857142857,0.6517857142857143,0.49107142857142855,0.38392857142857145,0.5714285714285714,0.4892857142857142,0.09647816185171498,81
0.03669731616973877,0.006959691162366579,0.0016012191772460938,0.004803657531738281,10,1.0,linear,,,,"{'selector__k': 10, 'svm__C': 1, 'svm__kernel': 'linear'}",0.41964285714285715,0.5,0.5089285714285714,0.5357142857142857,0.29464285714285715,0.5357142857142857,0.6607142857142857,0.48214285714285715,0.38392857142857145,0.5714285714285714,0.4892857142857142,0.09738284431739984,81
0.06014151573181152,0.011629014370500705,0.014242744445800782,0.0034651257680788916,15,0.1,rbf,scale,,,"{'selector__k': 15, 'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.5357142857142857,0.5089285714285714,0.5089285714285714,0.44642857142857145,0.30357142857142855,0.5714285714285714,0.6071428571428571,0.4642857142857143,0.44642857142857145,0.5,0.4892857142857142,0.0790367713440383,81
0.03575594425201416,0.006386031880219053,0.006754088401794434,0.007049662572363495,4,10.0,rbf,0.1,,,"{'selector__k': 4, 'svm__C': 10, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.5178571428571429,0.5,0.5178571428571429,0.5535714285714286,0.3482142857142857,0.5357142857142857,0.5267857142857143,0.5,0.35714285714285715,0.5357142857142857,0.4892857142857142,0.0700537330211894,81
0.038495659828186035,0.006955690943428561,0.008992886543273926,0.008329979197441212,12,0.1,rbf,0.1,,,"{'selector__k': 12, 'svm__C': 0.1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.5357142857142857,0.5,0.5089285714285714,0.4642857142857143,0.3125,0.5178571428571429,0.6071428571428571,0.4642857142857143,0.45535714285714285,0.5178571428571429,0.4883928571428572,0.07198998123321872,85
0.0385624885559082,0.006912857313280437,0.0019547700881958007,0.0020343301044084645,22,0.1,linear,,,,"{'selector__k': 22, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.48214285714285715,0.48214285714285715,0.5357142857142857,0.5089285714285714,0.33035714285714285,0.5357142857142857,0.6160714285714286,0.49107142857142855,0.38392857142857145,0.5178571428571429,0.4883928571428572,0.07618640707139943,85
0.028135037422180174,0.0015019384436939134,0.003972744941711426,0.000604526520122172,10,0.1,poly,scale,1.0,2.0,"{'selector__k': 10, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4732142857142857,0.4732142857142857,0.5535714285714286,0.5446428571428571,0.3125,0.5267857142857143,0.5714285714285714,0.49107142857142855,0.36607142857142855,0.5714285714285714,0.48839285714285713,0.08309329800573201,87
0.04661915302276611,0.003306106870951808,0.0031355857849121095,0.0016727600469400976,15,1.0,linear,,,,"{'selector__k': 15, 'svm__C': 1, 'svm__kernel': 'linear'}",0.4107142857142857,0.4642857142857143,0.5267857142857143,0.5714285714285714,0.30357142857142855,0.5625,0.6607142857142857,0.48214285714285715,0.41964285714285715,0.48214285714285715,0.488392857142857,0.09441093551542616,88
0.034270095825195315,0.0023849044069676256,0.007580709457397461,0.005443780636912368,6,0.1,rbf,0.1,,,"{'selector__k': 6, 'svm__C': 0.1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.5178571428571429,0.5089285714285714,0.5,0.5803571428571429,0.29464285714285715,0.5892857142857143,0.5535714285714286,0.4732142857142857,0.3482142857142857,0.5089285714285714,0.4875,0.09063269671749659,89
0.11101934909820557,0.01813213828235386,0.003101611137390137,0.00499609485539649,10,10.0,linear,,,,"{'selector__k': 10, 'svm__C': 10, 'svm__kernel': 'linear'}",0.4107142857142857,0.5,0.5,0.5267857142857143,0.29464285714285715,0.5357142857142857,0.6875,0.48214285714285715,0.38392857142857145,0.5535714285714286,0.4875,0.10118872547505135,89
0.02704958915710449,0.0010335704817810753,0.0034511804580688475,0.0005005876259047115,12,0.1,poly,scale,1.0,2.0,"{'selector__k': 12, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5,0.48214285714285715,0.5267857142857143,0.5267857142857143,0.3125,0.5446428571428571,0.5714285714285714,0.49107142857142855,0.39285714285714285,0.5267857142857143,0.4875,0.0739725542043142,89
0.02484102249145508,0.0069217503816276236,0.002007269859313965,0.004834692508402919,10,0.1,linear,,,,"{'selector__k': 10, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.42857142857142855,0.5,0.5267857142857143,0.5446428571428571,0.30357142857142855,0.5535714285714286,0.6339285714285714,0.48214285714285715,0.36607142857142855,0.5357142857142857,0.4875,0.09228878256730393,89
0.031429481506347653,0.007093333031212127,0.01160569190979004,0.0076988170433047246,4,1.0,rbf,0.1,,,"{'selector__k': 4, 'svm__C': 1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.5,0.5089285714285714,0.5,0.5982142857142857,0.30357142857142855,0.5714285714285714,0.5357142857142857,0.4732142857142857,0.375,0.5089285714285714,0.48749999999999993,0.08339496020596869,93
0.03090336322784424,0.006308046570943435,0.009025287628173829,0.00832826353078286,6,0.1,rbf,scale,,,"{'selector__k': 6, 'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.5,0.5,0.5,0.6160714285714286,0.29464285714285715,0.5535714285714286,0.5446428571428571,0.4732142857142857,0.3482142857142857,0.5357142857142857,0.4866071428571429,0.09151241273004156,94
0.022365045547485352,0.008333865965324538,0.006307744979858398,0.007725747177498513,12,0.1,linear,,,,"{'selector__k': 12, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.41964285714285715,0.49107142857142855,0.5,0.5357142857142857,0.30357142857142855,0.5625,0.6696428571428571,0.4732142857142857,0.375,0.5357142857142857,0.4866071428571428,0.09741967518034998,95
0.033661913871765134,0.00819216306131733,0.008451271057128906,0.0076467479111727524,6,0.1,rbf,0.01,,,"{'selector__k': 6, 'svm__C': 0.1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.5,0.5,0.5625,0.5,0.39285714285714285,0.5,0.5714285714285714,0.45535714285714285,0.35714285714285715,0.5267857142857143,0.4866071428571428,0.06466283235178538,95
0.03704674243927002,0.008588708702850122,0.006768178939819336,0.006821150659554738,10,1.0,rbf,0.01,,,"{'selector__k': 10, 'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.45535714285714285,0.5,0.5089285714285714,0.5446428571428571,0.29464285714285715,0.5714285714285714,0.625,0.49107142857142855,0.3392857142857143,0.5357142857142857,0.4866071428571428,0.09610146237924046,95
0.0380915641784668,0.007587488542470403,0.007799410820007324,0.007045982102429688,10,0.1,rbf,0.01,,,"{'selector__k': 10, 'svm__C': 0.1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.49107142857142855,0.5,0.5267857142857143,0.5,0.38392857142857145,0.5089285714285714,0.5714285714285714,0.48214285714285715,0.35714285714285715,0.5446428571428571,0.4866071428571428,0.06354358338806458,95
0.03509678840637207,0.004013434028379799,0.0042651653289794925,0.004415776575160963,22,0.1,poly,scale,0.0,3.0,"{'selector__k': 22, 'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.48214285714285715,0.5089285714285714,0.5089285714285714,0.5178571428571429,0.4375,0.49107142857142855,0.5,0.49107142857142855,0.39285714285714285,0.5267857142857143,0.48571428571428577,0.038754525739661976,99
0.035143375396728516,0.003698303674316362,0.012685823440551757,0.00379407554708478,12,1.0,rbf,0.01,,,"{'selector__k': 12, 'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.45535714285714285,0.5089285714285714,0.5,0.5446428571428571,0.29464285714285715,0.5714285714285714,0.5714285714285714,0.49107142857142855,0.39285714285714285,0.5178571428571429,0.4848214285714286,0.08124999999999999,100
0.03629810810089111,0.0044469669490348005,0.003137040138244629,0.0021743041448881763,12,1.0,poly,scale,1.0,3.0,"{'selector__k': 12, 'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5089285714285714,0.4642857142857143,0.4375,0.5,0.3482142857142857,0.49107142857142855,0.5267857142857143,0.5,0.44642857142857145,0.625,0.48482142857142857,0.06729679352218311,101
0.04040060043334961,0.014050260303644837,0.004080843925476074,0.0036931358990003015,6,1.0,poly,scale,0.0,3.0,"{'selector__k': 6, 'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4017857142857143,0.5,0.5535714285714286,0.48214285714285715,0.32142857142857145,0.49107142857142855,0.5535714285714286,0.5267857142857143,0.48214285714285715,0.5357142857142857,0.48482142857142857,0.06905082607494753,101
0.035179948806762694,0.006423878389896441,0.0031690359115600585,0.006338341638719197,12,1.0,linear,,,,"{'selector__k': 12, 'svm__C': 1, 'svm__kernel': 'linear'}",0.4107142857142857,0.49107142857142855,0.49107142857142855,0.5178571428571429,0.30357142857142855,0.5446428571428571,0.6696428571428571,0.48214285714285715,0.375,0.5625,0.48482142857142857,0.0976485328583474,101
0.04632854461669922,0.0051547399254311095,0.011603093147277832,0.0018049587597488172,22,10.0,rbf,0.01,,,"{'selector__k': 22, 'svm__C': 10, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.4642857142857143,0.49107142857142855,0.5178571428571429,0.42857142857142855,0.39285714285714285,0.5803571428571429,0.45535714285714285,0.5,0.44642857142857145,0.5625,0.48392857142857143,0.05558708005811923,104
0.16275374889373778,0.02303216210542091,0.0047762393951416016,0.00437882639376582,15,10.0,linear,,,,"{'selector__k': 15, 'svm__C': 10, 'svm__kernel': 'linear'}",0.41964285714285715,0.44642857142857145,0.49107142857142855,0.5714285714285714,0.30357142857142855,0.5357142857142857,0.6696428571428571,0.48214285714285715,0.42857142857142855,0.49107142857142855,0.48392857142857143,0.09277125148471813,104
0.03338942527770996,0.002882593626768396,0.0029355525970458985,0.0003837996971749031,8,1.0,poly,scale,1.0,3.0,"{'selector__k': 8, 'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4375,0.48214285714285715,0.48214285714285715,0.48214285714285715,0.32142857142857145,0.5267857142857143,0.5178571428571429,0.6160714285714286,0.4107142857142857,0.5625,0.48392857142857143,0.07781699489107474,104
0.022547149658203126,0.00439144553729073,0.0030080318450927735,0.004084744384993932,4,0.1,poly,scale,1.0,3.0,"{'selector__k': 4, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4732142857142857,0.5089285714285714,0.5178571428571429,0.5714285714285714,0.30357142857142855,0.5178571428571429,0.5178571428571429,0.49107142857142855,0.42857142857142855,0.5,0.48303571428571435,0.06909699076409234,107
0.047312808036804196,0.006582739467207611,0.013959550857543945,0.00531013948138984,22,1.0,rbf,0.01,,,"{'selector__k': 22, 'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.5,0.5267857142857143,0.5,0.5446428571428571,0.26785714285714285,0.5982142857142857,0.49107142857142855,0.49107142857142855,0.4107142857142857,0.49107142857142855,0.4821428571428572,0.08442104752552008,108
0.034516763687133786,0.006262884475501392,0.010464000701904296,0.007454223055098131,10,10.0,rbf,0.01,,,"{'selector__k': 10, 'svm__C': 10, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.44642857142857145,0.4642857142857143,0.5178571428571429,0.5535714285714286,0.3125,0.5446428571428571,0.5625,0.48214285714285715,0.36607142857142855,0.5714285714285714,0.4821428571428572,0.0828001651383545,108
0.041866517066955565,0.006318449482135888,0.011335515975952148,0.004587485576656445,15,1.0,rbf,0.01,,,"{'selector__k': 15, 'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.4732142857142857,0.5089285714285714,0.5267857142857143,0.5446428571428571,0.25892857142857145,0.5357142857142857,0.5357142857142857,0.49107142857142855,0.4375,0.5089285714285714,0.4821428571428571,0.08065421279025867,110
0.029153823852539062,0.0028676077624850875,0.00339963436126709,0.00046968561077977535,10,1.0,poly,scale,1.0,2.0,"{'selector__k': 10, 'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4642857142857143,0.45535714285714285,0.4375,0.5357142857142857,0.32142857142857145,0.5446428571428571,0.6339285714285714,0.4642857142857143,0.39285714285714285,0.5714285714285714,0.4821428571428571,0.08656571173957728,110
0.030115723609924316,0.006529515110022226,0.004014897346496582,0.005019315996944778,8,1.0,poly,scale,0.0,3.0,"{'selector__k': 8, 'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.41964285714285715,0.36607142857142855,0.5625,0.5,0.32142857142857145,0.5,0.5535714285714286,0.5625,0.4642857142857143,0.5714285714285714,0.4821428571428571,0.08375742428256124,110
0.042103910446166994,0.014320765416917059,0.003679370880126953,0.0012701226811716027,10,1.0,poly,scale,1.0,3.0,"{'selector__k': 10, 'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4642857142857143,0.4732142857142857,0.44642857142857145,0.48214285714285715,0.3125,0.5625,0.5535714285714286,0.49107142857142855,0.41964285714285715,0.6071428571428571,0.4812499999999999,0.07849529590740986,113
0.03437049388885498,0.003192274440593853,0.004582738876342774,0.0011627314890337883,15,0.1,poly,scale,1.0,2.0,"{'selector__k': 15, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.49107142857142855,0.49107142857142855,0.5089285714285714,0.5357142857142857,0.25892857142857145,0.5446428571428571,0.5446428571428571,0.49107142857142855,0.41964285714285715,0.5178571428571429,0.48035714285714287,0.08161710630018883,114
0.03229553699493408,0.00547625265768196,0.003614187240600586,0.0014267354640585862,15,0.1,poly,scale,1.0,3.0,"{'selector__k': 15, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4732142857142857,0.49107142857142855,0.5178571428571429,0.5446428571428571,0.2767857142857143,0.5535714285714286,0.5,0.4732142857142857,0.42857142857142855,0.5357142857142857,0.4794642857142858,0.07660381278143445,115
0.03162336349487305,0.006763019949468316,0.003279709815979004,0.0039388507355374225,4,1.0,poly,scale,1.0,3.0,"{'selector__k': 4, 'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.48214285714285715,0.5625,0.5089285714285714,0.5,0.3125,0.5357142857142857,0.4732142857142857,0.49107142857142855,0.4375,0.49107142857142855,0.4794642857142858,0.06426711040331466,115
0.03702447414398193,0.006642355365569496,0.008695077896118165,0.0070167053978084796,8,0.1,rbf,scale,,,"{'selector__k': 8, 'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.49107142857142855,0.5178571428571429,0.5089285714285714,0.5267857142857143,0.3125,0.48214285714285715,0.6071428571428571,0.4642857142857143,0.3482142857142857,0.5267857142857143,0.47857142857142854,0.08281941875218021,117
0.03694460391998291,0.009484555116736399,0.007730650901794434,0.006829473314358878,8,0.1,rbf,0.1,,,"{'selector__k': 8, 'svm__C': 0.1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.49107142857142855,0.5267857142857143,0.5,0.5178571428571429,0.3125,0.48214285714285715,0.6071428571428571,0.4642857142857143,0.35714285714285715,0.5267857142857143,0.47857142857142854,0.08116655840973937,117
0.02483978271484375,0.0006153021882508017,0.0034506797790527345,0.0007018068316547917,8,0.1,poly,scale,1.0,2.0,"{'selector__k': 8, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4642857142857143,0.5,0.5089285714285714,0.5178571428571429,0.30357142857142855,0.5267857142857143,0.5535714285714286,0.4642857142857143,0.375,0.5714285714285714,0.47857142857142854,0.07826645357432545,117
0.030826592445373537,0.0018547567632674169,0.004085803031921386,0.00047108566439733456,15,0.1,poly,scale,0.0,3.0,"{'selector__k': 15, 'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.48214285714285715,0.5,0.48214285714285715,0.5,0.4642857142857143,0.49107142857142855,0.4732142857142857,0.49107142857142855,0.36607142857142855,0.5357142857142857,0.47857142857142854,0.04172614801981401,117
0.03256368637084961,0.0022778455048624623,0.014226603507995605,0.005311281335229569,6,10.0,rbf,0.01,,,"{'selector__k': 6, 'svm__C': 10, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.5357142857142857,0.5,0.5,0.5267857142857143,0.2857142857142857,0.5535714285714286,0.5357142857142857,0.4732142857142857,0.375,0.49107142857142855,0.47767857142857145,0.07968468632487599,121
0.05266361236572266,0.022094484365282864,0.013267827033996583,0.005040907573381046,12,10.0,rbf,0.01,,,"{'selector__k': 12, 'svm__C': 10, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.49107142857142855,0.4732142857142857,0.5267857142857143,0.5267857142857143,0.32142857142857145,0.5357142857142857,0.5,0.4732142857142857,0.41964285714285715,0.5089285714285714,0.47767857142857134,0.06137378162887285,122
0.03749041557312012,0.01506103904225748,0.0035575389862060546,0.000619075693681007,12,1.0,poly,scale,1.0,2.0,"{'selector__k': 12, 'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4375,0.4732142857142857,0.48214285714285715,0.5267857142857143,0.3392857142857143,0.5089285714285714,0.6160714285714286,0.4642857142857143,0.4107142857142857,0.5089285714285714,0.47678571428571426,0.06998542122237653,123
0.03125314712524414,0.0017494028992992357,0.00890944004058838,0.008018499154464485,6,1.0,rbf,0.1,,,"{'selector__k': 6, 'svm__C': 1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.49107142857142855,0.49107142857142855,0.42857142857142855,0.5,0.30357142857142855,0.5357142857142857,0.5803571428571429,0.5625,0.375,0.5,0.47678571428571426,0.08106828187725834,123
0.022999882698059082,0.004591998035133027,0.002701282501220703,0.003634497351775244,6,0.1,poly,scale,1.0,2.0,"{'selector__k': 6, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.49107142857142855,0.5,0.5089285714285714,0.5089285714285714,0.2857142857142857,0.5714285714285714,0.5357142857142857,0.48214285714285715,0.39285714285714285,0.48214285714285715,0.4758928571428571,0.07670780931694035,125
