stft_lf_power,stft_hf_power,stft_lf_hf_ratio,wt_lf_power,wt_hf_power,wt_lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,apen,sampen,mse,dfa,cd,window_start,window_end,window_number,nn_count
176.25528409808686,152.04375361565815,1.1592405468496858,34092.32726327543,40303.416400555456,0.8458917458619493,26.022959893348123,30.79459317700246,0.8450496402183902,0.3575018316526406,1.005870236969495,1.005870236969495,1.118197571909856,,0.0,30.0,1,36
170.80988112577586,146.22615297398508,1.1681212809071386,32850.632704045136,38129.06180553228,0.8615641494559436,25.744874064229816,31.880408720052074,0.8075452947364945,0.3411382067297737,0.8919221408571972,0.8919221408571972,1.036649433385471,,0.993235463768116,30.993235463768116,2,37
190.49979745240537,142.81478236093994,1.3338941129890234,27207.985685010197,39282.62623783763,0.6926213517464911,26.109986524924334,32.31993128990662,0.8078602111694393,0.32711994784924636,0.8754687373538999,0.8754687373538999,0.8658953820925389,,1.986470927536232,31.98647092753623,3,36
197.50367703696605,153.30182975194265,1.2883321571807915,36366.9668789452,38667.182549671794,0.9405124573588689,26.14983081948436,32.34338146752461,0.808506396823593,0.303730263651937,0.8407831793660099,0.8407831793660099,0.7529120651358856,,2.9797063913043482,32.97970639130435,4,37
231.68849487495615,165.93780828404556,1.3962369230790301,41974.93131806706,39702.42551255432,1.0572384627932512,26.268955982763295,33.868727066639096,0.7756109617973291,0.2652220969541599,0.8030428513831629,0.8030428513831629,0.9400207311492543,,3.972941855072464,33.97294185507246,5,37
295.565351032797,138.25177923536774,2.1378773759448757,53741.56242793053,42242.32640847174,1.2722207084016066,23.74306213791255,41.79570982891822,0.5680741451555421,0.29072351911929895,0.7451880586849887,0.7451880586849887,1.6171888008603876,,4.96617731884058,34.96617731884058,6,37
361.07856017844233,151.91691834729465,2.3768159865461373,56152.89633592272,43302.03812112007,1.2967725948336326,25.242503357723045,44.62845722247437,0.5656145186967179,0.29072351911929983,0.7451880586849887,0.7451880586849887,1.502227114643029,,5.9594127826086964,35.959412782608695,7,37
559.2809242057076,195.7911044271156,2.85651856254449,51858.78732154485,40980.047799218024,1.2654642955912259,29.04212124782024,65.74738311290345,0.44172284687788993,0.3188492581076652,0.8134679958687988,0.9498288822691756,1.3205142327749098,,6.952648246376812,36.95264824637681,8,38
632.4134393183499,194.46304968321525,3.2521007991803317,36832.900144107654,39406.04660884935,0.9347017352364093,27.947662073027587,67.47198693298104,0.41421133924284,0.29689492805539075,0.7774075241776851,1.0781608889999765,1.0765833736175494,,7.945883710144928,37.945883710144926,9,36
1477.9948503033934,432.2273358413321,3.4194849046099227,59746.66302780353,69895.42178959619,0.8548008080936735,29.03858786097456,80.88736786294852,0.35900028180650007,0.2597558880145394,0.6650783392037657,0.9631047786848252,1.6925978990251602,,8.939119173913044,38.93911917391304,10,36
1447.7129464198354,209.4241035936183,6.912828664459532,53472.58816619602,54296.37740899495,0.9848279151921413,29.24389378891339,85.99090146429813,0.34008125612747664,0.25287713649385646,0.6667604253867503,1.3105194120562902,1.197942483846123,0.0011690319504411876,9.93235463768116,39.93235463768116,11,37
1358.9385575648948,221.11266894647264,6.145909974215046,43183.48882745736,48791.23030192989,0.8850666105408789,29.60016229840295,85.56758971891674,0.34592726512664485,0.17313230682666436,0.46608972992459924,0.8636104740452419,1.1045485217338682,0.0070197557558517995,10.925590101449275,40.925590101449274,12,37
1351.2272012446106,203.6703090755997,6.63438479231997,41400.757878128505,42754.887500437,0.9683280742510588,29.829203161086717,83.92172446238774,0.3554407794718427,0.17313230682666436,0.46608972992459924,0.9751822497023468,0.9543478760223046,0.008342153917254477,11.918825565217393,41.91882556521739,13,37
1476.6515607759131,157.92373266811916,9.35040943963521,32231.522688495694,39036.770584486054,0.8256708279372078,30.655200232850483,84.04072569017626,0.3647660104961016,0.17773263435685527,0.46440764374161436,1.0655019850078318,1.399383336107397,0.0067827035337424705,12.912061028985509,42.912061028985505,14,36
1717.4412878889996,253.32379837577503,6.77962867615615,37199.859361224175,60438.38965492158,0.6155005051195765,30.142430100100285,87.47467297411283,0.3445846560132298,0.21164047352444193,0.5024573740954741,0.8817942961306794,1.2374467472077708,0.006997564401778482,13.905296492753624,43.90529649275362,15,37
1767.16444422604,252.65104663397952,6.9944869324694325,51559.99667192695,71794.6687475531,0.7181591275699984,30.143067084235273,89.98564350759139,0.33497640185617583,0.22507491056463147,0.5108256237659907,0.8192127246536763,0.909318087024183,0.0035933235234867984,14.89853195652174,44.89853195652174,16,37
1417.2499080868804,181.59106460872417,7.804623597876882,70104.88324116396,71885.1228446402,0.9752349368960045,30.989394523547304,89.96903614485123,0.3444451096509421,0.19606764501092,0.46608972992459924,0.7968447777329806,1.2698675223767912,0.007664024169468309,15.891767420289856,45.89176742028985,17,37
1249.279126880484,169.27699897022296,7.380087870215848,73793.06172321981,73943.15500594974,0.9979701531165688,31.609741493458724,89.1490023732544,0.354572015933139,0.1717490743066441,0.4283494019417522,0.4283494019417522,1.1161277032806036,,16.885002884057972,46.88500288405797,18,37
1121.3817244315617,177.22754046248494,6.327355903275423,78019.94091804692,81019.77238897438,0.9629740817274214,31.891376987436757,88.7318262640411,0.3594130575983279,0.17487036339663264,0.48183808689273855,0.9830564281864165,0.9438940592324989,0.005543884690309472,17.878238347826088,47.878238347826084,19,37
