stft_lf_power,stft_hf_power,stft_lf_hf_ratio,wt_lf_power,wt_hf_power,wt_lf_hf_ratio,sd1,sd2,sd1_sd2_ratio,apen,sampen,mse,dfa,cd,window_start,window_end,window_number,nn_count
27.126323896357476,84.97520225891948,0.31922635277185096,2298.648150922531,19322.008820202336,0.11896527800556454,18.629585421873657,19.76920010447076,0.9423540312203668,0.474357807068031,1.2182296649508009,1.2182296649508009,0.7753784749980045,,0.0,30.0,1,46
36.88544417223503,99.40782852180708,0.37105170404595417,3428.7636892961405,20768.631698204557,0.16509338405721283,18.874443114589077,21.015476758420167,0.8981211001099718,0.4943553382347834,1.2407464816776879,1.2407464816776879,0.6060297268163461,,0.9973642173913044,30.997364217391304,2,47
51.400320024113334,124.86394541056463,0.41165061580416706,4054.4055453498995,21933.16566904886,0.18485272972106592,19.257138210055743,21.674036536246522,0.8884887763738069,0.5244921621721774,1.2617998908755204,1.2617998908755204,0.802514352486945,,1.9947284347826089,31.99472843478261,3,47
50.81063639125226,106.49253720925117,0.47712861124382133,5372.028003274591,21493.674187012137,0.24993530452407328,19.932705324118835,21.357173501861077,0.9333025886149616,0.5908484720175107,1.3428092491801518,1.3428092491801518,0.7693329707373501,,2.9920926521739135,32.992092652173916,4,48
45.13507204873301,96.51845860333796,0.4676315048663216,5473.289922746233,21259.836702683548,0.25744741125188353,21.885892242922697,20.108421030717572,1.088394369632798,0.5436313810698938,1.3428092491801518,1.3428092491801518,0.6373469051023352,,3.9894568695652177,33.98945686956522,5,48
46.598905476597736,99.94971965341311,0.4662234734976991,5290.004980278549,21244.185744580052,0.24900954284047705,21.787592623397124,21.127480158204495,1.031244258659206,0.5511337539298906,1.495993278376315,1.495993278376315,0.8382621590381654,,4.986821086956522,34.986821086956525,6,47
47.24049150921527,105.95045920040292,0.44587340027854155,5961.249361677987,20821.248704831025,0.28630604466541776,21.96453477199171,21.024755609572395,1.0446986956435513,0.5485749620997158,1.4228519568536881,1.4228519568536881,0.6622601686634307,,5.984185304347827,35.984185304347825,7,48
48.17953219385542,96.8967461397298,0.49722549113678133,5731.550939504435,19208.58579305432,0.29838484734123094,21.232445480124607,20.426402075210074,1.039460860094307,0.5295710773913562,1.342809249180152,1.342809249180152,0.8791919298878909,,6.981549521739131,36.98154952173913,8,48
60.43804732439028,100.66788985721365,0.6003706584503888,5673.54655446772,19338.20149012697,0.29338542973406234,21.1165711573824,20.753943233913088,1.0174727235787187,0.5409417947836279,1.3418425985490565,1.3418425985490565,0.6472726553918486,,7.9789137391304354,37.978913739130434,9,47
62.45407473924784,96.85186144459172,0.6448412431239535,5335.317490127959,18064.548303239724,0.2953474064540081,22.198694518993257,19.936260089537754,1.1134833919782157,0.547292553634291,1.3198197309554531,1.3198197309554531,0.6263473489968802,,8.97627795652174,38.97627795652174,10,48
60.863130120925504,97.39762722508921,0.6248933557079355,5426.038883719739,18077.487652331398,0.30015447876779255,23.14042656032967,20.118118253402056,1.1502281802580738,0.5479337628669998,1.391599413349584,1.391599413349584,0.6434937888843427,,9.973642173913044,39.97364217391304,11,48
51.38298716395269,99.41971818918155,0.5168289358958945,5806.593194594796,17162.212333434796,0.33833593721942357,23.071859719305372,20.05926991331854,1.1501844188498977,0.5374420328706786,1.448169764837978,1.448169764837978,0.5446361626138639,,10.971006391304348,40.97100639130435,12,48
54.04487745330645,85.41209270773396,0.6327543996833274,8912.590189263849,16637.64982351146,0.5356880499229936,23.003012793613255,20.082357722580305,1.1454338728512274,0.5589519437809458,1.5659528004943617,1.5659528004943617,0.6827857665203643,,11.968370608695654,41.96837060869565,13,48
63.64938313103315,84.08373461797873,0.7569761668251819,9414.17597426094,16062.596835134773,0.586093025360808,23.08283337510238,20.878895592568597,1.1055581585580918,0.5280756989205173,1.5136928554757159,1.5136928554757159,0.7839462948304776,,12.965734826086958,42.96573482608696,14,47
66.09185565950949,78.70206330280678,0.8397728455583542,9551.019016028313,14403.757766988274,0.6630921715381453,23.74363039427092,20.17922475337168,1.1766373918074975,0.5274419601526841,1.448169764837978,1.448169764837978,0.8436849557515489,,13.963099043478262,43.963099043478266,15,48
77.48669636183385,94.38397386004291,0.8209730231164575,8150.859487875732,13027.695397549427,0.6256562837201959,23.683599968466275,21.840424984679647,1.0843928162677983,0.5503120829161743,1.5204904264176042,1.5204904264176042,0.5820690435733428,,14.960463260869567,44.96046326086957,16,48
88.8034750446692,89.01114024368206,0.9976669750727717,5587.625017107964,10982.741642822866,0.508764131837185,23.677263031833967,23.845478815698588,0.9929455895981701,0.5274419601526836,1.448169764837978,1.448169764837978,0.4935201777117207,,15.957827478260871,45.95782747826087,17,48
95.52167347089286,83.81769520855133,1.1396361260211687,4893.069929203391,10712.411698193904,0.45676641890301767,24.2649209195466,23.548249588309783,1.0304341653185236,0.5274419601526827,1.448169764837978,1.448169764837978,0.5220959350167459,,16.955191695652175,46.955191695652175,18,48
82.87643706604067,55.87280340431626,1.483305508253865,4071.3914524084166,8997.64895459,0.45249503208579156,23.626505307605758,23.10697588188428,1.0224836611312667,0.5680705140863962,1.49695992900741,1.49695992900741,0.5568862347561832,,17.95255591304348,47.95255591304348,19,48
88.75051898169238,55.29515047839688,1.605032596851613,3074.6739453535433,9540.575171095272,0.32227343637158756,25.6578756821209,21.579354416164556,1.1890010783182288,0.5520638554751431,1.6215226516491723,1.6215226516491723,0.5651205503864629,,18.949920130434784,48.94992013043478,20,48
