lf_power,hf_power,lf_hf_ratio,lf_norm,hf_norm,ln_hf,lf_peak,hf_peak,n_samples,window_start,window_end,window_number,nn_count
58.67969624463939,46.89468925122359,1.2513079238094813,55.581376078138575,44.418623921861425,3.8479044334590147,0.06896551724137931,0.27586206896551724,117,58.522105999999994,88.522106,1,45
43.917991799014075,49.8547298516458,0.8809192614161615,46.83450690769732,53.16549309230268,3.9091133735848156,0.06896551724137931,0.27586206896551724,117,59.522105999999994,89.522106,2,46
40.86288631691817,49.52279209769041,0.825132925387377,45.209470165700175,54.790529834299825,3.9024330100197093,0.07017543859649122,0.2807017543859649,115,60.522105999999994,90.522106,3,47
42.39997748153005,48.862313100367494,0.867743968535357,46.459471059934536,53.54052894006547,3.8890064061000924,0.06896551724137931,0.27586206896551724,117,61.522105999999994,91.522106,4,48
49.073833131362235,43.61279064306374,1.1252165341354288,52.94597120162084,47.05402879837916,3.7753504707053898,0.06896551724137931,0.27586206896551724,117,62.522105999999994,92.522106,5,48
51.60253893045206,40.995651563741674,1.2587320108870175,55.7273729163074,44.27262708369259,3.713466001658675,0.06896551724137931,0.27586206896551724,117,63.522105999999994,93.522106,6,48
71.82836545071244,51.312792986985755,1.399813989250789,58.330103729739676,41.669896270260324,3.937940097052341,0.06779661016949153,0.2711864406779661,118,64.522106,94.522106,7,48
44.312940814360445,41.289158562860166,1.0732342909555002,51.766184634196556,48.23381536580344,3.720599960975411,0.06896551724137931,0.27586206896551724,117,65.522106,95.522106,8,48
36.910581378532235,43.98074981693067,0.8392440222636512,45.62983552507355,54.370164474926455,3.783752034024726,0.06896551724137931,0.27586206896551724,117,66.522106,96.522106,9,48
24.58846222055749,47.80429368278641,0.5143567727141509,33.96536285120445,66.03463714879555,3.8671154614630123,0.06896551724137931,0.27586206896551724,117,67.522106,97.522106,10,48
27.634888654803447,43.704424213884955,0.6323132989822986,38.737250954000565,61.262749045999435,3.7774493375693945,0.06666666666666667,0.26666666666666666,120,68.522106,98.522106,11,49
