nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,window_start,window_end,window_number
36,808.9916219787588,675.457999999999,1004.0590000000016,86.2596101197877,57.72926336104821,57.09190269595959,65.71428571428571,34.285714285714285,9.0,0.0,30.0,1
38,802.9243524009295,675.457999999999,1004.0590000000016,87.85806363030656,56.23333558056686,55.608484768834835,62.16216216216216,32.432432432432435,9.5,0.9965635072463769,30.99656350724638,2
37,797.9816592225761,657.2019999999981,1004.0590000000016,91.98107389830434,56.1364807434595,55.631677653506706,61.111111111111114,30.555555555555557,9.25,1.9931270144927538,31.993127014492753,3
38,790.4336418746136,657.2019999999981,1004.0590000000016,93.67768307310702,55.489830952132436,54.95676178635803,59.45945945945946,29.72972972972973,7.6,2.9896905217391305,32.98969052173913,4
38,787.5511945061926,657.2019999999981,1004.0590000000016,92.64462087304538,56.839641515598586,56.17255428625709,62.16216216216216,32.432432432432435,7.6,3.9862540289855075,33.986254028985506,5
38,784.6687471377714,657.2019999999981,1004.0590000000016,90.91418362945355,56.892447943599194,56.172563069761004,62.16216216216216,32.432432432432435,7.6,4.9828175362318845,34.982817536231885,6
39,779.0598818265465,657.2019999999981,1004.0590000000016,89.50906508210163,56.75609438627225,56.136042568729415,63.1578947368421,34.21052631578947,7.8,5.979381043478261,35.97938104347826,7
39,776.2513177239824,657.2019999999981,1004.0590000000016,88.68111217442025,56.8562376801217,56.13604256872939,63.1578947368421,34.21052631578947,7.8,6.9759445507246385,36.97594455072464,8
38,775.0605102956661,657.2019999999981,1004.0590000000016,89.55495441493561,57.67430114674874,56.889580212418196,64.86486486486487,35.13513513513514,7.6,7.972508057971015,37.97250805797101,9
38,776.0213260851399,657.2019999999981,1004.0590000000016,89.85972775125002,57.67431873135762,56.88959755777597,64.86486486486487,35.13513513513514,7.6,8.969071565217392,38.96907156521739,10
39,775.3151638778285,657.2019999999981,1004.0590000000016,88.38306328137493,56.856255949118754,56.136059684336985,63.1578947368421,34.21052631578947,7.8,9.965635072463769,39.96563507246377,11
40,771.3564368841777,657.2019999999981,1004.0590000000016,86.68985834350892,55.171614114693945,54.73600639804872,64.1025641025641,30.76923076923077,8.0,10.962198579710146,40.96219857971015,12
40,764.9669618841777,657.2019999999981,1004.0590000000016,83.99568706478186,55.02028975109311,54.824291858695325,64.1025641025641,30.76923076923077,8.0,11.958762086956522,41.958762086956526,13
40,758.5775118841777,657.2019999999981,1004.0590000000016,77.67335477575223,54.897552520093264,54.43324646298173,64.1025641025641,28.205128205128204,8.0,12.955325594202899,42.9553255942029,14
40,756.3221357507052,657.2019999999981,1004.0590000000016,74.31830154632107,55.19834425641568,54.488329431172495,64.1025641025641,28.205128205128204,8.0,13.951889101449277,43.951889101449275,15
39,759.7998571802107,657.2019999999981,1004.0590000000016,79.99917646288847,57.81598524334847,57.25209032488709,65.78947368421053,28.947368421052634,7.8,14.948452608695654,44.94845260869565,16
40,764.0807607507053,657.2019999999981,1004.0590000000016,81.82526069317534,59.05419437939309,58.299689943676505,66.66666666666666,28.205128205128204,6.666666666666667,15.94501611594203,45.94501611594203,17
40,762.7116107507052,657.2019999999981,1004.0590000000016,81.29629677792663,53.93102925462423,53.4835491032774,64.1025641025641,25.64102564102564,6.666666666666667,16.941579623188407,46.9415796231884,18
40,757.6913107507055,657.2019999999981,1004.0590000000016,74.21461252668036,53.504032977598825,53.16304332359337,61.53846153846154,25.64102564102564,6.666666666666667,17.938143130434785,47.93814313043478,19
41,752.5687909762978,657.2019999999981,931.036000000006,62.01990252233683,47.971618693507786,47.40557546632241,57.49999999999999,22.5,5.857142857142857,18.93470663768116,48.93470663768116,20
40,750.2393009698222,657.2019999999981,931.036000000006,60.50391421880025,43.675887615672664,43.20368968783037,53.84615384615385,17.94871794871795,5.0,19.931270144927538,49.93127014492754,21
40,752.5212509698224,657.2019999999981,931.036000000006,59.32090652092199,43.72735584586119,43.203700522314264,53.84615384615385,17.94871794871795,5.0,20.927833652173913,50.927833652173916,22
41,752.8679521656803,657.2019999999981,931.036000000006,58.045408867454455,42.70383700308365,42.169130336969104,52.5,15.0,5.125,21.92439715942029,51.924397159420295,23
40,752.0648509698224,657.2019999999981,931.036000000006,59.13461513449846,42.91758538850504,42.40514317773718,51.28205128205128,15.384615384615385,5.0,22.92096066666667,52.92096066666667,24
40,749.3265259698222,657.2019999999981,931.036000000006,60.099009537987,42.79162376486644,42.40512110040232,51.28205128205128,15.384615384615385,5.714285714285714,23.917524173913044,53.917524173913044,25
41,743.9627570437291,657.2019999999981,931.036000000006,60.426510200857486,42.71632373327495,42.2677863884105,52.5,15.0,5.857142857142857,24.914087681159423,54.91408768115942,26
41,743.9627570437291,657.2019999999981,931.036000000006,60.426510200857486,45.87998512116825,45.3120499100546,52.5,17.5,5.857142857142857,25.910651188405797,55.910651188405794,27
40,749.3265009698223,657.2019999999981,949.2919999999998,68.97075046610706,51.04508669623947,50.75254001930928,53.84615384615385,17.94871794871795,5.714285714285714,26.907214695652176,56.90721469565217,28
40,754.8032009698225,657.2019999999981,949.2919999999998,74.41135928550597,50.726899460002954,50.49934864318492,51.28205128205128,17.94871794871795,5.714285714285714,27.903778202898554,57.90377820289855,29
39,762.9228984305871,657.2019999999981,949.2919999999998,78.53997325083066,51.220705247110345,50.98779375937668,52.63157894736842,18.421052631578945,5.571428571428571,28.90034171014493,58.90034171014493,30
40,767.5821259698224,657.2019999999981,949.2919999999998,77.6154977199753,54.28594076842255,53.61815015507894,56.41025641025641,23.076923076923077,5.714285714285714,29.896905217391307,59.89690521739131,31
