Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-07-01 00:00:00.000000;-317161;-360752;-370977;-502728;
2025-07-01 00:00:00.018258;-317034;-360735;-370967;-502681;
2025-07-01 00:00:00.036516;-316995;-360651;-370935;-502702;
2025-07-01 00:00:00.054775;-316968;-360715;-370972;-502750;
2025-07-01 00:00:00.073033;-316893;-360646;-370937;-502740;
2025-07-01 00:00:00.091291;-316966;-360666;-370866;-502733;
2025-07-01 00:00:00.109549;-317020;-360709;-370958;-502752;
2025-07-01 00:00:00.127807;-316943;-360640;-370929;-502704;
2025-07-01 00:00:00.146065;-316978;-360650;-370925;-502808;
2025-07-01 00:00:00.164324;-316873;-360601;-370910;-502750;
2025-07-01 00:00:00.182582;-316847;-360578;-370887;-502696;
2025-07-01 00:00:00.200840;-316857;-360601;-370901;-502745;
2025-07-01 00:00:00.219098;-316734;-360488;-370782;-502732;
2025-07-01 00:00:00.237356;-316691;-360345;-370715;-502661;
2025-07-01 00:00:00.255614;-316615;-360320;-370703;-502758;
2025-07-01 00:00:00.273873;-316561;-360234;-370614;-502715;
2025-07-01 00:00:00.292131;-316414;-360141;-370499;-502661;
2025-07-01 00:00:00.310389;-316257;-360055;-370444;-502712;
2025-07-01 00:00:00.328647;-316194;-360021;-370370;-502796;
2025-07-01 00:00:00.346905;-316052;-359889;-370248;-502744;
2025-07-01 00:00:00.365164;-315970;-359773;-370162;-502671;
2025-07-01 00:00:00.383422;-315881;-359698;-370091;-502707;
2025-07-01 00:00:00.401680;-316039;-359860;-370208;-502739;
2025-07-01 00:00:00.419938;-316236;-360072;-370381;-502707;
2025-07-01 00:00:00.438196;-316576;-360295;-370610;-502653;
2025-07-01 00:00:00.456454;-317029;-360660;-370912;-502683;
2025-07-01 00:00:00.474713;-317418;-360928;-371137;-502724;
2025-07-01 00:00:00.492971;-317816;-361268;-371396;-502734;
2025-07-01 00:00:00.511229;-317919;-361362;-371541;-502699;
2025-07-01 00:00:00.529487;-318174;-361538;-371673;-502703;
2025-07-01 00:00:00.547745;-318308;-361637;-371730;-502704;
2025-07-01 00:00:00.566003;-318401;-361788;-371780;-502690;
2025-07-01 00:00:00.584262;-318530;-361823;-371840;-502677;
2025-07-01 00:00:00.602520;-318537;-361779;-371797;-502628;
2025-07-01 00:00:00.620778;-318608;-361788;-371813;-502654;
2025-07-01 00:00:00.639036;-318589;-361804;-371784;-502643;
2025-07-01 00:00:00.657294;-318591;-361832;-371829;-502679;
2025-07-01 00:00:00.675553;-318612;-361845;-371750;-502593;
2025-07-01 00:00:00.693811;-318497;-361771;-371720;-502572;
2025-07-01 00:00:00.712069;-318552;-361755;-371710;-502670;
2025-07-01 00:00:00.730327;-318552;-361793;-371713;-502696;
2025-07-01 00:00:00.748585;-318466;-361808;-371700;-502639;
2025-07-01 00:00:00.766843;-318476;-361788;-371724;-502642;
2025-07-01 00:00:00.785102;-318478;-361701;-371661;-502657;
2025-07-01 00:00:00.803360;-318389;-361672;-371590;-502628;
2025-07-01 00:00:00.821618;-318382;-361569;-371553;-502706;
2025-07-01 00:00:00.839876;-318264;-361500;-371516;-502656;
2025-07-01 00:00:00.858134;-318152;-361465;-371424;-502659;
2025-07-01 00:00:00.876392;-318076;-361376;-371365;-502632;
2025-07-01 00:00:00.894651;-318042;-361320;-371268;-502670;
2025-07-01 00:00:00.912909;-317985;-361182;-371172;-502693;
2025-07-01 00:00:00.931167;-317811;-361050;-371104;-502673;
2025-07-01 00:00:00.949425;-317694;-361062;-371122;-502698;
2025-07-01 00:00:00.967683;-317621;-360972;-370976;-502743;
2025-07-01 00:00:00.985942;-317422;-360798;-370799;-502711;
2025-07-01 00:00:01.004200;-317361;-360723;-370763;-502700;
2025-07-01 00:00:01.022458;-317276;-360681;-370772;-502698;
2025-07-01 00:00:01.040716;-317267;-360716;-370723;-502653;
2025-07-01 00:00:01.058974;-317506;-361004;-370916;-502666;
2025-07-01 00:00:01.077232;-317885;-361243;-371126;-502665;
2025-07-01 00:00:01.095491;-318261;-361572;-371407;-502660;
2025-07-01 00:00:01.113749;-318640;-361813;-371665;-502635;
2025-07-01 00:00:01.132007;-318996;-362138;-371907;-502670;
2025-07-01 00:00:01.150265;-319233;-362277;-372089;-502673;
2025-07-01 00:00:01.168523;-319413;-362498;-372244;-502756;
2025-07-01 00:00:01.186781;-319590;-362593;-372363;-502707;
2025-07-01 00:00:01.205040;-319677;-362633;-372371;-502695;
2025-07-01 00:00:01.223298;-319686;-362701;-372360;-502733;
2025-07-01 00:00:01.241556;-319769;-362608;-372416;-502702;
2025-07-01 00:00:01.259814;-319746;-362634;-372434;-502691;
2025-07-01 00:00:01.278072;-319718;-362599;-372377;-502678;
2025-07-01 00:00:01.296330;-319621;-362547;-372280;-502658;
2025-07-01 00:00:01.314589;-319597;-362585;-372310;-502709;
2025-07-01 00:00:01.332847;-319606;-362560;-372327;-502695;
2025-07-01 00:00:01.351105;-319583;-362486;-372217;-502672;
2025-07-01 00:00:01.369363;-319603;-362503;-372280;-502708;
2025-07-01 00:00:01.387621;-319607;-362493;-372276;-502667;
2025-07-01 00:00:01.405880;-319484;-362435;-372214;-502669;
2025-07-01 00:00:01.424138;-319478;-362369;-372143;-502681;
2025-07-01 00:00:01.442396;-319358;-362330;-372157;-502639;
2025-07-01 00:00:01.460654;-319330;-362220;-372009;-502676;
2025-07-01 00:00:01.478912;-319257;-362201;-371986;-502699;
2025-07-01 00:00:01.497170;-319126;-362091;-371870;-502652;
2025-07-01 00:00:01.515429;-319074;-362047;-371854;-502745;
2025-07-01 00:00:01.533687;-318967;-361905;-371760;-502669;
2025-07-01 00:00:01.551945;-318813;-361857;-371629;-502724;
2025-07-01 00:00:01.570203;-318700;-361724;-371566;-502707;
2025-07-01 00:00:01.588461;-318531;-361561;-371432;-502641;
2025-07-01 00:00:01.606719;-318398;-361475;-371370;-502709;
2025-07-01 00:00:01.624978;-318199;-361344;-371207;-502682;
2025-07-01 00:00:01.643236;-318177;-361308;-371214;-502728;
2025-07-01 00:00:01.661494;-318101;-361286;-371190;-502708;
2025-07-01 00:00:01.679752;-318260;-361390;-371311;-502694;
2025-07-01 00:00:01.698010;-318535;-361576;-371526;-502677;
2025-07-01 00:00:01.716269;-318812;-361852;-371670;-502657;
2025-07-01 00:00:01.734527;-319243;-362146;-371934;-502729;
2025-07-01 00:00:01.752785;-319545;-362455;-372223;-502752;
2025-07-01 00:00:01.771043;-319776;-362608;-372295;-502664;
2025-07-01 00:00:01.789301;-320000;-362834;-372494;-502660;
2025-07-01 00:00:01.807559;-320161;-362945;-372555;-502675;
2025-07-01 00:00:01.825818;-320308;-362986;-372575;-502657;
2025-07-01 00:00:01.844076;-320329;-363027;-372626;-502722;
2025-07-01 00:00:01.862334;-320324;-362952;-372608;-502678;
2025-07-01 00:00:01.880592;-320332;-362933;-372622;-502716;
2025-07-01 00:00:01.898850;-320238;-362886;-372589;-502641;
2025-07-01 00:00:01.917108;-320171;-362859;-372543;-502638;
2025-07-01 00:00:01.935367;-320126;-362785;-372499;-502685;
2025-07-01 00:00:01.953625;-320061;-362696;-372437;-502677;
2025-07-01 00:00:01.971883;-320005;-362718;-372426;-502743;
2025-07-01 00:00:01.990141;-319947;-362638;-372387;-502702;
2025-07-01 00:00:02.008399;-319895;-362576;-372290;-502656;
2025-07-01 00:00:02.026658;-319848;-362536;-372332;-502648;
2025-07-01 00:00:02.044916;-319827;-362538;-372313;-502677;
2025-07-01 00:00:02.063174;-319721;-362456;-372229;-502701;
2025-07-01 00:00:02.081432;-319632;-362427;-372138;-502717;
2025-07-01 00:00:02.099690;-319585;-362344;-372153;-502745;
2025-07-01 00:00:02.117948;-319444;-362201;-372047;-502677;
2025-07-01 00:00:02.136207;-319314;-362172;-371941;-502738;
2025-07-01 00:00:02.154465;-319082;-361955;-371757;-502685;
2025-07-01 00:00:02.172723;-319039;-361886;-371744;-502673;
2025-07-01 00:00:02.190981;-318921;-361779;-371581;-502705;
2025-07-01 00:00:02.209239;-318714;-361649;-371513;-502721;
2025-07-01 00:00:02.227497;-318494;-361447;-371398;-502698;
2025-07-01 00:00:02.245756;-318379;-361427;-371296;-502651;
