Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-07-01 00:00:00.000000;228816;117426;39424;-179688;
2025-07-01 00:00:00.018258;228799;117402;39414;-179627;
2025-07-01 00:00:00.036515;228761;117378;39453;-179644;
2025-07-01 00:00:00.054773;228675;117319;39350;-179662;
2025-07-01 00:00:00.073031;228651;117401;39335;-179630;
2025-07-01 00:00:00.091288;228676;117386;39364;-179669;
2025-07-01 00:00:00.109546;228743;117369;39361;-179602;
2025-07-01 00:00:00.127804;228674;117391;39371;-179599;
2025-07-01 00:00:00.146061;228591;117338;39281;-179732;
2025-07-01 00:00:00.164319;228645;117328;39302;-179647;
2025-07-01 00:00:00.182577;228680;117352;39282;-179654;
2025-07-01 00:00:00.200834;228673;117329;39306;-179652;
2025-07-01 00:00:00.219092;228621;117370;39307;-179657;
2025-07-01 00:00:00.237350;228643;117383;39322;-179631;
2025-07-01 00:00:00.255607;228620;117396;39283;-179667;
2025-07-01 00:00:00.273865;228661;117379;39269;-179644;
2025-07-01 00:00:00.292123;228691;117399;39309;-179689;
2025-07-01 00:00:00.310380;228676;117420;39255;-179725;
2025-07-01 00:00:00.328638;228736;117444;39368;-179682;
2025-07-01 00:00:00.346896;228702;117428;39406;-179664;
2025-07-01 00:00:00.365153;228736;117452;39357;-179643;
2025-07-01 00:00:00.383411;228801;117536;39445;-179593;
2025-07-01 00:00:00.401669;228853;117571;39432;-179638;
2025-07-01 00:00:00.419926;228941;117621;39465;-179647;
2025-07-01 00:00:00.438184;228991;117630;39463;-179732;
2025-07-01 00:00:00.456442;229016;117599;39517;-179617;
2025-07-01 00:00:00.474699;229055;117672;39565;-179674;
2025-07-01 00:00:00.492957;229102;117650;39575;-179642;
2025-07-01 00:00:00.511215;229100;117622;39587;-179646;
2025-07-01 00:00:00.529472;229029;117629;39535;-179685;
2025-07-01 00:00:00.547730;229032;117673;39516;-179659;
2025-07-01 00:00:00.565988;228997;117569;39478;-179682;
2025-07-01 00:00:00.584245;229044;117623;39526;-179625;
2025-07-01 00:00:00.602503;228981;117550;39488;-179669;
2025-07-01 00:00:00.620761;228940;117570;39475;-179716;
2025-07-01 00:00:00.639018;228989;117598;39477;-179648;
2025-07-01 00:00:00.657276;229001;117540;39456;-179622;
2025-07-01 00:00:00.675534;228981;117563;39478;-179683;
2025-07-01 00:00:00.693791;229056;117600;39525;-179631;
2025-07-01 00:00:00.712049;229016;117562;39490;-179652;
2025-07-01 00:00:00.730307;229000;117571;39489;-179640;
2025-07-01 00:00:00.748564;228877;117532;39408;-179680;
2025-07-01 00:00:00.766822;228618;117385;39275;-179693;
2025-07-01 00:00:00.785080;228408;117225;39176;-179661;
2025-07-01 00:00:00.803337;228114;117006;38968;-179716;
2025-07-01 00:00:00.821595;227857;116905;38863;-179692;
2025-07-01 00:00:00.839853;227697;116795;38804;-179641;
2025-07-01 00:00:00.858110;227547;116694;38718;-179648;
2025-07-01 00:00:00.876368;227455;116662;38683;-179643;
2025-07-01 00:00:00.894626;227360;116543;38632;-179659;
2025-07-01 00:00:00.912883;227295;116469;38547;-179626;
2025-07-01 00:00:00.931141;227273;116427;38535;-179696;
2025-07-01 00:00:00.949399;227233;116409;38484;-179684;
2025-07-01 00:00:00.967656;227242;116460;38502;-179657;
2025-07-01 00:00:00.985914;227267;116464;38567;-179609;
2025-07-01 00:00:01.004172;227208;116387;38515;-179649;
2025-07-01 00:00:01.022429;227164;116374;38578;-179678;
2025-07-01 00:00:01.040687;227102;116326;38489;-179679;
2025-07-01 00:00:01.058945;227071;116359;38453;-179649;
2025-07-01 00:00:01.077202;227026;116257;38415;-179629;
