Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-07-01 00:00:00.000000;-63131;-108149;-70872;-298859;
2025-07-01 00:00:00.018197;-63216;-108146;-70943;-298903;
2025-07-01 00:00:00.036394;-63179;-108215;-70956;-298921;
2025-07-01 00:00:00.054591;-63238;-108223;-70984;-298927;
2025-07-01 00:00:00.072788;-63215;-108226;-71003;-298928;
2025-07-01 00:00:00.090985;-63140;-108163;-70868;-298880;
2025-07-01 00:00:00.109182;-63188;-108160;-70891;-298861;
2025-07-01 00:00:00.127379;-63192;-108185;-70894;-298832;
2025-07-01 00:00:00.145576;-63144;-108139;-70840;-298812;
2025-07-01 00:00:00.163774;-63127;-108141;-70853;-298813;
2025-07-01 00:00:00.181971;-63170;-108096;-70857;-298856;
2025-07-01 00:00:00.200168;-63144;-108148;-70893;-298838;
2025-07-01 00:00:00.218365;-63063;-108112;-70866;-298818;
2025-07-01 00:00:00.236562;-63011;-108066;-70798;-298824;
2025-07-01 00:00:00.254759;-63059;-108055;-70742;-298847;
2025-07-01 00:00:00.272956;-62957;-108009;-70673;-298771;
2025-07-01 00:00:00.291153;-63014;-108031;-70656;-298869;
2025-07-01 00:00:00.309350;-63000;-108026;-70716;-298863;
2025-07-01 00:00:00.327547;-62896;-107935;-70614;-298856;
2025-07-01 00:00:00.345744;-62848;-107907;-70612;-298897;
2025-07-01 00:00:00.363941;-62846;-107865;-70537;-298869;
2025-07-01 00:00:00.382138;-62808;-107834;-70554;-298877;
2025-07-01 00:00:00.400335;-62803;-107826;-70527;-298822;
2025-07-01 00:00:00.418532;-62798;-107864;-70501;-298816;
2025-07-01 00:00:00.436729;-62838;-107881;-70540;-298890;
2025-07-01 00:00:00.454926;-62841;-107853;-70546;-298889;
2025-07-01 00:00:00.473123;-62776;-107848;-70526;-298807;
2025-07-01 00:00:00.491321;-62796;-107887;-70511;-298778;
2025-07-01 00:00:00.509518;-62823;-107932;-70588;-298840;
