nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,window_start,window_end,window_number
46,628.088709353124,473.1080000000034,746.0549999999984,44.79044430766646,50.12896064906466,49.61005993105513,60.0,31.11111111111111,5.75,58.35197500000001,88.35197500000001,1
46,628.0887093531242,473.1080000000034,746.0549999999984,44.79044430766668,49.73376325553415,49.23787323287066,60.0,28.888888888888886,5.75,59.35197500000001,89.35197500000001,2
45,635.0459380274593,564.0909999999906,746.0549999999984,41.173968867128316,44.84649537184564,44.47421462523578,59.09090909090909,25.0,5.625,60.35197500000001,90.35197500000001,3
45,639.4317704622598,564.0909999999906,782.4489999999997,45.96419899679232,42.3976189047262,41.96403548165001,59.09090909090909,22.727272727272727,5.625,61.35197500000001,91.35197500000001,4
45,637.4099482400375,564.0909999999906,782.4489999999997,45.29201671309006,47.654502324998276,47.11712186278432,59.09090909090909,25.0,5.625,62.35197500000001,92.35197500000001,5
46,635.8160580609064,564.0909999999906,782.4489999999997,45.103739459356774,47.19513542666271,46.66955086606915,57.77777777777777,24.444444444444443,5.75,63.35197500000001,93.35197500000001,6
45,637.8143260178153,564.0909999999906,782.4489999999997,47.63396820347763,50.51922318401132,49.98463091332689,61.36363636363637,27.27272727272727,5.625,64.35197500000001,94.35197500000001,7
44,640.7305152454929,564.0909999999906,782.4489999999997,50.7640772659726,50.968806335900375,50.486290842819386,62.7906976744186,27.906976744186046,5.5,65.35197500000001,95.35197500000001,8
45,644.6885482400378,564.0909999999906,782.4489999999997,52.361974173820805,51.33194758439705,50.80590753048378,61.36363636363637,29.545454545454547,6.428571428571429,66.35197500000001,96.35197500000001,9
44,646.1067425182205,564.0909999999906,782.4489999999997,51.64033090016711,51.39151913886804,50.79042806149985,62.7906976744186,30.23255813953488,5.5,67.35197500000001,97.35197500000001,10
44,646.5203107000384,564.0909999999906,782.4489999999997,51.1882235151012,49.89634463744923,49.329080685012634,58.139534883720934,27.906976744186046,5.5,68.35197500000001,98.35197500000001,11
