nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,window_start,window_end,window_number
44,643.7740833500799,582.2620000000001,746.0240000000056,37.35780415839786,29.189712427784624,28.897913992816562,30.23255813953488,9.30232558139535,5.5,58.638954999999996,88.638955,1
45,640.7897703867449,582.2620000000001,746.0240000000056,38.25805309078939,29.115075218359834,28.829814773652117,29.545454545454547,9.090909090909092,6.428571428571429,59.638954999999996,89.638955,2
44,638.8116515318984,582.2620000000001,746.0240000000056,38.15923583694893,29.430130836465175,29.137427048045566,30.23255813953488,9.30232558139535,6.285714285714286,60.638954999999996,90.638955,3
45,637.921745496418,582.2620000000001,746.0240000000056,36.89506567863081,29.636993260768982,29.34493151333782,31.818181818181817,9.090909090909092,6.428571428571429,61.638954999999996,91.638955,4
46,633.9428814638874,582.2620000000001,746.0240000000056,36.58172194748233,29.2993523787362,29.01708669655312,31.11111111111111,8.88888888888889,6.571428571428571,62.638954999999996,92.638955,5
45,631.4521677186403,564.0669999999943,746.0240000000056,38.11847507268811,29.577946019193018,29.344987882007565,31.818181818181817,9.090909090909092,6.428571428571429,63.638954999999996,93.638955,6
46,628.0094901595396,564.0669999999943,746.0240000000056,39.04459941723118,29.299380606929258,29.017114565942673,31.11111111111111,8.88888888888889,6.571428571428571,64.638955,94.638955,7
46,624.84501189867,545.8709999999911,746.0240000000056,41.13986114840425,29.842248447092512,29.51988401888815,33.33333333333333,8.88888888888889,6.571428571428571,65.638955,95.638955,8
47,622.7775861135921,545.8709999999911,746.0240000000056,42.073936992850136,29.476506558937167,29.19725264844518,32.608695652173914,8.695652173913043,6.714285714285714,66.638955,96.638955,9
46,621.2849901595393,545.8709999999911,746.0240000000056,43.34855101282167,28.459798209465458,28.24618585932908,31.11111111111111,6.666666666666667,6.571428571428571,67.638955,97.638955,10
46,618.9116205943221,545.8709999999911,746.0240000000056,42.9180314788958,29.144836339701026,28.89001311756564,31.11111111111111,8.88888888888889,5.75,68.638955,98.638955,11
