nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,window_start,window_end,window_number
47,614.9584578198925,509.43699999999126,691.3780000000003,46.67692965754257,28.709499712241723,28.395725266821238,28.26086956521739,15.217391304347828,6.714285714285714,58.321327,88.321327,1
47,613.0229259049987,491.2429999999972,691.3780000000003,49.553409899164535,29.47095820699922,29.278614307541744,28.26086956521739,15.217391304347828,6.714285714285714,59.321327,89.321327,2
48,610.1712494631647,491.2429999999972,691.3780000000003,50.89162731994056,30.100870191191845,29.81673561616414,31.914893617021278,14.893617021276595,6.857142857142857,60.321327,90.321327,3
48,609.4761260122856,491.2429999999972,691.3780000000003,50.80129088117267,30.574510186744934,30.26233139287396,34.04255319148936,14.893617021276595,6.857142857142857,61.321327,91.321327,4
48,606.6699030502799,491.2429999999972,691.3780000000003,51.58971306291132,34.71722156262218,34.48523915466636,38.297872340425535,17.02127659574468,6.857142857142857,62.321327,92.321327,5
49,604.314251967621,491.2429999999972,691.3780000000003,50.33029031486584,35.25945073774028,34.92315978660114,39.58333333333333,18.75,7.0,63.321327,93.321327,6
48,602.5004030502798,491.2429999999972,691.3780000000003,50.06905224801465,35.233781080819604,34.891313727930886,38.297872340425535,19.148936170212767,6.857142857142857,64.321327,94.321327,7
49,600.972476457417,491.2429999999972,691.3780000000003,48.602341538026515,35.259450737137016,34.92315978600475,39.58333333333333,18.75,6.125,65.321327,95.321327,8
49,598.7445989063965,491.2429999999972,691.3780000000003,46.84202424732083,35.656730140289596,35.31591343740064,41.66666666666667,18.75,5.444444444444445,66.321327,96.321327,9
49,596.1454356410907,491.2429999999972,691.3780000000003,46.153816488340304,36.34146501769751,36.0885369392826,43.75,20.833333333333336,5.444444444444445,67.321327,97.321327,10
49,593.9175580900702,491.2429999999972,673.1850000000037,43.73353213942995,37.138247617566606,36.751309653268656,43.75,20.833333333333336,4.9,68.321327,98.321327,11
