nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,window_start,window_end,window_number
39,772.5449865903284,473.0119999999971,1007.3402165066664,90.30434420166347,76.05245183894739,75.20914696553278,65.78947368421053,47.368421052631575,6.5,58.14998399999999,88.14998399999999,1
39,766.7744425773371,473.0119999999971,927.8309999999976,81.68500344876631,75.13994376618096,74.23930340546504,65.78947368421053,44.73684210526316,6.5,59.14998399999999,89.14998399999999,2
40,762.2379209523955,473.0119999999971,927.8309999999976,77.81958155955898,76.988319849691,76.18216766994149,66.66666666666666,46.15384615384615,6.666666666666667,60.14998399999999,90.14998399999999,3
41,743.8636836318344,382.0479999999975,927.8309999999976,100.45680602105172,82.75076791157052,82.57563468139264,67.5,50.0,6.833333333333333,61.14998399999999,91.14998399999999,4
40,734.5591038652526,382.0479999999975,927.8309999999976,103.0926970542414,88.44195312906902,87.42835220121644,66.66666666666666,51.28205128205128,6.666666666666667,62.14998399999999,92.14998399999999,5
41,733.5045891368319,382.0479999999975,927.8309999999976,102.01956138961953,92.67107448134657,91.51457218008072,70.0,55.00000000000001,6.833333333333333,63.14998399999999,93.14998399999999,6
41,731.9436208784409,382.0479999999975,927.8309999999976,102.35531840010022,92.68531809757089,91.53145108369623,70.0,55.00000000000001,6.833333333333333,64.14998399999999,94.14998399999999,7
41,728.594286563088,382.0479999999975,927.8309999999976,103.28004452987837,92.69454155901862,91.54395949556732,70.0,55.00000000000001,6.833333333333333,65.14998399999999,95.14998399999999,8
41,726.7340510763651,382.0479999999975,927.8309999999976,103.91666591340473,92.70145550255431,91.5534303972843,70.0,55.00000000000001,6.833333333333333,66.14998399999999,96.14998399999999,9
42,724.1583117650232,382.0479999999975,927.8309999999976,103.36717267081886,91.53580393035092,90.43004269200829,68.29268292682927,53.65853658536586,7.0,67.14998399999999,97.14998399999999,10
42,722.8588355745471,382.0479999999975,927.8309999999976,103.19577236564389,91.39016986100415,90.2960363937685,65.85365853658537,53.65853658536586,6.0,68.14998399999999,98.14998399999999,11
