nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,window_start,window_end,window_number
35,798.8172205467071,602.493999999993,949.3850000000066,92.07433007963716,60.271879024475005,59.471090141892674,55.88235294117647,38.23529411764706,8.75,58.224855000000005,88.224855,1
35,796.2090205467072,602.493999999993,949.3850000000066,93.01801277686981,56.650838259238114,55.904440793543216,52.94117647058824,35.294117647058826,8.75,59.224855000000005,89.224855,2
35,793.6008205467072,602.493999999993,949.3850000000066,91.44415481648825,56.768716854378006,55.99206235207614,52.94117647058824,35.294117647058826,8.75,60.224855000000005,90.224855,3
36,792.856686642632,602.493999999993,949.3850000000066,90.23886456671195,56.21921063244675,55.53044152918505,54.285714285714285,34.285714285714285,9.0,61.224855000000005,91.224855,4
37,786.2314248414798,602.493999999993,949.3850000000066,89.36096464837298,57.30296205048061,56.82829013423779,55.55555555555556,36.11111111111111,9.25,62.224855000000005,92.224855,5
37,779.8166410576961,602.493999999993,949.3850000000066,89.88213538170878,57.32835163235223,56.90970399308976,55.55555555555556,36.11111111111111,9.25,63.224855000000005,93.224855,6
37,769.4543437603983,602.493999999993,949.3850000000066,90.13924830892246,55.61612767060635,55.1749014626625,52.77777777777778,30.555555555555557,9.25,64.224855,94.224855,7
37,766.9871005171553,602.493999999993,949.3850000000066,87.30961142494945,59.555455610911075,58.82968224174366,52.77777777777778,33.33333333333333,9.25,65.224855,95.224855,8
37,763.5329924090471,602.493999999993,931.1280000000011,82.27614975706246,59.5043528061297,58.75093767736874,52.77777777777778,33.33333333333333,9.25,66.224855,96.224855,9
37,762.0526680847231,602.493999999993,931.1280000000011,79.62708180202785,59.02001045333834,58.19672505007043,52.77777777777778,33.33333333333333,9.25,67.224855,97.224855,10
37,763.0395599766146,602.493999999993,931.1280000000011,81.06384607969716,59.02001045333846,58.196725050070555,52.77777777777778,33.33333333333333,9.25,68.224855,98.224855,11
