subject,from_size,to_size,child_rank,n_features,quick_accuracy,quick_std,features
desta,12,11,46,11,0.5795454545454546,0.3179111402781407,"nn_count, nn_min, sdnn, sdsd, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,12,11,47,11,0.5795454545454545,0.2883767622829436,"nn_mean, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,12,11,48,11,0.5795454545454545,0.3157373633965864,"nn_mean, nn_min, sdsd, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,12,11,49,11,0.5795454545454545,0.3157373633965864,"nn_count, nn_mean, sdnn, sdsd, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,12,11,50,11,0.5681818181818181,0.2886751345948129,"nn_count, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
desta,12,11,51,11,0.5681818181818181,0.30036708487271224,"nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,12,11,52,11,0.5681818181818181,0.3071687111017165,"nn_mean, nn_min, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
desta,12,11,53,11,0.5568181818181818,0.31134428163688666,"nn_mean, nn_min, sdnn, sdsd, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,12,11,54,11,0.5568181818181818,0.3264615367638673,"nn_mean, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,12,11,55,11,0.5568181818181818,0.3264615367638673,"nn_mean, sdnn, sdsd, pnn20, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,12,11,56,11,0.5454545454545454,0.3060456041927902,"nn_mean, sdnn, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,12,11,57,11,0.5454545454545454,0.3256694736394648,"nn_count, nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
desta,12,11,58,11,0.5340909090909091,0.29075516761205283,"nn_mean, nn_min, sdsd, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,12,11,59,11,0.5340909090909091,0.3023666976284107,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,12,11,60,11,0.5,0.2826478500936005,"nn_count, nn_mean, nn_min, sdnn, sdsd, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,12,11,61,11,0.48863636363636365,0.2811208381102951,"sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,12,11,62,11,0.48863636363636365,0.3046358979224712,"nn_min, sdnn, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,12,11,63,11,0.48863636363636365,0.35476877193842715,"nn_count, nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2"
desta,12,11,64,11,0.4659090909090909,0.27617766869027555,"nn_min, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,12,11,65,11,0.4431818181818182,0.19418190330267115,"nn_count, nn_mean, nn_min, sdnn, sdsd, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,1,10,0.6590909090909092,0.3511100068562566,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, dfa"
desta,11,10,2,10,0.6590909090909092,0.3511100068562566,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, dfa"
desta,11,10,3,10,0.6477272727272727,0.33684445568811683,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,11,10,4,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,5,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,11,10,6,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
desta,11,10,7,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
desta,11,10,8,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,9,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd1_sd2_ratio, dfa"
desta,11,10,10,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, dfa"
desta,11,10,11,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1_sd2_ratio, dfa"
desta,11,10,12,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio"
desta,11,10,13,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, dfa"
desta,11,10,14,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd1_sd2_ratio, dfa"
desta,11,10,15,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,11,10,16,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
desta,11,10,17,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
desta,11,10,18,10,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,19,10,0.6477272727272727,0.3791664774618848,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2"
desta,11,10,20,10,0.6363636363636364,0.3340213285613424,"nn_mean, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,21,10,0.6363636363636364,0.36552539641863085,"nn_mean, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,11,10,22,10,0.6363636363636364,0.385694607919935,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd2, sd1_sd2_ratio, dfa"
desta,11,10,23,10,0.6363636363636364,0.385694607919935,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio"
desta,11,10,24,10,0.6363636363636364,0.385694607919935,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio"
desta,11,10,25,10,0.6363636363636364,0.385694607919935,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,11,10,26,10,0.6363636363636364,0.385694607919935,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,11,10,27,10,0.6363636363636364,0.385694607919935,"nn_mean, nn_min, sdnn, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,28,10,0.6363636363636364,0.385694607919935,"nn_mean, nn_min, sdnn, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,11,10,29,10,0.6363636363636364,0.385694607919935,"nn_mean, nn_min, sdnn, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,30,10,0.625,0.32221470178995054,"nn_mean, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,11,10,31,10,0.625,0.32221470178995054,"nn_mean, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
desta,11,10,32,10,0.625,0.32221470178995054,"nn_mean, sdnn, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,33,10,0.6249999999999999,0.3409090909090909,"nn_mean, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
desta,11,10,34,10,0.6022727272727272,0.3347936332421872,"nn_mean, nn_min, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,35,10,0.5909090909090908,0.33607686383058843,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,11,10,36,10,0.5795454545454545,0.2931142745780773,"nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,37,10,0.5795454545454545,0.3000803381869448,"nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
desta,11,10,38,10,0.5795454545454545,0.32434507013041886,"nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,11,10,39,10,0.5795454545454545,0.32434507013041886,"nn_mean, nn_min, sdnn, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,40,10,0.5681818181818181,0.30036708487271224,"nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,11,10,41,10,0.5681818181818181,0.30036708487271224,"nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
desta,11,10,42,10,0.5681818181818181,0.30036708487271224,"nn_min, sdnn, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,43,10,0.5568181818181818,0.30236669762841073,"nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,11,10,44,10,0.5454545454545454,0.254437206420404,"nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
desta,11,10,45,10,0.5454545454545454,0.28264785009360044,"nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
desta,11,10,46,10,0.5454545454545454,0.28507405639737543,"nn_mean, nn_min, sdsd, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,47,10,0.5454545454545454,0.28507405639737543,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_norm, hf_norm, sd1, sd2, dfa"
desta,11,10,48,10,0.5454545454545454,0.28507405639737543,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
desta,11,10,49,10,0.5340909090909091,0.3023666976284107,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,11,10,50,10,0.5340909090909091,0.3023666976284107,"nn_mean, nn_min, sdnn, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,11,10,51,10,0.4545454545454546,0.28507405639737543,"nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,10,9,1,9,0.6931818181818182,0.30912432974398735,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2"
desta,10,9,2,9,0.6931818181818182,0.30912432974398735,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd2"
desta,10,9,3,9,0.6704545454545455,0.30463589792247125,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio"
desta,10,9,4,9,0.6704545454545455,0.33479363324218714,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1_sd2_ratio, dfa"
desta,10,9,5,9,0.6704545454545455,0.33479363324218714,"nn_mean, nn_min, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,10,9,6,9,0.6590909090909092,0.3203390077555451,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio"
desta,10,9,7,9,0.6590909090909092,0.3203390077555451,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio"
desta,10,9,8,9,0.6590909090909092,0.3203390077555451,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,10,9,9,9,0.6590909090909092,0.3203390077555451,"nn_mean, nn_min, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,10,9,10,9,0.6590909090909092,0.3288262790031925,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2"
desta,10,9,11,9,0.6590909090909092,0.3511100068562566,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, dfa"
desta,10,9,12,9,0.6590909090909092,0.3511100068562566,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd1_sd2_ratio, dfa"
desta,10,9,13,9,0.6590909090909092,0.3511100068562566,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, dfa"
desta,10,9,14,9,0.6477272727272727,0.34691676187440335,"nn_mean, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,10,9,15,9,0.6477272727272727,0.34691676187440335,"nn_mean, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
desta,10,9,16,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, sd2, sd1_sd2_ratio, dfa"
desta,10,9,17,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, dfa"
desta,10,9,18,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, dfa"
desta,10,9,19,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,10,9,20,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd2, dfa"
desta,10,9,21,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, dfa"
desta,10,9,22,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd2, dfa"
desta,10,9,23,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, dfa"
desta,10,9,24,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, dfa"
desta,10,9,25,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdnn, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, dfa"
desta,10,9,26,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,10,9,27,9,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
desta,10,9,28,9,0.6477272727272727,0.3791664774618848,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, sd1, sd2, sd1_sd2_ratio, dfa"
desta,10,9,29,9,0.6363636363636364,0.3340213285613424,"nn_mean, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,10,9,30,9,0.6363636363636364,0.3340213285613424,"nn_mean, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,10,9,31,9,0.625,0.3528221521877278,"nn_mean, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, dfa"
desta,10,9,32,9,0.625,0.3528221521877278,"nn_mean, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, dfa"
desta,10,9,33,9,0.625,0.4172172670610413,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, sd1, sd2, dfa"
desta,10,9,34,9,0.6022727272727272,0.3347936332421872,"nn_mean, nn_min, sdsd, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,10,9,35,9,0.6022727272727272,0.3347936332421872,"nn_mean, nn_min, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,10,9,36,9,0.6022727272727272,0.3347936332421872,"nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, sd1, sd2, dfa"
desta,10,9,37,9,0.6022727272727272,0.3347936332421872,"nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, hf_norm, sd1, sd2, dfa"
desta,10,9,38,9,0.5909090909090909,0.31709772024933863,"nn_mean, nn_min, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
desta,10,9,39,9,0.5909090909090908,0.27524094128159016,"nn_mean, nn_min, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,10,9,40,9,0.5909090909090908,0.33607686383058843,"nn_mean, nn_min, sdsd, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,10,9,41,9,0.5795454545454545,0.2931142745780773,"nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,10,9,42,9,0.5795454545454545,0.2931142745780773,"nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,10,9,43,9,0.5454545454545454,0.28264785009360044,"nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
desta,10,9,44,9,0.5454545454545454,0.28507405639737543,"nn_mean, nn_min, sdsd, hf_power, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
desta,10,9,45,9,0.5454545454545454,0.28507405639737543,"nn_mean, nn_min, sdsd, hf_power, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,10,9,46,9,0.5454545454545454,0.28507405639737543,"nn_mean, nn_min, sdsd, hf_power, lf_norm, hf_norm, sd1, sd2, dfa"
desta,10,9,47,9,0.5340909090909091,0.3023666976284107,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_norm, sd1, sd2, dfa"
desta,10,9,48,9,0.5340909090909091,0.3023666976284107,"nn_mean, nn_min, sdnn, sdsd, hf_power, hf_norm, sd1, sd2, dfa"
desta,10,9,49,9,0.5227272727272727,0.28386354538174535,"nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, dfa"
desta,10,9,50,9,0.5227272727272727,0.28386354538174535,"nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, dfa"
desta,10,9,51,9,0.48863636363636365,0.2736726040634613,"nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
desta,9,8,1,8,0.8295454545454545,0.15018354243635615,"nn_mean, nn_min, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, dfa"
desta,9,8,2,8,0.6931818181818182,0.30912432974398735,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd2"
desta,9,8,3,8,0.6931818181818182,0.30912432974398735,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1"
desta,9,8,4,8,0.6931818181818182,0.30912432974398735,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd2"
desta,9,8,5,8,0.6931818181818182,0.30912432974398735,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1"
desta,9,8,6,8,0.6931818181818182,0.30912432974398735,"nn_mean, nn_min, sdnn, hf_power, lf_hf_ratio, lf_norm, sd1, sd2"
desta,9,8,7,8,0.6931818181818182,0.30912432974398735,"nn_mean, nn_min, sdnn, hf_power, lf_hf_ratio, hf_norm, sd1, sd2"
desta,9,8,8,8,0.6818181818181819,0.28986555257134833,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd1_sd2_ratio"
desta,9,8,9,8,0.6818181818181819,0.28986555257134833,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd1_sd2_ratio"
desta,9,8,10,8,0.6818181818181819,0.2945791226549027,"nn_mean, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio"
desta,9,8,11,8,0.6818181818181819,0.2945791226549027,"nn_mean, nn_min, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio"
desta,9,8,12,8,0.6818181818181818,0.2727272727272727,"nn_mean, nn_min, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1_sd2_ratio, dfa"
desta,9,8,13,8,0.6704545454545455,0.30463589792247125,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1_sd2_ratio"
desta,9,8,14,8,0.6704545454545455,0.30463589792247125,"nn_mean, nn_min, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio"
desta,9,8,15,8,0.6704545454545455,0.31134428163688666,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, sd2, sd1_sd2_ratio"
desta,9,8,16,8,0.6704545454545455,0.31134428163688666,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2"
desta,9,8,17,8,0.6704545454545455,0.31134428163688666,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd2"
desta,9,8,18,8,0.6704545454545455,0.31134428163688666,"nn_mean, nn_min, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio"
desta,9,8,19,8,0.6704545454545455,0.33479363324218714,"nn_mean, nn_min, hf_power, lf_hf_ratio, lf_norm, sd2, sd1_sd2_ratio, dfa"
desta,9,8,20,8,0.6704545454545455,0.33479363324218714,"nn_mean, nn_min, hf_power, lf_hf_ratio, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,9,8,21,8,0.6704545454545454,0.34292334235625077,"nn_mean, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1_sd2_ratio, dfa"
desta,9,8,22,8,0.6590909090909092,0.3288262790031925,"nn_mean, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2"
desta,9,8,23,8,0.6590909090909092,0.3288262790031925,"nn_mean, sdnn, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1, sd2"
desta,9,8,24,8,0.6590909090909092,0.3511100068562566,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1_sd2_ratio, dfa"
desta,9,8,25,8,0.6590909090909092,0.3511100068562566,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, hf_norm, sd1_sd2_ratio, dfa"
desta,9,8,26,8,0.6590909090909091,0.2910511017014931,"nn_mean, nn_min, sdsd, hf_power, lf_norm, hf_norm, sd1, sd1_sd2_ratio"
desta,9,8,27,8,0.6477272727272727,0.3681069882804952,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, dfa"
desta,9,8,28,8,0.6477272727272727,0.3791664774618848,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, sd1, sd2, sd1_sd2_ratio"
desta,9,8,29,8,0.6477272727272727,0.3791664774618848,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, sd1, sd2"
desta,9,8,30,8,0.6363636363636364,0.36552539641863085,"nn_mean, sdsd, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio"
desta,9,8,31,8,0.6363636363636362,0.3235478258191306,"nn_mean, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
desta,9,8,32,8,0.625,0.25813219753637606,"nn_mean, nn_min, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio"
desta,9,8,33,8,0.625,0.2660159070618096,"nn_mean, nn_min, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1"
desta,9,8,34,8,0.625,0.28356011018504396,"nn_mean, nn_min, sdsd, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio"
desta,9,8,35,8,0.6136363636363635,0.3530660665979104,"nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, sd1, sd2"
desta,9,8,36,8,0.6136363636363635,0.3530660665979104,"nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, hf_norm, sd1, sd2"
desta,9,8,37,8,0.6022727272727273,0.29075516761205283,"nn_mean, nn_min, sdsd, hf_power, lf_norm, hf_norm, sd1_sd2_ratio, dfa"
desta,9,8,38,8,0.5909090909090908,0.28264785009360044,"nn_mean, nn_min, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd1_sd2_ratio, dfa"
desta,9,8,39,8,0.5909090909090908,0.3214121732666125,"nn_mean, nn_min, sdnn, sdsd, hf_power, lf_norm, sd1, sd2"
desta,9,8,40,8,0.5909090909090908,0.3214121732666125,"nn_mean, nn_min, sdnn, sdsd, hf_power, hf_norm, sd1, sd2"
