subject,stage_size,candidate_rank,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__kernel,param_svm__gamma,param_svm__coef0,param_svm__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
dewi,4,1,0.00439530611038208,0.0007372477357383599,0.0024990439414978027,0.0006226050324866521,1.0,poly,0.1,0.0,2.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.5909090909090909,0.5,0.5,0.5,0.5227272727272727,0.039364791081110864,33
dewi,4,1,0.005631685256958008,0.0015824947922687032,0.003014683723449707,0.0006990770700808337,1.0,poly,scale,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.45454545454545453,0.5,0.6363636363636364,0.5909090909090909,0.5454545454545454,0.07186994682200863,28
dewi,4,1,0.00504755973815918,0.0010541839578411666,0.002969086170196533,0.0005806593177418442,1.0,poly,0.01,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.4090909090909091,0.5,0.5,0.5,0.4772727272727273,0.039364791081110836,58
dewi,4,1,0.004900455474853516,0.0004933357158113719,0.0023307204246520996,0.00041657506284926846,1.0,poly,0.1,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.4090909090909091,0.5,0.5,0.5,0.4772727272727273,0.039364791081110836,58
dewi,4,1,0.0048590898513793945,0.00123288275362292,0.0026293396949768066,0.0008606408323640475,1.0,poly,scale,1.0,2.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.7727272727272727,0.6818181818181818,0.5,0.5,0.6136363636363636,0.11809437324333252,13
dewi,4,1,0.004873037338256836,0.0006773849674483229,0.00160294771194458,0.0005870536808944503,1.0,poly,0.01,1.0,2.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.4090909090909091,0.5,0.36363636363636365,0.5909090909090909,0.46590909090909094,0.08728574713487056,68
dewi,4,1,0.0045174360275268555,0.001039353446290782,0.002535879611968994,0.0010524567156315646,1.0,poly,0.1,1.0,2.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.5454545454545454,0.6818181818181818,0.5454545454545454,0.5,0.5681818181818181,0.06818181818181816,22
dewi,4,1,0.0036156177520751953,0.0005856284930004226,0.0023802518844604492,0.0008480615802588611,1.0,poly,scale,1.0,3.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.7272727272727273,0.5454545454545454,0.36363636363636365,0.5,0.5340909090909091,0.13006276298022268,31
dewi,4,1,0.009862720966339111,0.006627919146248017,0.008169353008270264,0.008199539943811915,1.0,poly,0.01,1.0,3.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.4090909090909091,0.5,0.36363636363636365,0.5909090909090909,0.46590909090909094,0.08728574713487056,68
dewi,4,1,0.00400155782699585,0.0008621684003238513,0.0023173093795776367,0.00031923835981788974,1.0,poly,0.1,1.0,3.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.8636363636363636,0.6363636363636364,0.6818181818181818,0.5,0.6704545454545454,0.1300627629802227,7
dewi,4,1,0.005104184150695801,0.0007208123830231529,0.004359781742095947,0.0018661669348461198,10.0,poly,scale,0.0,2.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.6363636363636364,0.5,0.8181818181818182,0.5,0.6136363636363636,0.13055824196677338,13
dewi,4,1,0.00437474250793457,0.0011522435086344191,0.0026251673698425293,0.0010685516344956783,10.0,poly,0.01,0.0,2.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5909090909090909,0.5,0.5,0.5,0.5227272727272727,0.039364791081110864,33
dewi,4,1,0.007138609886169434,0.0013898826602848505,0.0060103535652160645,0.005394415615760147,10.0,poly,0.1,0.0,2.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.6363636363636364,0.45454545454545453,0.5,0.5,0.5227272727272727,0.06818181818181818,33
dewi,4,1,0.005639016628265381,0.0013421178419964707,0.001976609230041504,0.000538794247042564,10.0,poly,scale,0.0,3.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5,0.5454545454545454,0.3181818181818182,0.5909090909090909,0.48863636363636365,0.10352765430845795,52
dewi,4,1,0.004711568355560303,0.0012875552426667737,0.007395565509796143,0.006680135157642777,10.0,poly,0.01,0.0,3.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.4090909090909091,0.5,0.5,0.5,0.4772727272727273,0.039364791081110836,58
dewi,4,1,0.005205333232879639,0.0013466845179261303,0.0033516883850097656,0.001242780393610602,10.0,poly,0.1,0.0,3.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.45454545454545453,0.5,0.5909090909090909,0.5909090909090909,0.5340909090909091,0.05904718662166629,31
dewi,4,1,0.004757523536682129,0.000999392164963711,0.002077639102935791,0.000270608047803153,10.0,poly,scale,1.0,2.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.6363636363636364,0.5,0.36363636363636365,0.5,0.5,0.09642365197998375,46
dewi,4,1,0.0054351091384887695,0.0005853053628723675,0.008126914501190186,0.009939944103231289,10.0,poly,0.01,1.0,2.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.6363636363636364,0.8181818181818182,0.6363636363636364,0.5909090909090909,0.6704545454545454,0.08728574713487057,7
dewi,4,1,0.004878401756286621,0.0008404966503481531,0.0019239187240600586,0.0006066552312271275,10.0,poly,0.1,1.0,2.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.8636363636363636,0.6363636363636364,0.4090909090909091,0.5,0.6022727272727273,0.1712104451513564,15
dewi,4,1,0.0052435994148254395,0.0006499942537054926,0.0024599432945251465,0.0006988038665108207,10.0,poly,scale,1.0,3.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4090909090909091,0.5909090909090909,0.09090909090909091,0.5454545454545454,0.40909090909090906,0.19550739243278697,74
dewi,4,1,0.004121303558349609,0.0007788279997015155,0.0026284456253051758,0.0009765572103644886,10.0,poly,0.01,1.0,3.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.6363636363636364,0.7727272727272727,0.7272727272727273,0.5909090909090909,0.6818181818181819,0.0718699468220086,5
dewi,4,1,0.006072998046875,0.001178597896072069,0.002278447151184082,0.00016943699889145677,10.0,poly,0.1,1.0,3.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.6363636363636364,0.5454545454545454,0.36363636363636365,0.5,0.5113636363636364,0.09841197770277711,41
dewi,4,1,0.0060506463050842285,0.0022831082603610386,0.002604365348815918,0.00031082347243287657,0.1,sigmoid,scale,0.0,,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.4090909090909091,0.8181818181818182,0.36363636363636365,0.5909090909090909,0.5454545454545454,0.17895472440935933,28
dewi,4,1,0.009800553321838379,0.004618326833002576,0.0031117796897888184,0.0007187299666829329,0.1,sigmoid,0.01,0.0,,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.4090909090909091,0.5,0.5454545454545454,0.5,0.48863636363636365,0.04953294254023491,52
dewi,4,1,0.004418015480041504,0.0011311026491593735,0.0024834275245666504,0.000582494291793327,0.1,sigmoid,0.1,0.0,,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.4090909090909091,0.5454545454545454,0.36363636363636365,0.5909090909090909,0.4772727272727273,0.09370694603676501,58
dewi,4,1,0.0076975226402282715,0.001970324245799436,0.0031582117080688477,0.0011601341061759174,0.1,sigmoid,scale,1.0,,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.4090909090909091,0.6818181818181818,0.3181818181818182,0.5,0.47727272727272724,0.13445635870680941,67
dewi,4,1,0.005782783031463623,0.0013742946495451953,0.0030928850173950195,0.0012869321050788226,0.1,sigmoid,0.01,1.0,,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.4090909090909091,0.5,0.45454545454545453,0.5,0.46590909090909094,0.03768891807222045,68
dewi,4,1,0.005234837532043457,0.0011759275940229975,0.0023512840270996094,0.0007502044132895718,0.1,sigmoid,0.1,1.0,,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.4090909090909091,0.6818181818181818,0.2727272727272727,0.5,0.4659090909090909,0.14859882762070475,72
dewi,4,1,0.005279421806335449,0.000501768722986264,0.0028685331344604492,0.00028093036807107816,1.0,sigmoid,scale,0.0,,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.7272727272727273,0.7272727272727273,0.2727272727272727,0.5,0.5568181818181819,0.18844459036110228,24
dewi,4,1,0.0059046149253845215,0.001810457515797799,0.0027517080307006836,0.0009012223788039269,1.0,sigmoid,0.01,0.0,,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.4090909090909091,0.5,0.5,0.5,0.4772727272727273,0.039364791081110836,58
dewi,4,1,0.005996346473693848,0.0009856748938945135,0.0037706494331359863,0.0007712483282614146,1.0,sigmoid,0.1,0.0,,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.6363636363636364,0.7727272727272727,0.36363636363636365,0.5,0.5681818181818182,0.15245918028407657,21
dewi,4,1,0.005055546760559082,0.0006357995803447015,0.0024034976959228516,0.00034767965106489323,1.0,sigmoid,scale,1.0,,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.8181818181818182,0.5,0.18181818181818182,0.5,0.5,0.22498852128662877,46
dewi,4,1,0.005177736282348633,0.00036520255665166136,0.0020883679389953613,0.0007107962501543762,1.0,sigmoid,0.01,1.0,,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.4090909090909091,0.5,0.45454545454545453,0.5,0.46590909090909094,0.03768891807222045,68
dewi,4,1,0.0050376057624816895,0.0007061323073371676,0.002750992774963379,0.0004422086069918613,1.0,sigmoid,0.1,1.0,,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.8181818181818182,0.7727272727272727,0.22727272727272727,0.5,0.5795454545454546,0.23700742743879782,18
dewi,4,1,0.004762768745422363,0.0023753082848522993,0.0024625658988952637,0.0011467380393233124,10.0,sigmoid,scale,0.0,,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.6363636363636364,0.6818181818181818,0.2727272727272727,0.45454545454545453,0.5113636363636364,0.1619068960088069,41
dewi,4,1,0.005099773406982422,0.000846194309377937,0.002670466899871826,0.0006284157329442682,10.0,sigmoid,0.01,0.0,,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.5909090909090909,0.6363636363636364,0.4090909090909091,0.5909090909090909,0.5568181818181819,0.08728574713487054,24
dewi,4,1,0.003756225109100342,0.0009302417816262891,0.0015075206756591797,0.0008623232021553911,10.0,sigmoid,0.1,0.0,,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.8636363636363636,0.7272727272727273,0.2727272727272727,0.6363636363636364,0.625,0.21887909413929799,12
dewi,4,1,0.004110395908355713,0.0008050365352278075,0.002105116844177246,0.0004337435037660576,10.0,sigmoid,scale,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.7272727272727273,0.45454545454545453,0.2727272727272727,0.5,0.48863636363636365,0.16190689600880692,52
dewi,4,1,0.0038469433784484863,0.0006339194795834139,0.0018175840377807617,0.000895209626801589,10.0,sigmoid,0.01,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.5454545454545454,0.7272727272727273,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.128564869306645,28
dewi,4,1,0.0032945871353149414,0.0008365705782257587,0.001895129680633545,0.0006484662421115247,10.0,sigmoid,0.1,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.8636363636363636,0.45454545454545453,0.18181818181818182,0.5,0.5,0.24266086936434797,46
esty,4,3,0.004729807376861572,0.0004910267934578816,0.0023355484008789062,0.000446918790378193,0.01,linear,,,,"{'svm__C': 0.01, 'svm__kernel': 'linear'}",0.5454545454545454,1.0,0.36363636363636365,0.5,0.6022727272727273,0.2391768770437408,22
esty,4,3,0.006347239017486572,0.000256622044170745,0.0033025741577148438,0.0007637022533914418,0.1,linear,,,,"{'svm__C': 0.1, 'svm__kernel': 'linear'}",0.7727272727272727,0.9090909090909091,0.5,0.5,0.6704545454545454,0.1771415598649988,14
esty,4,3,0.004415929317474365,0.0006834723907024306,0.00353085994720459,0.0007790435062059824,1.0,linear,,,,"{'svm__C': 1, 'svm__kernel': 'linear'}",0.9545454545454546,0.9545454545454546,0.8181818181818182,0.5909090909090909,0.8295454545454546,0.14859882762070478,4
esty,4,3,0.003830432891845703,0.0005385595217675633,0.0036541223526000977,0.0009921575469713489,10.0,linear,,,,"{'svm__C': 10, 'svm__kernel': 'linear'}",0.9090909090909091,1.0,0.9090909090909091,1.0,0.9545454545454546,0.04545454545454547,1
esty,4,3,0.005867481231689453,0.0009320409845869772,0.0025607943534851074,0.0009590483492949554,100.0,linear,,,,"{'svm__C': 100, 'svm__kernel': 'linear'}",0.8636363636363636,1.0,0.8181818181818182,0.9090909090909091,0.8977272727272728,0.06722817935340471,2
esty,4,3,0.004634737968444824,0.0015092326324967508,0.0028960108757019043,0.0004732914277878472,0.1,rbf,scale,,,"{'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.5,0.5,0.45454545454545453,0.6818181818181818,0.5340909090909091,0.08728574713487053,38
esty,4,3,0.005813002586364746,0.0006520234341402965,0.004119217395782471,0.0025076839196608554,0.1,rbf,0.01,,,"{'svm__C': 0.1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.7727272727272727,0.6818181818181818,0.3181818181818182,0.3181818181818182,0.5227272727272727,0.20705530861691585,40
esty,4,3,0.005010783672332764,0.0009015290677609041,0.002695143222808838,0.0010159152653652695,0.1,rbf,0.1,,,"{'svm__C': 0.1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.5,0.5,0.45454545454545453,0.5909090909090909,0.5113636363636364,0.049532942540234944,43
esty,4,3,0.004446864128112793,0.0005544088794772559,0.0035119056701660156,0.000859254125593236,0.1,rbf,1,,,"{'svm__C': 0.1, 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.5909090909090909,0.8181818181818182,0.36363636363636365,0.6363636363636364,0.6022727272727273,0.16190689600880692,22
esty,4,3,0.0051898956298828125,0.0012277823838327206,0.002724885940551758,0.0013273504793015385,1.0,rbf,scale,,,"{'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.6363636363636364,0.8181818181818182,0.3181818181818182,0.6363636363636364,0.6022727272727273,0.18003385815630524,22
esty,4,3,0.005089521408081055,0.001415596565380597,0.0020279884338378906,0.0005030747272201725,1.0,rbf,0.01,,,"{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",1.0,0.8636363636363636,0.45454545454545453,0.3181818181818182,0.6590909090909092,0.28112083811029503,18
esty,4,3,0.004673421382904053,0.0010726841154997501,0.0023343563079833984,0.0006522624488562812,1.0,rbf,0.1,,,"{'svm__C': 1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.5,0.5,0.4090909090909091,0.45454545454545453,0.46590909090909094,0.03768891807222045,53
esty,4,3,0.00479435920715332,0.00060460157040263,0.002891242504119873,0.00036410960270276567,1.0,rbf,1,,,"{'svm__C': 1, 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.7272727272727273,0.7727272727272727,0.45454545454545453,0.5909090909090909,0.6363636363636364,0.12448239943299229,21
esty,4,3,0.005074858665466309,0.0007844699065667903,0.002775847911834717,0.0011953411476575485,10.0,rbf,scale,,,"{'svm__C': 10, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9090909090909091,0.8181818181818182,0.3181818181818182,0.6363636363636364,0.6704545454545454,0.2258478058449067,14
esty,4,3,0.005729794502258301,0.0008220172054917756,0.0024472475051879883,0.0008798916800463112,10.0,rbf,0.01,,,"{'svm__C': 10, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.6363636363636364,0.7272727272727273,0.45454545454545453,0.3181818181818182,0.5340909090909092,0.1586845459519198,36
esty,4,3,0.005611598491668701,0.0008124431237766081,0.002318441867828369,0.00019803898641418882,10.0,rbf,0.1,,,"{'svm__C': 10, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.7727272727272727,0.9090909090909091,0.3181818181818182,0.3181818181818182,0.5795454545454545,0.26577308098923863,29
esty,4,3,0.005750119686126709,0.0013623726974088307,0.0023322701454162598,0.0002926857480915505,10.0,rbf,1,,,"{'svm__C': 10, 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.8636363636363636,0.8636363636363636,0.5,0.5909090909090909,0.7045454545454546,0.16230519155779205,11
esty,4,3,0.00513535737991333,0.0009445154659460558,0.0021651387214660645,0.0007450309247797704,100.0,rbf,scale,,,"{'svm__C': 100, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.8636363636363636,1.0,0.45454545454545453,0.6363636363636364,0.7386363636363636,0.20922673454002236,9
esty,4,3,0.004809021949768066,0.0011493748788762442,0.0028928518295288086,0.001179241436109554,100.0,rbf,0.01,,,"{'svm__C': 100, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.9545454545454546,0.9545454545454546,0.6818181818181818,0.6363636363636364,0.8068181818181818,0.1485988276207048,5
esty,4,3,0.004593610763549805,0.001125986458633648,0.003507375717163086,0.0005038306125321165,100.0,rbf,0.1,,,"{'svm__C': 100, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.8181818181818182,0.9545454545454546,0.5,0.6363636363636364,0.7272727272727273,0.17308575240599794,10
esty,4,3,0.0058106184005737305,0.0001928640893107718,0.002876877784729004,0.0014153962927204416,100.0,rbf,1,,,"{'svm__C': 100, 'svm__gamma': 1, 'svm__kernel': 'rbf'}",0.7272727272727273,0.9545454545454546,0.45454545454545453,0.5909090909090909,0.6818181818181818,0.1846372364689991,12
esty,4,3,0.00408780574798584,0.0007456761371398094,0.0026713013648986816,0.0011721598105813964,0.1,poly,scale,0.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5,0.5,0.09090909090909091,0.18181818181818182,0.3181818181818182,0.1846372364689991,74
esty,4,3,0.006184518337249756,0.0010093163307204286,0.0021706819534301758,0.000577695387879602,0.1,poly,0.01,0.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5,0.5,0.3181818181818182,0.18181818181818182,0.375,0.1339752968471772,65
esty,4,3,0.004767000675201416,0.001112735196487491,0.003370046615600586,0.00087889292810571,0.1,poly,0.1,0.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.5,0.5,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.14010031824929492,69
esty,4,3,0.005652248859405518,0.0014248755453946857,0.002950012683868408,0.0013227406835364715,0.1,poly,scale,0.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5,0.5,0.5,0.18181818181818182,0.42045454545454547,0.13777676878388798,61
esty,4,3,0.007738888263702393,0.0023896443725674684,0.0027167797088623047,0.0011685552857735922,0.1,poly,0.01,0.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5,0.5,0.45454545454545453,0.3181818181818182,0.4431818181818182,0.07451634686706819,54
esty,4,3,0.005340576171875,0.001733879909330317,0.0031301379203796387,0.0011904983152411185,0.1,poly,0.1,0.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.5,0.5,0.13636363636363635,0.18181818181818182,0.32954545454545453,0.17121044515135642,73
esty,4,3,0.005589425563812256,0.00026480429226201867,0.0035062432289123535,0.001011829298162986,0.1,poly,scale,1.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5,0.5,0.5,0.22727272727272727,0.4318181818181818,0.11809437324333255,59
esty,4,3,0.0076326727867126465,0.0020103667600036945,0.003995716571807861,0.0020359444156234077,0.1,poly,0.01,1.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5909090909090909,1.0,0.2727272727272727,0.5,0.5909090909090908,0.26308720233614147,27
esty,4,3,0.005401730537414551,0.0010025345966098117,0.00398862361907959,0.0009463640187871091,0.1,poly,0.1,1.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.5,0.5,0.45454545454545453,0.22727272727272727,0.42045454545454547,0.11306675421666136,61
esty,4,3,0.004575490951538086,0.00026552857086422824,0.0018109679222106934,0.0007373805901259148,0.1,poly,scale,1.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5,0.5,0.45454545454545453,0.18181818181818182,0.4090909090909091,0.13252163397375682,64
esty,4,3,0.005090951919555664,0.00047570529355652445,0.002572774887084961,0.0004558344074092654,0.1,poly,0.01,1.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5,0.9545454545454546,0.18181818181818182,0.5,0.5340909090909092,0.2753191236269481,36
esty,4,3,0.006630122661590576,0.003928082860174038,0.007911264896392822,0.007904891129014454,0.1,poly,0.1,1.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.5,0.5,0.5,0.18181818181818182,0.42045454545454547,0.13777676878388798,61
esty,4,3,0.005377233028411865,0.0011685346528565765,0.0022091269493103027,0.0003155137457718023,1.0,poly,scale,0.0,2.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5,0.5,0.22727272727272727,0.13636363636363635,0.34090909090909094,0.16230519155779205,71
esty,4,3,0.006252765655517578,0.0014230211774166955,0.005339086055755615,0.003529897387334357,1.0,poly,0.01,0.0,2.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5,0.5,0.3181818181818182,0.18181818181818182,0.375,0.1339752968471772,65
esty,4,3,0.004641115665435791,0.000307143856522539,0.002519845962524414,0.0005297840282326135,1.0,poly,0.1,0.0,2.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.5,0.5,0.09090909090909091,0.09090909090909091,0.2954545454545454,0.20454545454545453,75
esty,4,3,0.005354166030883789,0.0008059975008198446,0.0028221607208251953,0.0005924328700169909,1.0,poly,scale,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5,0.5,0.5454545454545454,0.22727272727272727,0.4431818181818182,0.12602882393647064,54
esty,4,3,0.006398141384124756,0.0010830809106726488,0.0032813549041748047,0.0007900655539201937,1.0,poly,0.01,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5,0.5,0.45454545454545453,0.3181818181818182,0.4431818181818182,0.07451634686706819,54
esty,4,3,0.006376385688781738,0.0013188613332358822,0.0025037527084350586,0.0009594581053382309,1.0,poly,0.1,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.5,0.5,0.18181818181818182,0.18181818181818182,0.34090909090909094,0.1590909090909091,71
esty,4,3,0.004412233829498291,0.0003603160035724361,0.0020380616188049316,0.0006420946841790286,1.0,poly,scale,1.0,2.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.6363636363636364,0.6818181818181818,0.3181818181818182,0.5,0.5340909090909091,0.14147613179532648,38
esty,4,3,0.0051978230476379395,0.0005078171443400418,0.0017780661582946777,0.00044932915901556444,1.0,poly,0.01,1.0,2.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.5,0.5,0.45454545454545453,0.5,0.48863636363636365,0.019682395540555432,49
