nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,window_start,window_end,window_number
40,756.8606445517746,638.9329999999944,912.7620000000007,62.33155776319234,44.16117896860018,43.79442383239312,51.28205128205128,23.076923076923077,5.714285714285714,58.797315999999995,88.797316,1
40,752.2968695517746,638.9329999999944,912.7620000000007,62.78902976867648,42.34143722472941,42.30569666000311,48.717948717948715,20.51282051282051,5.714285714285714,59.797315999999995,89.797316,2
40,745.4511445517743,638.9329999999944,839.7399999999919,57.95348327827784,36.333504474948384,35.97446074563781,46.15384615384615,20.51282051282051,5.714285714285714,60.797315999999995,90.797316,3
41,740.4756579360522,638.9329999999944,839.7399999999919,58.59630205681128,35.86868466656042,35.53547007064435,45.0,20.0,6.833333333333333,61.797315999999995,91.797316,4
42,735.4418701396618,638.9329999999944,839.7399999999919,60.14218903505186,35.283140172527695,35.047461136544655,43.90243902439025,19.51219512195122,7.0,62.797315999999995,92.797316,5
42,731.5300368063284,638.9329999999944,839.7399999999919,60.963089185288474,35.30164837638698,35.097992880922824,43.90243902439025,19.51219512195122,7.0,63.797315999999995,93.797316,6
42,725.8795844253762,638.9329999999944,839.7399999999919,62.468292581046065,33.2076878019567,32.94796186895413,39.02439024390244,17.073170731707318,7.0,64.797316,94.797316,7
42,723.2717272825189,638.9329999999944,839.7399999999919,63.00574705281254,32.931223746635915,32.57586653435925,36.58536585365854,17.073170731707318,7.0,65.797316,95.797316,8
43,717.9140126945533,602.4230000000017,839.7399999999919,66.65589039301867,32.88338135611278,32.675094798215675,38.095238095238095,16.666666666666664,7.166666666666667,66.797316,96.797316,9
43,711.5459196712974,602.4230000000017,839.7399999999919,69.20009126292719,33.12961762771989,32.91701325268043,40.476190476190474,16.666666666666664,7.166666666666667,67.797316,97.797316,10
43,708.1495940899022,602.4230000000017,839.7399999999919,69.0941749626325,32.95684631337964,32.79627046052625,40.476190476190474,16.666666666666664,7.166666666666667,68.797316,98.797316,11
