nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,window_start,window_end,window_number
47,588.9114089455533,527.6680000000056,655.0359999999955,29.84208196290007,32.202220408987074,31.856347961276764,39.130434782608695,15.217391304347828,3.9166666666666665,59.037867000000006,89.037867,1
49,589.7536983763468,527.6680000000056,655.0359999999955,29.561995509521722,31.732623925258718,31.405995214481532,37.5,14.583333333333334,4.083333333333333,60.037867000000006,90.037867,2
50,588.6674876537671,527.6680000000056,655.0359999999955,28.733718054523106,31.42038339838897,31.123295455287266,36.734693877551024,14.285714285714285,3.5714285714285716,61.037867000000006,91.037867,3
50,588.5325262431121,527.6680000000056,655.0359999999955,28.485261998603836,32.40786172386679,32.07640643560775,38.775510204081634,16.3265306122449,3.5714285714285716,62.037867000000006,92.037867,4
50,586.1081780000387,527.6680000000056,655.0359999999955,25.914205342530373,33.332547508822984,32.999024063936,40.816326530612244,18.367346938775512,3.5714285714285716,63.037867000000006,93.037867,5
50,587.9277180000387,527.6680000000056,655.0359999999955,26.47931846524419,33.218324715508665,32.89648249152296,40.816326530612244,18.367346938775512,3.8461538461538463,64.037867,94.037867,6
49,588.414834693917,527.6680000000056,655.0359999999955,26.526409192398333,33.44901987016744,33.13347106478302,41.66666666666667,18.75,3.769230769230769,65.037867,95.037867,7
49,591.3854877551414,527.6680000000056,655.0359999999955,25.637449408577243,33.35896247919613,33.02922739958217,41.66666666666667,18.75,3.769230769230769,66.037867,96.037867,8
48,593.8501437500402,527.6680000000056,655.0359999999955,24.054119571610123,32.85429865023911,32.52364888960739,38.297872340425535,19.148936170212767,3.6923076923076925,67.037867,97.037867,9
48,594.6335604630023,527.6680000000056,655.0359999999955,23.67254461460167,32.8738981344375,32.52459952857325,38.297872340425535,19.148936170212767,3.6923076923076925,68.037867,98.037867,10
49,593.2669163719204,527.6680000000056,655.0359999999955,24.18787521652787,32.1980967906624,31.860934653656916,35.41666666666667,18.75,3.769230769230769,69.037867,99.037867,11
